,player,DRAPM,ORAPM,Total_RAPM,team
906,Courtland Muldrew,-0.0249,0.9489,0.924,Washington
907,Courtney Anderson,0.1079,2.6706,2.7785,Montana
908,Courtney Wallace,-0.5208,1.3955,0.8746,Yale
909,Cris Carroll,-0.8689,4.1116,3.2427,Youngstown State
910,Cruz Davis,-1.9681,5.8509,3.8829,Hofstra
911,Curt Lewis,-1.2897,1.4838,0.1942,Southern Miss.
912,Curtis Givens,-3.2608,2.3907,-0.8701,Memphis
913,Curtis Stinson,0.6148,-2.2552,-1.6404,North Texas
914,Curtis Williams,-4.2101,2.6082,-1.6019,Tulane
915,Cyr Malonga,0.9463,-1.1321,-0.1858,New Mexico State
916,Cyril Arvanitis,0.4601,0.0523,0.5124,Robert Morris
917,Cyril Franklin,-0.7886,-0.5629,-1.3514,UC Davis
918,D'Andre Harrison,0.8429,-1.0958,-0.2529,Kansas City
919,DJ Armstrong,0.047,3.4067,3.4537,UMBC
920,DJ Dormu,-2.3591,-2.6725,-5.0316,Tarleton State
921,DJ Dudley,-2.1104,3.0818,0.9714,Louisiana Tech
922,DJ Hall,-1.7472,6.2874,4.5402,Texas State
923,DJ Nix,-3.3363,0.3871,-2.9492,Cornell
924,DJ Smith,-1.6012,4.9879,3.3867,Campbell
925,DJ Stickman,1.3306,0.3889,1.7194,Fresno St.
926,DJ Thomas,-1.512,2.6125,1.1005,West Virginia
927,DJ Wagner,-0.839,3.9688,3.1298,Arkansas
928,DaJohn Craig,-1.5493,1.5265,-0.0228,Coastal Carolina
929,DaMaryon Fishburn,-2.3639,1.4239,-0.94,Cornell
930,Daemar Kelly,-4.6196,-2.7552,-7.3748,NIU
931,Dai Dai Ames,-0.756,4.1952,3.4392,California
932,Dailin Smith,-4.8933,2.0459,-2.8474,CSU Bakersfield
933,Dailyn Swain,1.4259,8.3456,9.7715,Texas
934,Daimion Collins,0.7952,1.3989,2.194,South Fla.
935,Dalen Davis,-2.4028,1.0275,-1.3752,Princeton
936,Dallas Hobbs,-1.3822,-1.9925,-3.3747,Rice
937,Dallas Thomas,-0.0658,2.5988,2.5329,Clemson
938,Dallas Washington,-2.4921,-3.7566,-6.2487,Long Beach State
939,Dallin Grant,-0.812,0.6203,-0.1917,Utah Tech
940,Dallin Hall,2.3468,4.5974,6.9442,Virginia
941,Dalton Scantlebury,0.9837,1.0902,2.0739,Penn
942,Dalyn Brandon,-0.1565,-1.0975,-1.254,Southern Miss.
943,Damarco Minor,1.7519,3.1838,4.9358,Pittsburgh
944,Damari Wheeler-Thomas,-1.8585,3.4795,1.621,North Dakota State
945,Damarion Dennis,-1.4222,7.3192,5.8969,Wyoming
946,Damarius Owens,-0.2597,0.9041,0.6443,Marquette
947,Dame Sarr,4.7899,1.8513,6.6412,Duke
948,Damien King,1.9774,0.4246,2.402,UT Martin
949,Damien Mayo,1.2167,4.6624,5.8791,Southern Ill.
950,Damion Porter,-0.063,-2.6203,-2.6833,Tarleton State
951,Damon Friery,-0.7647,-0.0157,-0.7803,Dayton
952,Damon Howard,-1.0653,-0.9476,-2.013,Tennessee State
953,Damon Nicholas,2.0083,2.5042,4.5125,Sam Houston
954,Damon Strand,-0.7631,-0.3901,-1.1533,La Salle
955,Damon Wilkinson,-2.3463,4.3089,1.9626,South Dakota State
956,Damone King,-1.5703,-1.7784,-3.3487,Rhode Island
957,Damoni Harrison,-3.7645,6.0112,2.2467,Charlotte
958,Dan Gherezgher,-4.8477,2.9617,-1.886,Northern Ky.
959,Dan Skillings,-1.2756,3.7233,2.4477,Baylor
960,Dani Pounds,-0.929,1.993,1.064,Tennessee Tech
961,Daniel Akitoby,-2.4601,1.2455,-1.2145,UTSA
962,Daniel Akoue,0.0158,-1.1718,-1.1559,Bryant
963,Daniel Egbuniwe,-2.164,1.6343,-0.5297,St. Bonaventure
964,Daniel Freitag,-1.8288,6.4077,4.5788,Buffalo
965,Daniel Guetta,-0.8231,-1.2105,-2.0336,Oklahoma State
966,Daniel Hankins-Sanford,-2.3598,1.5325,-0.8273,Massachusetts
967,Daniel Helterhoff,-3.7851,-0.0627,-3.8478,Rider
968,Daniel Jacobsen,-0.077,1.9183,1.8413,Purdue
969,Daniel Johnson,-0.8058,2.113,1.3072,Hampton
970,Daniel Marcellinus,0.1108,-0.4322,-0.3214,Campbell
971,Daniel Ogunyemi,-0.4601,1.5318,1.0717,Yale
972,Daniel Rivera,-0.7135,1.8212,1.1077,UAB
973,Daniel Shao,-0.1962,-0.0646,-0.2608,Buffalo
974,Daniel Tobiloba,0.1744,0.1533,0.3278,UC Riverside
975,Daniil Glazkov,-0.7796,-0.3626,-1.1422,Loyola Chicago
976,Danilo Dozic,-3.4042,1.8931,-1.5111,Pepperdine
977,Danilo Jovanovich,-0.8546,4.4654,3.6108,Milwaukee
978,Danny Carbuccia,-3.537,1.7902,-1.7468,Massachusetts
979,Danny Murray,-0.3692,-0.6858,-1.0549,Siena
980,Danny Stephens,-4.2342,-3.2258,-7.4599,Western Ill.
981,Dante Allen,1.3586,1.3529,2.7115,Miami (FL)
982,Dante Censori-Hercules,0.2006,2.1534,2.3539,Portland
983,Dante Harris,-2.8655,2.7848,-0.0806,Tennessee State
984,Dante Kearse,-3.4273,0.9414,-2.4859,The Citadel
985,Daquan Davis,0.2007,-0.5755,-0.3748,Providence
986,Dario Domingos,-0.629,2.1971,1.5681,Utah Tech
987,Darius Acuff,-1.9088,10.532,8.6231,Arkansas
988,Darius Adams,-2.3146,0.2893,-2.0253,Maryland
989,Darius Duffy,-2.4406,1.1387,-1.3019,Purdue Fort Wayne
990,Darius Livingston,-1.5161,0.4085,-1.1075,Robert Morris
991,Darius Robinson,-1.3407,-0.7221,-2.0628,SIUE
992,Darius Washington,-0.6522,0.5173,-0.1349,Kennesaw St.
993,Dariyus Woodson,-3.4911,-1.181,-4.672,Louisiana
994,Darnez Slater,-1.5329,-0.574,-2.1069,Colorado State
995,Darrae Goodwin,0.2595,-0.7383,-0.4788,San Diego
996,Darren Buchanan,-2.0472,2.6559,0.6087,Rutgers
997,Darren Harris,0.0582,1.2415,1.2997,Duke
998,Darrion Baker,-2.1877,0.243,-1.9447,SIUE
999,Darrion Sutton,-1.4962,1.355,-0.1412,Missouri State
1000,Darrion Williams,-0.6686,4.3304,3.6618,NC State
1001,Darryl Simmons,-1.9488,4.0328,2.0839,St. Bonaventure
1002,Darryn Peterson,2.5493,6.0277,8.577,Kansas
1003,Dasear Haskins,0.0055,4.0418,4.0473,Saint Joseph's
1004,Dashon Gittens,-1.9114,4.9264,3.015,Sacred Heart
1005,Dasonte Bowen,-1.8033,1.8658,0.0625,St. Bonaventure
1006,Davi Remagen,1.1286,-1.1056,0.023,Georgia Tech
1007,Davian Brown,0.0392,4.6874,4.7266,Montana State
1008,David Bolden,-2.9603,0.2254,-2.7349,NJIT
1009,David Castillo,-1.5762,1.9561,0.3799,Kansas State
1010,David Coit,-4.2671,5.2445,0.9774,Maryland
1011,David Dixon,0.4012,1.9393,2.3405,Duquesne
1012,David Douglas,-0.3669,1.4774,1.1104,Fresno St.
1013,David Fuchs,-2.2468,2.5883,0.3415,San Francisco
1014,David Gabriel,-0.2785,-0.3022,-0.5806,Seton Hall
1015,David Giddens,-2.348,0.5576,-1.7905,Cleveland State
1016,David Gomez,0.0491,0.1874,0.2365,Charlotte
1017,David Green,-0.0583,6.6268,6.5685,Tulsa
1018,David Hansen,-0.1445,-0.1627,-0.3072,Weber State
1019,David Idada,0.5988,-0.6155,-0.0167,Southeast Mo. St.
1020,David Mager,-2.5296,0.9318,-1.5978,Pepperdine
1021,David Mirkovic,0.9332,7.8351,8.7683,Illinois
1022,David Punch,3.8094,4.3863,8.1957,TCU
1023,David Rochester,1.1522,-1.2866,-0.1344,Brown
1024,David Simon,0.2788,0.3892,0.668,Vermont
1025,David Terrell,0.2429,3.8094,4.0523,North Texas
1026,David Thomas,-0.1113,1.2711,1.1598,Richmond
1027,David Tubek,-0.7416,-0.9611,-1.7027,UTEP
1028,Davide Poser,-3.7153,-0.3981,-4.1135,New Hampshire
1029,Davion Bradford,-1.1007,-2.0169,-3.1176,Tulane
1030,Davion Cunningham,-2.9439,1.1493,-1.7946,Morehead State
1031,Davion Hannah,1.6146,0.6345,2.2492,Alabama
1032,Davion Hill,-1.6888,5.0771,3.3883,Ball State
1033,Davion Sykes,2.2476,1.432,3.6796,Southern Ill.
1034,Davis Bynum,-3.7302,-1.6751,-5.4052,Rider
1035,Davis Fogle,1.68,5.9931,7.6731,Gonzaga
1036,Davis Miller,-0.1436,-0.1729,-0.3165,Wofford
1037,Davis White,-3.4117,-2.063,-5.4747,Cal St. Fullerton
1038,Davius Loury,0.1489,-1.8864,-1.7374,CSUN
1039,Dawson Baker,-0.1894,0.4076,0.2183,BYU
1040,Day Day Thomas,2.0715,4.2551,6.3266,Cincinnati
1041,Dayan Nessah,-2.1342,4.2302,2.096,Cleveland State
1042,Dayjaun Anderson,1.3288,0.0448,1.3736,UAB
1043,Daylon Dickerson,-1.828,0.5822,-1.2458,UMBC
1044,Dayton Forsythe,-0.7556,0.8583,0.1027,Oklahoma
1045,De'Shayne Montgomery,3.0211,4.8121,7.8332,Dayton
1046,De'Undrae Perteete,-1.5105,2.0833,0.5728,UC Riverside
1047,De'Vion Lavergne,-2.0027,1.2048,-0.7978,Louisiana
1048,DeAndre Craig,-3.4623,4.0019,0.5396,Purdue Fort Wayne
1049,DeJour Reaves,-0.9037,2.8047,1.901,Fordham
1050,DeJuan Campbell,-0.5304,-0.0834,-0.6138,California
1051,DeMarco Johnson,-1.5751,1.2074,-0.3677,Elon
1052,DeSean Goode,0.1865,8.278,8.4645,Robert Morris
1053,DeShawn Gory,-1.5686,4.1057,2.5371,Fresno St.
1054,DeShawn Harris-Smith,-0.0112,-0.2707,-0.2819,Georgetown
1055,DeWayne Brown,1.2017,2.3063,3.508,Tennessee
1056,Deandre Jones,-0.4966,0.1379,-0.3587,Kent State
1057,Deangelo Elisee,-0.6989,-0.08,-0.7789,Purdue Fort Wayne
1058,Declan Cutler,-0.2064,-0.854,-1.0604,Weber State
1059,Declan Duru,0.823,-0.2162,0.6068,Texas
1060,Declan Peterson,-0.3056,-2.2796,-2.5851,Western Mich.
1061,Declan Wucherpfennig,-1.6804,3.3279,1.6475,Fairfield
1062,Dedan Thomas,0.0329,5.3822,5.4151,LSU
1063,Deke Thompson,-0.357,-0.3814,-0.7383,Texas State
1064,Dellquan Warren,-0.1064,-1.3352,-1.4416,Mississippi State
1065,Delrecco Gillespie,-1.3488,5.4814,4.1326,Kent State
1066,Demarion Burch,-1.8495,-0.9765,-2.8259,Bradley
1067,Demarion Watson,2.4333,-1.5208,0.9126,North Texas
1068,Demetrius Lilley,-3.3013,-0.9746,-4.276,Binghamton
1069,Demitri Gardner,-1.5301,2.424,0.8939,East Carolina
1070,Denham Wojcik,-0.5514,-0.2347,-0.7861,Michigan State
1071,Denis Badalau,-2.0401,-0.9988,-3.039,Rutgers
1072,Dennis Evans,1.9899,0.5701,2.56,Grand Canyon
1073,Denver Anglin,-2.599,-0.3009,-2.8999,Iona
1074,Denzel Aberdeen,0.3622,6.3657,6.7279,Kentucky
1075,Denzel Hines,-0.1472,0.0536,-0.0937,UC Riverside
1076,Derek Dixon,-1.3625,3.7643,2.4018,North Carolina
1077,Derek Simpson,-0.2973,3.5645,3.2672,Saint Joseph's
1078,Derek Vorst,-1.3299,-0.1167,-1.4467,Indiana State
1079,Derin Saran,1.4324,0.0974,1.5297,UC Irvine
1080,Derrian Ford,-3.971,6.0047,2.0338,Temple
1081,Derrick Anderson,-0.36,0.56,0.1999,Youngstown State
1082,Derrick Green,-2.8347,-1.2429,-4.0776,Coastal Carolina
1083,Derrick Michael Xzavierro,-0.7705,-2.3341,-3.1045,Long Beach State
1084,Derrick Talton,-0.5541,-0.3187,-0.8728,Buffalo
1085,Derrion Reid,-2.2597,4.5624,2.3027,Oklahoma
1086,Desmond Claude,-0.7807,2.1759,1.3952,Washington
1087,Desmond Roberts,-0.3738,-0.4838,-0.8576,Virginia
1088,Deuce Jones,-1.7965,1.0859,-0.7106,Saint Joseph's
1089,Deuce Turner,-4.5108,-0.3119,-4.8227,Fairfield
1090,Devan Cambridge,0.2537,3.7026,3.9563,UCF
1091,Devean Williams,0.3165,-0.8814,-0.5649,Rider
1092,Devin Askew,1.5468,3.124,4.6708,Villanova
1093,Devin Booker,-1.2835,-1.758,-3.0415,George Mason
1094,Devin Brown,0.3779,-0.5125,-0.1347,Davidson
1095,Devin Carney,0.0582,0.1426,0.2009,Denver
1096,Devin Ceaser,-0.1815,-0.852,-1.0335,UMBC
1097,Devin Curtis,-1.3927,-2.0663,-3.4591,Southern Ind.
1098,Devin Dinkins,-5.5531,0.3338,-5.2193,Manhattan
1099,Devin Haid,-0.4985,2.0297,1.5312,South Fla.
1100,Devin McGlockton,0.4353,4.0551,4.4903,Vanderbilt
1101,Devin Royal,-0.6748,4.0258,3.351,Ohio State
1102,Devin Tillis,-0.3359,2.8898,2.5539,Virginia
1103,Devin Vanterpool,0.8579,4.2679,5.1258,Fla. Atlantic
1104,Devin Williams,1.0203,1.1876,2.2079,Fla. Atlantic
1105,Devon Arlington,-3.0459,-2.4424,-5.4882,Yale
1106,Devon Barnes,-1.0586,2.2593,1.2007,Ball State
1107,Devon Malcolm,1.5461,0.268,1.8141,California Baptist
1108,Devon Pryor,-0.2348,-0.5529,-0.7877,Oregon
1109,Deyton Albury,0.4291,3.1999,3.629,New Mexico
1110,Deywilk Tavarez,-1.7973,1.9553,0.1581,Loyola Chicago
1111,Dez White,-3.7327,2.4551,-1.2776,Oregon State
1112,Dezayne Mingo,-1.5949,6.5197,4.9248,Charlotte
1113,Dezdrick Lindsay,1.527,2.9345,4.4615,Oregon
1114,Dezmon Briscoe,0.7799,-3.4928,-2.7129,Kent State
1115,Dhiaukuei Manyiel Dut,0.8607,-0.8476,0.013,California
1116,Didier Maleng,-0.5533,-0.0619,-0.6152,Denver
1117,Diego Campisano,-4.0451,3.2975,-0.7476,Northern Ariz.
1118,Dietrich Richardson,-0.4904,-2.0157,-2.5061,Bradley
1119,Dillan Shaw,2.2025,4.3002,6.5027,Saint Mary's (CA)
1120,Dillon Battie,1.6535,1.3966,3.0501,Wichita State
1121,Dillon Hunter,1.7158,2.3329,4.0487,Clemson
1122,Dillon Mitchell,3.3455,5.6863,9.0318,St. John's (NY)
1123,Dillon Tingler,2.1774,0.9411,3.1185,Drexel
1124,Dimitri Clerc,-0.8862,-1.2661,-2.1524,Massachusetts
1125,Dimitrije Vukicevic,-0.7666,-1.3708,-2.1374,UC San Diego
1126,Dimp Pernell,-0.4313,1.4764,1.0451,Texas State
1127,Dio Blakely,-0.1685,-0.1959,-0.3644,Washington State
1128,Dion Brown,1.0104,3.4522,4.4626,Saint Louis
1129,Dior Conners,-2.0783,-0.6822,-2.7605,Ohio
1130,Dior Johnson,-2.2135,9.3155,7.102,Tarleton State
1131,Divine Ugochukwu,1.2832,1.0607,2.3439,Michigan State
1132,Djahi Binet,0.0379,2.3141,2.3519,Southern Miss.
1133,Djordje Curcic,0.6521,-0.8949,-0.2428,Col. of Charleston
1134,Dok Muordar,0.6757,-0.0191,0.6566,Monmouth
1135,Dola Adebayo,0.4983,2.0744,2.5727,George Mason
1136,Dom Aekins,-2.042,-1.1753,-3.2174,Duquesne
1137,Domas Kauzonas,-3.2394,-3.2708,-6.5102,UNC Greensboro
1138,Dominic Pangonis,-1.317,3.039,1.7221,Wright State
1139,Dominic Parolin,0.8109,4.9148,5.7257,Boise State
1140,Dominick Harris,-1.2895,-1.0988,-2.3882,Loyola Chicago
1141,Dominick Nelson,-1.1414,0.4899,-0.6516,Iowa State
1142,Dominick Stewart,-1.7936,2.8987,1.1052,Penn State
1143,Dominique Daniels,-1.1521,7.6871,6.5349,California Baptist
1144,Dominique Diomande,2.5352,0.0834,2.6186,BYU
1145,Dominique Ford,-0.9554,1.142,0.1866,San Diego
1146,Dominykas Butka,0.5956,-0.0958,0.4998,Campbell
1147,Dominykas Pleta,1.4459,2.7768,4.2227,Iowa State
1148,Don McHenry,-3.1061,7.4547,4.3486,Utah
1149,Donald Hand,-1.2453,-0.7897,-2.0349,Boston College
1150,Donald Whitehead,-3.6597,0.9459,-2.7138,UNC Greensboro
1151,Donavin Young,-0.032,0.0842,0.0522,Stanford
1152,Donnie Freeman,0.4338,3.3869,3.8207,Syracuse
1153,Donovan Atwell,1.0822,8.8243,9.9066,Texas Tech
1154,Donovan Brown,-0.4977,-1.635,-2.1327,Massachusetts
1155,Donovan Dent,-0.306,5.8388,5.5328,UCLA
1156,Donovan Oday,0.4642,7.4503,7.9145,Northern Ky.
1157,Donovan Rakotonanahary,-0.784,0.2405,-0.5436,Northern Ky.
1158,Donovan Raymond,-0.3581,-3.115,-3.4732,Old Dominion
1159,Dontrell Hewlett,-1.0182,-0.9835,-2.0017,Green Bay
1160,Dontrez Williams,0.1854,-0.0755,0.1098,Lindenwood
1161,Dorian Finister,-3.3765,4.321,0.9446,Louisiana
1162,Dorian Hayes,-4.7066,-1.3572,-6.0638,UTSA
1163,Dorin Buca,2.9879,-2.0061,0.9818,Kansas State
1164,Doryan Onwuchekwa,-0.2609,0.0008,-0.26,Tulsa
1165,Douglas Langford,-0.7729,-0.5303,-1.3032,San Jose State
1166,Dovydas Butka,-1.978,3.0782,1.1002,Campbell
1167,Dozie Onyirimba,-0.4362,-0.3111,-0.7474,Kennesaw St.
1168,Dra Gibbs-Lawhorn,-2.3955,7.058,4.6625,UNLV
1169,Dragos Lungu,0.4616,1.0066,1.4683,UT Martin
1170,Drake Allen,1.5819,5.8858,7.4677,Utah State
1171,Drake Cardwell,-0.4479,0.1489,-0.299,Auburn
1172,Drayton Jones,2.5415,3.9377,6.4792,Butler
1173,Dre Bullock,-0.7687,2.8748,2.106,Hawaii
1174,Dre Kindell,-0.1414,2.1174,1.976,Wichita State
1175,Drew Bessette,-0.2843,-0.1527,-0.4371,Vermont
1176,Drew Carter,-0.5793,-1.1962,-1.7754,Oregon
1177,Drew Fielder,-0.451,6.1813,5.7303,Boise State
1178,Drew Fuquay,-1.7547,1.4248,-0.3299,Marshall
1179,Drew Grimes,-1.3193,-0.1032,-1.4225,Liberty
1180,Drew Hollifield,-0.6261,-0.2917,-0.9179,Western Caro.
1181,Drew Huffman,-0.4092,0.3887,-0.0205,Kent State
1182,Drew Kania,0.438,-0.4624,-0.0244,Brown
1183,Drew Larson,-2.147,-0.9472,-3.0942,Niagara
1184,Drew McElroy,-0.2,-0.4071,-0.607,TCU
1185,Drew McKenna,-0.337,-0.9476,-1.2845,Old Dominion
1186,Drew Perry,-0.2897,-0.3917,-0.6814,Baylor
1187,Drew Scharnowski,-0.6813,3.883,3.2016,Belmont
1188,Drew Snively,-0.4754,-0.3973,-0.8726,Indiana
1189,Drew Steffe,1.4037,1.7148,3.1185,Southern Ill.
1190,Drissa Traore,-0.7204,-5.11,-5.8303,Rhode Island
1191,Duce Paschal,0.8584,-0.5796,0.2788,Weber State
1192,Dug McDaniel,-1.5557,3.9457,2.39,Memphis
1193,Duke Brennan,2.8362,6.2282,9.0645,Villanova
1194,Duke Miles,3.2887,7.069,10.3577,Vanderbilt
1195,Duncan Powell,-2.4405,0.7476,-1.6929,Providence
1196,Dusty Stromer,-0.6395,-0.2013,-0.8407,Grand Canyon
1197,Dutch Dowdell,-0.4305,-0.5808,-1.0113,Harvard
1198,Dwayne Aristode,2.6653,3.9631,6.6284,Arizona
1199,Dwayne Koroma,1.2643,-0.768,0.4963,UConn
1200,Dwayne Pierce,-4.2177,-2.6038,-6.8215,N.C. A&T
1201,Dwayne Williams,-2.5096,-0.3319,-2.8415,Ga. Southern
1202,Dwayne Wimbley,-1.0946,-2.3851,-3.4797,Massachusetts
1203,Dylan Anderson,-0.3385,-1.1957,-1.5342,Murray State
1204,Dylan Andrews,-2.7094,4.3527,1.6433,Boise State
1205,Dylan Arnett,-0.7727,-0.8737,-1.6464,North Texas
1206,Dylan Brumfield,-1.3391,1.0469,-0.2922,Southern Miss.
1207,Dylan Darling,4.9467,0.8999,5.8467,St. John's (NY)
1208,Dylan Diaz,-1.9458,0.2054,-1.7404,ULM
1209,Dylan Ducommun,-1.8416,-1.9464,-3.7879,NIU
1210,Dylan Faulkner,-1.0278,7.492,6.4642,Samford
1211,Dylan Godfrey,-2.5657,-0.1313,-2.697,UC Riverside
1212,Dylan Grant,-1.3685,2.2968,0.9283,Rutgers
1213,Dylan James,-0.0571,0.0108,-0.0462,Georgia
1214,Dylan Jones,-5.503,1.8712,-3.6318,Southern Utah
1215,Dylan Lakatos,-0.0607,0.4364,0.3757,Kent State
1216,Dylan Purnell,-2.317,-1.1824,-3.4993,CSU Bakersfield
1217,Dylan Saunders,0.1902,-0.0118,0.1783,New Hampshire
1218,Dylan Veillette,1.0086,-2.6701,-1.6614,Merrimack
1219,Dylan Williams,-0.7244,-0.2307,-0.955,Penn
1220,Dylan Williamson,-2.1819,4.2635,2.0816,Towson
1221,EJ Horton,0.2313,-1.4304,-1.1991,North Texas
1222,EJ Mosley,-1.8037,-0.121,-1.9248,Purdue Fort Wayne
1223,EJ Neal,-0.5661,-1.082,-1.6481,Southern California
1224,EJ Paymon,-0.8244,-0.5751,-1.3995,Southern Miss.
1225,EJ Ryans,-3.1801,1.7193,-1.4608,Western Mich.
1226,EJ Spillman,-1.1537,-1.1871,-2.3407,UC Riverside
1227,EJ Walker,-0.5961,-1.6801,-2.2762,South Carolina
1228,Easton Foster,0.3275,-0.2399,0.0877,Ball State
1229,Ebrahim Kaba,-1.1978,1.1197,-0.0781,Purdue Fort Wayne
1230,Ebuka Okorie,0.8349,10.9733,11.8082,Stanford
1231,Eddie Cooke,-0.8236,0.635,-0.1886,Robert Morris
1232,Eddie Ricks,-1.841,1.6031,-0.2379,James Madison
1233,Eddrin Bronson,-0.6023,-1.3614,-1.9637,Furman
1234,Eduardo Klafke,0.57,3.8097,4.3797,Ole Miss
1235,Edwin Bai,-0.111,-0.0628,-0.1739,Columbia
1236,Edwin Daniel,1.3566,-1.6303,-0.2736,La Salle
1237,Edwin Suarez,-2.0571,1.3885,-0.6686,Weber State
1238,Eemeli Yalaho,-3.9895,5.0037,1.0142,Washington State
1239,Efe Demirel,0.6495,0.8566,1.5061,Grand Canyon
1240,Efe Vatan,-0.1887,-0.3244,-0.513,Oregon
1241,Efeosa Oliogu-Elabor,0.0067,-0.7003,-0.6935,Butler
1242,Efrem Johnson,0.7887,3.0377,3.8263,Clemson
1243,Egan Shields,-0.2747,1.2918,1.0171,Northern Colo.
1244,Ege Demir,-0.3821,-0.3899,-0.772,Oregon
1245,Eian Elmer,0.1091,4.7631,4.8722,Miami (OH)
1246,Eli Beard,-2.5232,1.5637,-0.9595,Drexel
1247,Eli DeLaurier,-0.2407,-2.7023,-2.9431,East Carolina
1248,Eli Ellis,-1.8872,3.5899,1.7026,South Carolina
1249,Eli King,-0.0914,4.8615,4.7701,North Dakota
1250,Eli Rice,-0.4096,2.1979,1.7883,Penn State
1251,Eli Robinson,-2.7962,-2.9302,-5.7264,Air Force
1252,Eli Shetlar,0.1967,5.6063,5.803,Drake
1253,Eli Sparkman,-0.4523,0.2012,-0.2511,South Carolina
1254,Eli Wilborn,-0.7639,-1.6929,-2.4568,James Madison
1255,Eli Yofan,-0.2864,0.2914,0.005,Miami (OH)
1256,Elias Ralph,-0.5585,5.7167,5.1582,Pacific
1257,Elias Rapieque,0.4119,1.0713,1.4832,Kansas State
1258,Elijah Chol,0.878,3.2673,4.1454,UC Irvine
1259,Elijah Crawford,1.9317,4.9841,6.9158,UIC
1260,Elijah Davis,-4.1572,-1.5677,-5.7249,North Carolina
1261,Elijah Duval,-3.7144,1.5518,-2.1626,Southern Utah
1262,Elijah Elliott,-1.5984,1.0744,-0.524,New Mexico State
1263,Elijah Elliott,-1.5984,1.0744,-0.524,Ohio
1264,Elijah Espinosa,-0.7589,-1.1269,-1.8858,Mount St. Mary's
1265,Elijah Fisher,3.3304,0.2422,3.5726,Seton Hall
1266,Elijah Gertrude,-0.4035,-0.3379,-0.7414,Virginia
1267,Elijah Hulsewe,-0.4145,-1.2652,-1.6797,UCF
1268,Elijah Jones,-2.5485,4.5803,2.0318,UTEP
1269,Elijah Kennedy,2.8908,1.2417,4.1324,Hampton
1270,Elijah Lewis,-0.085,0.928,0.8431,Marist
1271,Elijah Mahi,-0.3893,6.9476,6.5583,Santa Clara
1272,Elijah Malone,0.1052,0.2173,0.3225,Colorado
1273,Elijah Moore,-0.1307,-0.0041,-0.1348,Utah
1274,Elijah Perkins,0.9174,-2.0704,-1.153,Saint Peter's
1275,Elijah Perryman,1.5411,0.3221,1.8632,Utah State
1276,Elijah Price,2.057,3.9627,6.0196,Nevada
1277,Elijah Saunders,-2.0275,3.2894,1.262,Maryland
1278,Elijah Strong,-2.0663,2.919,0.8528,South Carolina
1279,Elijah Thomas,-1.6828,-1.1219,-2.8047,Eastern Wash.
1280,Elliot Cadeau,0.6889,5.684,6.3729,Michigan
1281,Elliot Lowndes,-1.5567,0.2443,-1.3124,Southeast Mo. St.
1282,Elliott Taite,0.088,0.7176,0.8057,Air Force
1283,Elmarko Jackson,0.586,2.1579,2.7439,Kansas
1284,Elmir Dzafic,-1.2984,-0.812,-2.1104,Arkansas
1285,Elmore James,-2.3931,-2.882,-5.2751,Ball State
1286,Elyjah Freeman,0.9955,4.5495,5.545,Auburn
1287,Elzie Harrington,0.6897,1.5592,2.2489,San Diego State
1288,Emanuel Prospere,1.5461,2.3942,3.9403,UC San Diego
1289,Emanuel Sharp,3.9783,6.9036,10.8819,Houston
1290,Emeka Opurum,0.3059,0.8867,1.1926,Auburn
1291,Emil Skytta,0.9364,0.7515,1.6879,North Dakota State
1292,Emmanuel Callas,0.0565,-4.9725,-4.916,San Diego
1293,Emmanuel Clarton,0.0386,-1.2662,-1.2276,Troy
1294,Emmanuel Innocenti,3.2027,3.7554,6.9581,Gonzaga
1295,Emmanuel Kanga,0.2792,3.3788,3.658,George Mason
1296,Emmanuel Manyuon,0.4588,-0.1687,0.2901,Pacific
1297,Emmanuel Ogbole,-0.9645,-0.1578,-1.1223,Rutgers
1298,Emmanuel Okorafor,0.3347,0.1998,0.5344,Wichita State
1299,Emmanuel Stephen,0.2998,-2.9015,-2.6018,UNLV
1300,Emmanuel Ugbo,-2.1792,-0.2578,-2.437,Washington State
1301,Emmett Marquardt,-3.0503,2.2949,-0.7554,Eastern Wash.
1302,Emmitt Byther,0.0398,-0.4692,-0.4294,Maine
1303,Emondrek Erkins-Ford,-1.4869,3.2131,1.7261,Jacksonville State
1304,Enel St Bernard,1.6233,2.9091,4.5324,Indiana State
1305,Enoch Kalambay,-0.484,-1.6677,-2.1517,Campbell
1306,Eoin Dillon,-1.5274,6.6933,5.1659,Belmont
1307,Eren Banks,-0.1852,-0.1164,-0.3015,App State
1308,Eren Karakaya,-0.6261,0.2508,-0.3754,San Jose State
1309,Erez Poran,-0.7702,-0.0387,-0.8089,Northern Ariz.
1310,Eric Acker,-1.9344,1.2682,-0.6662,La Salle
1311,Eric Brown,-0.3561,-0.2237,-0.5798,Cal Poly
1312,Eric Chatfield,-1.7363,-0.929,-2.6653,Georgia Tech
1313,Eric Dailey,-0.6668,5.0989,4.4321,UCLA
1314,Eric Dibami,1.034,0.0462,1.0802,FIU
1315,Eric Freeny,1.8286,1.0625,2.8911,UCLA
1316,Eric Holland,-0.8655,-0.2043,-1.0698,Kennesaw St.
1317,Eric Mahaffey,1.028,5.2292,6.2572,Akron
1318,Eric Mejia,-2.036,-2.3388,-4.3748,Fairfield
1319,Eric Morgan,-2.2482,0.2798,-1.9685,Saint Peter's
