,player,DRAPM,ORAPM,Total_RAPM,team
61,Abou Ousmane,2.9813,-0.4455,2.5358,Xavier
62,Aboubacar Traore,0.7432,3.538,4.2812,Long Beach State
63,Abramo Canka,-1.3514,-2.0389,-3.3902,Wake Forest
64,Ace Baldwin,-0.3735,6.52,6.1465,Penn State
65,Ace Talbert,-1.7615,1.167,-0.5944,Saint Francis
66,Ace Valentine,-0.6191,0.9532,0.3341,UMBC
67,Achile Spadone,-0.8619,1.3469,0.485,Davidson
68,Achor Achor,2.7108,6.7721,9.4828,Samford
69,Adam Benhayoune,-0.7054,-0.1331,-0.8384,LSU
70,Adam Cisse,1.2155,-0.6998,0.5156,Maine
71,Adam Clark,-0.0709,0.7526,0.6816,Merrimack
72,Adam Comer,-0.6521,-0.416,-1.0681,Col. of Charleston
73,Adam Hamilton,-1.9118,3.2482,1.3364,Lamar University
74,Adam Hess,-4.1689,0.9862,-3.1828,NJIT
75,Adam Hinton,-0.0973,1.0738,0.9764,Cornell
76,Adam Larson,-3.4158,0.9243,-2.4915,Southeast Mo. St.
77,Adam Miller,-1.2757,2.06,0.7843,Arizona State
78,Adam Moussa,-0.8235,1.6953,0.8718,Tarleton State
79,Adam Shoff,-0.632,-0.506,-1.138,Montana
80,Adama Bal,-0.3837,4.9733,4.5896,Santa Clara
81,Adante' Holiman,-2.2271,-2.3509,-4.5779,UTSA
82,Aday Mara,-0.2906,0.756,0.4654,UCLA
83,Addarin Scott,0.3191,-0.1951,0.124,Auburn
84,Ade Adebayo,1.33,-0.9609,0.3691,UC Davis
85,Adefemi Akinwole,0.0196,0.0777,0.0972,Florida A&M
86,Adem Bona,3.9089,2.8306,6.7395,UCLA
87,Ademide Badmus,-1.382,-1.466,-2.848,Gardner-Webb
88,Aden Haas,-0.4528,-0.1669,-0.6197,Charleston So.
89,Aden Holloway,-0.1928,2.7594,2.5666,Auburn
90,Aden Tagaloa-Nelson,-0.3988,-0.2585,-0.6574,West Virginia
91,Adeola Seun,4.8574,-2.016,2.8415,SIUE
92,Adou Thiero,-1.1128,3.318,2.2053,Kentucky
93,Adrame Diongue,1.5146,-1.8925,-0.3779,San Jose State
94,Adrian Myers,-1.308,-1.7191,-3.0271,Mississippi State
95,Adrian Samuels,0.8586,-1.2379,-0.3793,American
96,Adrian Uchidiuno,0.0341,-0.0671,-0.033,Brown
97,Ahjany Lee,-1.2819,0.6069,-0.6749,St. Thomas (MN)
98,Ahmad Hamilton,-0.8775,-0.9736,-1.8511,N.C. A&T
99,Ahmad Henderson,-4.1511,-0.5136,-4.6647,Niagara
100,Ahmad Robinson,-1.4146,1.8138,0.3992,New Hampshire
101,Ahmard Harvey,-0.0592,-0.07,-0.1292,UNCW
102,Ahmed Essahaty,-3.5521,-1.1202,-4.6723,LIU
103,Ahmet Jonovic,-0.7483,-2.3861,-3.1344,Bradley
104,Ahmir Langlais,-0.9571,-1.3764,-2.3334,USC Upstate
105,Ahren Freeman,-1.1563,0.2871,-0.8693,UTRGV
106,Aidan Burke,0.0072,-1.7236,-1.7164,UC San Diego
107,Aidan Carpenter,-3.6196,2.7013,-0.9184,Sacred Heart
108,Aidan Hadaway,1.1188,3.5885,4.7072,Ohio
109,Aidan Harris,-1.5687,-0.576,-2.1447,Saint Francis
110,Aidan Igiehon,-1.8302,-3.3091,-5.1393,Abilene Christian
111,Aidan Kehoe,-0.1208,-0.96,-1.0808,Navy
112,Aidan Mahaney,-0.416,3.8832,3.4672,Saint Mary's (CA)
113,Aidan McCool,-0.1438,-0.7208,-0.8646,Louisville
114,Aidan Mckeon,-0.1208,-0.3939,-0.5147,James Madison
115,Aidan Noyes,0.8236,1.0365,1.86,Richmond
116,Aidan Prukop,-1.4809,0.0031,-1.4777,Cal Poly
117,Aidan Rubio,-1.1961,0.3467,-0.8494,Central Mich.
118,Aidan Shaw,-0.8989,1.012,0.1131,Missouri
119,Aiden Terry,0.1404,0.0857,0.2261,Rutgers
120,Aime Rutayisire,-1.7935,0.5521,-1.2414,Niagara
121,Airion Simmons,2.3355,1.6547,3.9901,Abilene Christian
122,Ajay Mitchell,0.4217,6.5411,6.9628,UC Santa Barbara
123,Ajay Sheldon,-1.3783,1.2094,-0.1689,Ohio
124,Ajay Tew,0.0474,0.2039,0.2513,ULM
125,Akil Watson,-0.6785,-1.3022,-1.9808,Arizona State
126,Akili Vining,-1.3206,1.9429,0.6223,UT Arlington
127,Akira Jacobs,-1.6886,0.2842,-1.4044,Hawaii
128,Akiva McBirney-Griffin,0.0838,-0.3355,-0.2517,UC Irvine
129,Akok Akok,0.2813,-0.155,0.1263,West Virginia
130,Akol Mawein,-0.8185,0.9901,0.1716,Sacramento St.
131,Akrum Ahemed,-0.4412,-1.7252,-2.1665,UNC Greensboro
132,Akuel Kot,-1.6579,2.7008,1.0429,Wyoming
133,Al Amadou,-0.388,-1.1756,-1.5637,Marquette
134,Al-Amir Dawes,-2.0814,5.1844,3.103,Seton Hall
135,Albe Evans,0.0913,-0.8694,-0.778,Fordham
136,Alden Applewhite,-0.941,1.6222,0.6812,Murray State
137,Alec Oglesby,-3.4303,1.6374,-1.7929,Stetson
138,Alec Pfriem,0.0697,-0.497,-0.4273,Bellarmine
139,Alec Woodard,-1.6522,-1.1899,-2.842,Southeastern La.
140,Alejandro Ralat,-0.2563,0.1443,-0.112,Fla. Atlantic
141,Alejandro Vasquez,-1.9902,4.2291,2.2389,UAB
142,Alek Delev,-0.1263,-0.3397,-0.466,Bucknell
143,Aleksa Lekic,-0.1621,-0.1158,-0.278,Lamar University
144,Alem Huseinovic,-2.4102,3.0495,0.6393,Rice
145,Alex Anamekwe,-0.631,-0.6666,-1.2976,Texas
146,Alex Anderson,-3.9532,0.4582,-3.495,UIW
147,Alex Bates,-0.192,-1.5331,-1.7251,Iona
148,Alex Capitano,-0.0247,-0.2393,-0.264,Colgate
149,Alex Condon,3.0414,3.2146,6.256,Florida
150,Alex Cotton,-0.2893,-0.6368,-0.926,North Texas
151,Alex Daniels,-0.0974,-0.091,-0.1883,American
152,Alex Doyle,-1.2708,-0.8406,-2.1115,Stetson
153,Alex Ducas,2.7097,5.3684,8.0781,Saint Mary's (CA)
154,Alex Hemenway,0.0205,0.3401,0.3606,Clemson
155,Alex Holt,-1.3757,2.379,1.0033,Mercer
156,Alex Horiuk,-2.0357,-2.4489,-4.4846,UTRGV
157,Alex Huibregtse,-3.2149,6.0003,2.7854,Wright State
158,Alex Karaban,1.4271,8.1467,9.5738,UConn
159,Alex Klatsky,-0.5111,-0.3596,-0.8708,Florida
160,Alex Kotov,-0.7669,-3.68,-4.4469,Campbell
161,Alex Kovatchev,-1.7379,-1.0386,-2.7766,Sacramento St.
162,Alex Merkviladze,-1.8927,3.8142,1.9215,LMU (CA)
163,Alex Nunnally,-0.2739,-0.4841,-0.758,NC State
164,Alex Odam,0.3379,-1.4822,-1.1443,Jacksonville State
165,Alex Raiford,-0.4613,1.8012,1.3399,Chicago State
166,Alex Schumacher,-0.6537,2.2664,1.6127,Seattle U
167,Alex Sobel,0.5315,3.4753,4.0068,Sacred Heart
168,Alex Tavares,0.1494,-0.0463,0.103,New Hampshire
169,Alex Tew,-0.2832,-0.6086,-0.8918,Weber State
170,Alex Timmerman,-0.2548,2.6277,2.3729,Winthrop
171,Alex Tsynkevich,-2.8136,-2.7125,-5.5261,Alcorn
172,Alex Vertus,0.0037,0.4323,0.4361,Louisiana Tech
173,Alex Wade,0.1664,-1.1792,-1.0127,Notre Dame
174,Alex Williams,-2.5299,2.504,-0.0259,Furman
175,Alexander Lesburt,0.8805,2.5606,3.441,Brown
176,Alexander Nwagha,0.2496,-2.6983,-2.4488,Northeastern
177,Alexander Payne,0.7246,1.1271,1.8517,Louisville
178,Alexis Reyes,-0.6196,0.8279,0.2083,Quinnipiac
179,Alexis Yetna,-1.3122,0.1685,-1.1437,Fairfield
180,Alfredo Boglio,0.1843,-3.2016,-3.0172,Robert Morris
181,Ali Ali,-1.3197,3.6723,2.3526,Akron
182,Ali Dibba,-2.026,3.5842,1.5582,Abilene Christian
183,Alijah Martin,-0.4227,4.6627,4.24,Fla. Atlantic
184,Alimamy Koroma,-0.8309,-0.9854,-1.8163,Portland
185,Allan Jeanne-Rose,-1.7373,3.225,1.4878,Central Conn. St.
186,Allen Betrand,-3.6928,4.247,0.5542,Norfolk State
187,Allen David Mukeba,-0.8448,0.2992,-0.5456,Kansas City
188,Allen Flanigan,1.6652,3.8481,5.5132,Ole Miss
189,Allen Powell,-3.0814,0.3833,-2.6981,Rider
190,Allen Strothers,-0.2719,-2.5977,-2.8696,ETSU
191,Allen Udemadu,-2.0745,-0.8136,-2.8881,Morgan State
192,Almar Atlason,1.2444,-0.6903,0.5542,Bradley
193,Alonso Faure,-1.8566,-1.0813,-2.9379,Loyola Maryland
194,Alonzo Dodd,-3.2141,0.8033,-2.4108,East Texas A&M
195,Alonzo Gaffney,1.0062,0.9355,1.9417,Arizona State
196,Alpha Chibambe,-1.9468,0.5296,-1.4172,UMBC
197,Alphonzo Billups,-1.3167,2.1954,0.8786,VCU
198,Alston Andrews,-0.3948,-2.3885,-2.7833,Delaware State
199,Alston Mason,-2.2528,3.4875,1.2347,Missouri State
200,Alvaro Cardenas,-4.0629,4.7224,0.6595,San Jose State
201,Alvaro Folgueiras,0.1544,1.7751,1.9295,Robert Morris
202,Alvin Tumblin,-0.0113,0.0173,0.006,Florida A&M
203,Always Wright,-1.4571,-0.9153,-2.3724,Rhode Island
204,Aly Khalifa,1.222,5.3129,6.5349,BYU
205,Amaan Sandhu,-0.272,-0.5681,-0.8401,Monmouth
206,Amahrie Simpkins,-2.1278,-0.5357,-2.6634,Morgan State
207,Amani Drummond,-0.8182,-0.9639,-1.7822,UIW
208,Amani Hansberry,0.3901,1.3467,1.7368,Illinois
209,Amani Lyles,1.7285,-0.2429,1.4856,Akron
210,Amanze Ngumezi,-0.4999,-3.2255,-3.7254,Mercer
211,Amar Kuljuhovic,-0.1949,3.1052,2.9103,North Dakota
212,Amar'e Marshall,-2.3242,4.4445,2.1203,UAlbany
213,Amaree Abram,-2.11,-1.35,-3.4599,Georgia Tech
214,Amari Jedkins,1.2078,-1.1888,0.019,Green Bay
215,Amari Kelly,0.2397,3.7342,3.9738,George Mason
216,Amari Stroud,0.2266,-1.745,-1.5183,Long Beach State
217,Amari Williams,1.9688,3.5569,5.5257,Drexel
218,Amarion Savage,-1.1489,-1.2442,-2.3931,Charleston So.
219,Amarr Knox,-0.6923,4.2507,3.5583,Alabama State
220,Amarri Monroe,-0.6578,4.2039,3.5462,Quinnipiac
221,Ametri Moss,-0.0237,0.2073,0.1836,North Florida
222,Amir Arrington,-0.298,-0.365,-0.663,George Washington
223,Amir Nesbitt,-1.903,-0.2768,-2.1798,Hampton
224,Amire Robinson,-0.5767,-0.6359,-1.2125,Nevada
225,Ammaar Balagam,-0.1818,-0.0006,-0.1824,South Fla.
226,Amont'e Allen-Johnson,0.3418,-0.451,-0.1093,A&M-Corpus Christi
227,Amoro Lado,-0.6361,-0.9751,-1.6112,Lindenwood
228,Anderson Kopp,-2.1981,1.8399,-0.3582,Kansas City
229,Anderson Mirambeaux,-2.4138,1.6665,-0.7473,Miami (OH)
230,Andersson Garcia,1.8078,6.3592,8.167,Texas A&M
231,Andre Curbelo,-1.0135,0.6314,-0.3821,Southern Miss.
232,Andre Henry,0.1668,4.5211,4.6878,UC Irvine
233,Andre Johnson,-1.5746,-0.6207,-2.1953,UConn
234,Andre Lorentsson,-3.3398,4.3622,1.0224,Toledo
235,Andre Mulibea,-0.6636,-0.9498,-1.6134,Eastern Wash.
236,Andre Nunley,0.4683,1.3862,1.8544,Prairie View
237,Andre Screen,0.4535,1.6934,2.1468,Butler
238,Andre Snoddy,-2.7522,0.9868,-1.7654,Stony Brook
239,Andre Warren,-0.0917,-0.0364,-0.1281,Oregon
240,Andre Washington,-1.5257,-0.824,-2.3496,LIU
241,Andre Weir,-1.7996,2.1572,0.3575,FGCU
242,Andrei Savrasov,1.2671,1.3609,2.628,Duquesne
243,Andrej Jakimovski,-0.1518,4.0724,3.9206,Washington State
244,Andrej Stojakovic,-1.9485,-0.4336,-2.3821,Stanford
245,Andres Burney,2.6219,0.2894,2.9113,Jacksonville State
246,Andres Fulgencio,0.1853,1.0291,1.2143,UMass Lowell
247,Andres Marrero,-2.9162,3.0023,0.0861,La Salle
248,Andrew Akuchie,-1.0563,1.29,0.2336,Rice
249,Andrew Alia,-1.214,0.647,-0.567,Drake
250,Andrew Bailey,-0.1331,-0.0699,-0.203,Charlotte
251,Andrew Carr,1.2096,6.1245,7.3341,Wake Forest
252,Andrew Hurley,0.1452,-0.0663,0.0789,UConn
253,Andrew King,-0.2486,0.402,0.1533,UIC
254,Andrew Laczkowski,-1.4879,2.8549,1.367,Penn
255,Andrew Latiff,-0.4114,-0.4691,-0.8806,Clemson
256,Andrew Mayock,-0.1196,-0.0107,-0.1303,Arizona State
257,Andrew Meadow,-0.7497,2.3993,1.6495,Boise State
258,Andrew Morgan,-2.7427,2.7907,0.048,North Dakota State
259,Andrew Patnode,-0.1085,-1.0357,-1.1443,Boston U.
260,Andrew Phillips,0.4418,-0.8427,-0.4009,Lafayette
261,Andrew Rohde,-0.0754,0.1785,0.1031,Virginia
262,Andrew Taylor,-0.0369,0.972,0.9351,Mississippi State
263,Andrew Welage,-1.7065,3.9296,2.2231,Wright State
264,Andrew Wells,-0.1232,-0.2726,-0.3958,Eastern Mich.
265,Andrew Younan,-0.4114,-0.5218,-0.9332,Portland
266,Andy Barba,-0.3179,-0.744,-1.0619,Duquesne
267,Andy Christos,-0.5075,-0.3256,-0.8331,Penn State
268,Angel Montas,0.064,-0.7925,-0.7285,Fordham
269,Angelo Brizzi,-1.0221,-0.2972,-1.3193,Davidson
270,Angelo Kambala,-3.8075,-1.3779,-5.1854,Utah Tech
271,Angelo Stuart,-2.238,-0.2714,-2.5094,Milwaukee
272,Aniwaniwa Tait-Jones,-1.1992,4.9361,3.7369,UC San Diego
273,Anquan Boldin,-2.7038,-0.3469,-3.0507,Buffalo
274,Ansley Almonor,-4.5877,3.6331,-0.9545,FDU
275,Ant Abraham,-0.9499,-0.2249,-1.1748,East Texas A&M
276,Antavion Collum,-0.9254,0.2117,-0.7137,McNeese
277,Ante Beljan,0.0292,0.004,0.0332,Little Rock
278,Ante Brzovic,-1.8493,3.34,1.4908,Col. of Charleston
279,Anthony Arrington,-2.0696,3.3608,1.2912,Wofford
280,Anthony Benard,-0.3396,-1.5212,-1.8608,Mercer
281,Anthony Bittar,-3.3922,-2.0035,-5.3957,Southeastern La.
282,Anthony Blunt,0.4213,0.2868,0.7082,UMass Lowell
283,Anthony Clayton,-0.2123,-0.2561,-0.4684,Syracuse
284,Anthony Crump,-1.4034,-1.875,-3.2783,Western Mich.
285,Anthony Davis,-1.5504,-2.3211,-3.8716,Fairfield
286,Anthony Dell'Orso,-2.2359,5.072,2.8361,Campbell
287,Anthony Finkley,1.8283,0.6813,2.5096,Saint Joseph's
288,Anthony Holland,-1.2916,2.183,0.8914,Washington
289,Anthony Leal,2.5007,-0.6751,1.8257,Indiana
290,Anthony Maxwell,0.2841,-1.6328,-1.3487,UMass Lowell
291,Anthony McCall,2.2564,1.3142,3.5705,Rider
292,Anthony McComb,1.0808,0.0738,1.1546,Bowling Green
293,Anthony Morales,-2.2046,2.1922,-0.0124,Boston U.
294,Anthony Phillips,-0.0561,-0.1586,-0.2147,Gardner-Webb
295,Anthony Pritchard,-0.3664,2.5117,2.1453,Central Mich.
296,Anthony Roberts,0.0837,2.2891,2.3729,Purdue Fort Wayne
297,Anthony Robinson,1.2219,0.1808,1.4027,Missouri
298,Anthony Sciarroni,-0.6745,-0.5641,-1.2386,Valparaiso
299,Anthony Selden,-2.3468,-2.2558,-4.6026,Rice
300,Anthony Thomas,-1.43,-2.1128,-3.5428,Northwestern State
301,Anthony Walker,-0.7917,-0.4446,-1.2363,Indiana
302,Anthony Wrzeszcz,-0.6896,-2.5805,-3.2701,Sam Houston
303,Antoine Jacks,0.241,-2.5502,-2.3092,Southern U.
304,Antoine Smith,-3.7023,1.6313,-2.071,George Washington
305,Anton Watson,3.2452,8.455,11.7003,Gonzaga
306,"Antonio ""TJ"" Madlock",-0.0154,2.3244,2.309,Alabama State
307,Antonio Chol,-0.7853,-0.7516,-1.5369,Rutgers
308,Antonio Reeves,-2.1853,10.5593,8.3739,Kentucky
309,Antonio Thomas,-2.1148,-1.2084,-3.3232,Evansville
310,Antrell Charlton,0.2144,0.9311,1.1455,Fordham
311,Antwan Burnett,-1.1765,1.4868,0.3103,Grambling
312,Antwan Robinson,-2.1624,1.03,-1.1324,Cal St. Fullerton
313,Antwan Wilson,-0.2386,1.0659,0.8273,UMES
314,Antwann Jones,0.0273,2.975,3.0023,UCF
315,Antwone Woolfolk,3.7027,-1.6446,2.0581,Rutgers
316,Anwar Gill,-1.6249,0.5863,-1.0386,La Salle
317,Apostolos Roumoglou,1.3202,1.2187,2.5389,UConn
318,Aquan Smart,-1.5194,-3.1474,-4.6668,Southeast Mo. St.
319,Arda Ozdogan,-1.0771,-1.1508,-2.2279,Seton Hall
320,Arecko Gipson,-5.1504,-2.9188,-8.0692,Mississippi Val.
321,Ari Seals,-0.072,-0.1467,-0.2188,Tulsa
322,Aric Demings,-3.6854,-2.7315,-6.4168,Utah Tech
323,Ariel Bland,0.0408,2.6434,2.6842,UC Santa Barbara
324,Arion Lewis,-0.0768,-0.8494,-0.9262,Quinnipiac
325,Arman Madi,-2.0443,0.0581,-1.9862,Northern Ariz.
326,Armandas Plintauskas,-0.858,-2.1065,-2.9645,Merrimack
327,Armando Bacot,1.7606,6.6065,8.3671,North Carolina
328,Armani Harris,-0.9479,-1.3598,-2.3077,Kennesaw State
329,Armani Mighty,-1.3493,-0.9281,-2.2775,Boston College
330,Armon Harried,-2.4743,0.5918,-1.8824,Binghamton
331,Armon Jarrard,-0.0676,-0.958,-1.0256,IU Indy
332,Armoni Zeigler,-1.4132,1.3479,-0.0653,Saint Peter's
333,Arnas Sakenis,-0.2977,-1.2578,-1.5556,SIUE
334,Arnaud Revaz,0.2872,-2.6121,-2.3248,Weber State
335,Arne Osojnik,-3.2034,2.0971,-1.1064,Eastern Mich.
336,Arop Arop,-0.8,0.0313,-0.7688,Columbia
337,Arrinten Page,0.3916,-0.7282,-0.3366,Southern California
338,Artemios Gavalas,-0.284,-0.0477,-0.3317,Butler
339,Artese Stapleton,-1.5556,0.0298,-1.5258,Kansas City
340,Arthur Kaluma,1.8862,4.3304,6.2166,Kansas State
341,Arturo Dean,1.8964,1.9861,3.8824,FIU
342,Asher Woods,-1.0571,0.2545,-0.8027,Tulane
343,Ashton Reese,-2.301,-0.5427,-2.8437,UMBC
344,Ashton Smith,-1.2746,-1.5097,-2.7843,Oral Roberts
345,Assane Diop,-0.7854,-2.3727,-3.1581,Colorado
346,Atiba Taylor,-1.4424,-1.2851,-2.7275,South Carolina State
347,Atiki Ally Atiki,1.8814,-0.368,1.5134,BYU
348,Atin Wright,0.1459,3.7236,3.8694,Drake
349,Atticus Schuler,-0.8985,0.3603,-0.5382,Dayton
350,Aubin Gateretse,0.1397,5.2196,5.3593,Stetson
351,August Mahoney,-2.1243,5.6165,3.4922,Yale
352,Augustas Marciulionis,2.7251,5.0637,7.7888,Saint Mary's (CA)
353,Augustinas Kiudulas,-0.535,-1.3055,-1.8404,Indiana State
354,Augusto Cassia,-0.0954,-1.2601,-1.3556,Butler
355,Augustus Gerhart,-2.1394,0.5313,-1.6081,Penn
356,Aundre Hyatt,1.6309,5.011,6.6418,Rutgers
357,Aundre Polk,-0.5769,-0.4303,-1.0072,Oakland
358,Austin Abrams,-1.3579,-0.379,-1.7369,Stonehill
359,Austin Ball,-1.3326,1.2999,-0.0327,George Mason
360,Austin Benigni,-3.0047,2.395,-0.6098,Navy
361,Austin Crowley,-1.3038,3.2397,1.9359,Southern Miss.
362,Austin Harvell,-0.2182,-2.0617,-2.2799,Alabama A&M
363,Austin Inge,-1.0316,-2.3676,-3.3992,Navy
364,Austin Montgomery,0.0045,1.0075,1.012,Georgetown
365,Austin Nunez,1.1543,-1.0817,0.0726,Ole Miss
366,Austin Parks,-0.1437,0.3295,0.1858,Ohio State
367,Austin Patterson,-3.2695,2.9981,-0.2714,Sacramento St.
368,Austin Sacks,-0.0792,1.1347,1.0556,Baylor
369,Austin Williams,0.9209,-0.61,0.3109,Rutgers
370,Austin Williams,0.9209,-0.61,0.3109,Elon
371,Avantae Parker,-3.3331,1.1348,-2.1984,Ga. Southern
372,Avery Anderson,1.8424,-0.0099,1.8325,TCU
373,Avery Brown,-3.332,0.5441,-2.788,Columbia
374,Avery Felts,-3.0921,1.0097,-2.0824,Arkansas State
375,Avery Wilson,-1.2454,-1.8536,-3.0989,Southeastern La.
376,Avontez Ledet,-0.0782,-0.548,-0.6263,Southern U.
377,Ayinde Hikim,-1.5298,1.5759,0.0461,UMass Lowell
378,Ayme Daguilh,-0.0022,0.1164,0.1143,Maine
379,Ayodele Taiwo,-0.6378,-0.1764,-0.8142,Howard
380,Aziz Bandaogo,2.9492,2.9451,5.8943,Cincinnati
381,B Artis White,-1.3913,0.8781,-0.5132,Western Mich.
382,BB Knight,-0.8455,1.5297,0.6841,Lamar University
383,BJ Davis,-0.329,-2.613,-2.942,San Diego State
384,BJ Edwards,3.08,2.4181,5.4981,SMU
385,BJ Freeman,-3.5293,5.9068,2.3775,Milwaukee
386,BJ Mack,-1.8002,5.6391,3.8389,South Carolina
387,BJ Marable,-0.0258,-1.3614,-1.3872,Western Ky.
388,BJ McLaurin,-3.8759,3.6148,-0.261,Queens (NC)
389,BJ Omot,-1.9035,3.797,1.8935,North Dakota
390,BJ Ward,-1.8579,-0.7914,-2.6494,Southeast Mo. St.
391,Baba Miller,-0.3619,2.7949,2.4329,Florida State
392,Babacar Diallo,4.9694,-1.4399,3.5295,Kansas City
393,Babacar Faye,2.5045,2.5903,5.0948,Western Ky.
394,Babatunde Akingbola,0.9611,0.4614,1.4225,George Washington
395,Bailey Nunn,-2.3289,0.7512,-1.5777,Sacramento St.
396,Bangot Dak,-0.4406,-1.0443,-1.4849,Colorado
397,Baraka Okojie,2.5293,2.4362,4.9655,George Mason
398,Barrington Hargress,-1.487,3.2254,1.7384,UC Riverside
399,Barry Dunning,0.048,-0.5106,-0.4626,UAB
400,Barry Evans,1.1694,1.9829,3.1523,St. Bonaventure
401,Bas Leyte,0.9007,0.1428,1.0435,Clemson
402,Bash Wieland,-2.5336,3.9597,1.4261,Bellarmine
403,Basheer Jihad,-1.1372,2.0986,0.9614,Ball State
404,Baye Fall,-0.0974,-1.136,-1.2334,Arkansas
405,Baye Ndongo,-0.7768,1.1718,0.3951,Georgia Tech
406,Baylor Hebb,-1.493,-2.2471,-3.7401,UTEP
407,Baylor Scheierman,1.5456,8.6059,10.1514,Creighton
408,Beau Becker,-2.8338,4.3128,1.479,Air Force
409,Belal El Shakery,-2.2687,2.8035,0.5347,Wofford
410,Ben Bowen,-1.8022,-0.729,-2.5312,Denver
411,Ben Brown,-1.2761,-3.1115,-4.3876,Dartmouth
412,Ben Burnham,0.4644,5.1528,5.6172,Col. of Charleston
413,Ben Capron,-0.2409,-0.4357,-0.6766,Holy Cross
414,Ben Carlson,-2.0017,2.0869,0.0853,Utah
415,Ben Estis,0.0256,-0.462,-0.4364,Ohio
416,Ben Gold,-0.9119,4.5588,3.6469,Marquette
417,Ben Gregg,0.5728,7.4539,8.0267,Gonzaga
418,Ben Griscti,-0.912,1.2811,0.3691,UC Riverside
419,Ben Hendriks,-0.1687,1.3649,1.1963,Ball State
