,player,DRAPM,ORAPM,Total_RAPM,team
216,Amari Stroud,1.3995,-0.2747,1.1249,Long Beach State
217,Amari Williams,1.8032,0.3284,2.1316,Drexel
218,Amarion Savage,0.2157,0.1328,0.3485,Charleston So.
219,Amarr Knox,0.7338,3.3445,4.0783,Alabama State
220,Amarri Monroe,0.4533,1.2189,1.6721,Quinnipiac
221,Ametri Moss,1.2853,-0.1098,1.1755,North Florida
222,Amir Arrington,-0.1706,-0.2269,-0.3975,George Washington
223,Amir Nesbitt,-0.6747,0.7085,0.0338,Hampton
224,Amire Robinson,-0.1763,-0.4105,-0.5868,Nevada
225,Ammaar Balagam,-0.0634,0.0852,0.0219,South Fla.
226,Amont'e Allen-Johnson,0.815,0.1566,0.9716,A&M-Corpus Christi
227,Amoro Lado,0.1006,-0.7388,-0.6381,Lindenwood
228,Anderson Kopp,-1.2789,0.3327,-0.9462,Kansas City
229,Anderson Mirambeaux,-1.0903,0.4003,-0.69,Miami (OH)
230,Andersson Garcia,1.867,3.3918,5.2588,Texas A&M
231,Andre Curbelo,0.2134,0.3226,0.536,Southern Miss.
232,Andre Henry,2.1212,2.8913,5.0125,UC Irvine
233,Andre Johnson,-1.1968,-0.8806,-2.0773,UConn
234,Andre Lorentsson,-1.2192,2.2366,1.0174,Toledo
235,Andre Mulibea,0.015,-0.468,-0.453,Eastern Wash.
236,Andre Nunley,0.2183,1.2957,1.5139,Prairie View
237,Andre Screen,0.8229,0.7714,1.5943,Butler
238,Andre Snoddy,-1.4507,1.1684,-0.2823,Stony Brook
239,Andre Warren,-0.0487,0.0,-0.0487,Oregon
240,Andre Washington,0.3787,-1.4047,-1.026,LIU
241,Andre Weir,-1.4035,1.233,-0.1706,FGCU
242,Andrei Savrasov,1.4278,-0.2361,1.1917,Duquesne
243,Andrej Jakimovski,1.4521,2.2985,3.7506,Washington State
244,Andrej Stojakovic,-0.0117,-1.2956,-1.3073,Stanford
245,Andres Burney,3.2123,0.3655,3.5779,Jacksonville State
246,Andres Fulgencio,1.0224,0.7108,1.7332,UMass Lowell
247,Andres Marrero,-1.4491,0.8154,-0.6337,La Salle
248,Andrew Akuchie,-0.1774,0.3333,0.1559,Rice
249,Andrew Alia,-0.7692,0.5374,-0.2318,Drake
250,Andrew Bailey,0.0582,0.037,0.0953,Charlotte
251,Andrew Carr,1.9909,2.7543,4.7451,Wake Forest
252,Andrew Hurley,0.564,-0.0773,0.4867,UConn
253,Andrew King,-0.0294,0.5859,0.5564,UIC
254,Andrew Laczkowski,-0.1623,0.8874,0.7251,Penn
255,Andrew Latiff,-0.1334,-0.275,-0.4085,Clemson
256,Andrew Mayock,-0.048,0.0504,0.0024,Arizona State
257,Andrew Meadow,0.555,1.7086,2.2636,Boise State
258,Andrew Morgan,-0.5497,0.8556,0.3058,North Dakota State
259,Andrew Patnode,0.3901,-0.4602,-0.0701,Boston U.
260,Andrew Phillips,1.0963,-0.4746,0.6217,Lafayette
261,Andrew Rohde,2.0448,1.4745,3.5193,Virginia
262,Andrew Taylor,0.3834,0.7553,1.1387,Mississippi State
263,Andrew Welage,0.2528,2.4229,2.6757,Wright State
264,Andrew Wells,0.0723,-0.141,-0.0687,Eastern Mich.
265,Andrew Younan,-0.0055,-0.2824,-0.2879,Portland
266,Andy Barba,0.0461,-0.2085,-0.1624,Duquesne
267,Andy Christos,-0.3266,-0.2157,-0.5424,Penn State
268,Angel Montas,0.5059,-0.7006,-0.1947,Fordham
269,Angelo Brizzi,-0.9146,0.2362,-0.6784,Davidson
270,Angelo Kambala,-2.1646,-0.7042,-2.8688,Utah Tech
271,Angelo Stuart,-0.1907,-0.5799,-0.7706,Milwaukee
272,Aniwaniwa Tait-Jones,0.2121,2.2756,2.4877,UC San Diego
273,Anquan Boldin,-1.2996,-1.2144,-2.514,Buffalo
274,Ansley Almonor,-1.4941,-0.1118,-1.6059,FDU
275,Ant Abraham,0.7358,0.4815,1.2173,East Texas A&M
276,Antavion Collum,1.04,-0.3096,0.7304,McNeese
277,Ante Beljan,0.1442,0.0867,0.2309,Little Rock
278,Ante Brzovic,-0.4472,1.9596,1.5124,Col. of Charleston
279,Anthony Arrington,-0.8663,1.9108,1.0445,Wofford
280,Anthony Benard,1.0513,0.1541,1.2053,Mercer
281,Anthony Bittar,-1.7222,-0.3475,-2.0697,Southeastern La.
282,Anthony Blunt,1.2846,0.9724,2.257,UMass Lowell
283,Anthony Clayton,-0.0593,-0.1652,-0.2246,Syracuse
284,Anthony Crump,0.0518,-1.407,-1.3552,Western Mich.
285,Anthony Davis,-0.9585,-1.793,-2.7515,Fairfield
286,Anthony Dell'Orso,-0.2753,0.2948,0.0195,Campbell
287,Anthony Finkley,2.2896,1.7681,4.0577,Saint Joseph's
288,Anthony Holland,-0.8783,1.0834,0.205,Washington
289,Anthony Leal,2.0766,-1.2241,0.8525,Indiana
290,Anthony Maxwell,1.5843,-0.0061,1.5782,UMass Lowell
291,Anthony McCall,2.8919,1.695,4.5869,Rider
292,Anthony McComb,1.7346,-0.1423,1.5923,Bowling Green
293,Anthony Morales,-1.4467,-0.3537,-1.8004,Boston U.
294,Anthony Phillips,0.0552,-0.1095,-0.0543,Gardner-Webb
295,Anthony Pritchard,0.5925,-0.2184,0.3741,Central Mich.
296,Anthony Roberts,1.6088,1.1841,2.793,Purdue Fort Wayne
297,Anthony Robinson,0.7229,-0.0205,0.7024,Missouri
298,Anthony Sciarroni,-0.1693,-0.3991,-0.5684,Valparaiso
299,Anthony Selden,-0.8953,-1.7066,-2.6019,Rice
300,Anthony Thomas,-0.8473,-0.3927,-1.24,Northwestern State
301,Anthony Walker,0.0359,-1.7737,-1.7378,Indiana
302,Anthony Wrzeszcz,-0.0954,-2.3185,-2.4139,Sam Houston
303,Antoine Jacks,1.0774,-1.4865,-0.4091,Southern U.
304,Antoine Smith,-3.2555,1.3266,-1.9289,George Washington
305,Anton Watson,2.9681,4.7386,7.7067,Gonzaga
306,"Antonio ""TJ"" Madlock",1.9583,-1.3272,0.6311,Alabama State
307,Antonio Chol,-0.0965,0.0008,-0.0957,Rutgers
308,Antonio Reeves,0.3197,5.4811,5.8008,Kentucky
309,Antonio Thomas,-0.0528,-1.3425,-1.3952,Evansville
310,Antrell Charlton,1.1579,0.2964,1.4543,Fordham
311,Antwan Burnett,1.4184,0.9549,2.3733,Grambling
312,Antwan Robinson,-0.3647,1.0497,0.685,Cal St. Fullerton
313,Antwan Wilson,0.45,0.6996,1.1496,UMES
314,Antwann Jones,0.2123,1.995,2.2072,UCF
315,Antwone Woolfolk,3.6317,-1.4125,2.2192,Rutgers
316,Anwar Gill,-0.3757,0.8384,0.4627,La Salle
317,Apostolos Roumoglou,1.2895,0.1069,1.3964,UConn
318,Aquan Smart,0.2181,-1.5229,-1.3048,Southeast Mo. St.
319,Arda Ozdogan,-0.5281,-0.4818,-1.01,Seton Hall
320,Arecko Gipson,-2.1659,-3.0306,-5.1965,Mississippi Val.
321,Ari Seals,0.3876,0.1179,0.5055,Tulsa
322,Aric Demings,-1.0442,-2.0199,-3.0641,Utah Tech
323,Ariel Bland,1.2319,2.2458,3.4778,UC Santa Barbara
324,Arion Lewis,0.2568,-0.4824,-0.2256,Quinnipiac
325,Arman Madi,-0.8781,-0.3953,-1.2734,Northern Ariz.
326,Armandas Plintauskas,0.2995,-1.0891,-0.7895,Merrimack
327,Armando Bacot,1.7833,3.1841,4.9674,North Carolina
328,Armani Harris,0.0133,-0.2696,-0.2563,Kennesaw State
329,Armani Mighty,-1.2005,-0.4994,-1.6999,Boston College
330,Armon Harried,-0.0186,0.0811,0.0625,Binghamton
331,Armon Jarrard,0.4945,-0.6061,-0.1116,IU Indy
332,Armoni Zeigler,-0.1496,-0.4586,-0.6082,Saint Peter's
333,Arnas Sakenis,0.5151,-0.7333,-0.2181,SIUE
334,Arnaud Revaz,1.3524,-0.9815,0.3709,Weber State
335,Arne Osojnik,-1.3432,0.0329,-1.3103,Eastern Mich.
336,Arop Arop,0.7323,0.559,1.2913,Columbia
337,Arrinten Page,0.9683,-0.647,0.3213,Southern California
338,Artemios Gavalas,-0.0814,0.0738,-0.0075,Butler
339,Artese Stapleton,-0.478,0.4314,-0.0466,Kansas City
340,Arthur Kaluma,2.1556,0.9822,3.1378,Kansas State
341,Arturo Dean,2.6005,0.4924,3.0928,FIU
342,Asher Woods,-0.431,0.1718,-0.2591,Tulane
343,Ashton Reese,-0.5649,-0.0544,-0.6194,UMBC
344,Ashton Smith,-0.8461,-0.503,-1.3491,Oral Roberts
345,Assane Diop,-0.1423,-1.2915,-1.4338,Colorado
346,Atiba Taylor,0.1372,-1.0741,-0.9368,South Carolina State
347,Atiki Ally Atiki,2.2971,1.053,3.3501,BYU
348,Atin Wright,2.1579,2.0871,4.245,Drake
349,Atticus Schuler,-0.7548,0.2074,-0.5475,Dayton
350,Aubin Gateretse,0.9913,3.5436,4.5349,Stetson
351,August Mahoney,-0.2818,3.5749,3.2931,Yale
352,Augustas Marciulionis,3.6714,3.1853,6.8568,Saint Mary's (CA)
353,Augustinas Kiudulas,0.1952,-0.613,-0.4178,Indiana State
354,Augusto Cassia,-0.017,-0.5329,-0.5499,Butler
355,Augustus Gerhart,-1.214,0.8014,-0.4126,Penn
356,Aundre Hyatt,2.5503,1.3346,3.8849,Rutgers
357,Aundre Polk,-0.0774,0.4311,0.3537,Oakland
358,Austin Abrams,-0.3037,-0.1902,-0.4939,Stonehill
359,Austin Ball,-0.427,0.4785,0.0516,George Mason
360,Austin Benigni,0.6445,-0.1386,0.5058,Navy
361,Austin Crowley,1.5372,0.2952,1.8324,Southern Miss.
362,Austin Harvell,0.1695,-0.3411,-0.1716,Alabama A&M
363,Austin Inge,0.4708,-1.3694,-0.8985,Navy
364,Austin Montgomery,0.0653,0.5301,0.5954,Georgetown
365,Austin Nunez,1.1461,-0.8275,0.3186,Ole Miss
366,Austin Parks,0.0097,0.4238,0.4335,Ohio State
367,Austin Patterson,-1.607,0.6062,-1.0008,Sacramento St.
368,Austin Sacks,0.2233,0.7754,0.9987,Baylor
369,Austin Williams,1.2756,-0.8972,0.3784,Rutgers
370,Austin Williams,1.2756,-0.8972,0.3784,Elon
371,Avantae Parker,-2.0495,1.5206,-0.5289,Ga. Southern
372,Avery Anderson,1.8893,0.0342,1.9235,TCU
373,Avery Brown,-0.6353,1.5096,0.8744,Columbia
374,Avery Felts,-1.6729,-0.0204,-1.6932,Arkansas State
375,Avery Wilson,-0.0411,-0.5878,-0.6289,Southeastern La.
376,Avontez Ledet,0.4983,-0.1489,0.3494,Southern U.
377,Ayinde Hikim,1.4164,2.2965,3.7129,UMass Lowell
378,Ayme Daguilh,0.1042,0.1392,0.2434,Maine
379,Ayodele Taiwo,-0.2465,-0.0555,-0.3019,Howard
380,Aziz Bandaogo,1.8233,1.0504,2.8737,Cincinnati
381,B Artis White,0.6903,0.3775,1.0679,Western Mich.
382,BB Knight,0.7372,0.6503,1.3875,Lamar University
383,BJ Davis,0.3972,-1.3427,-0.9455,San Diego State
384,BJ Edwards,3.6853,1.5611,5.2464,SMU
385,BJ Freeman,-1.2523,1.7984,0.5462,Milwaukee
386,BJ Mack,-0.5482,2.3609,1.8127,South Carolina
387,BJ Marable,0.7242,-0.2764,0.4478,Western Ky.
388,BJ McLaurin,-1.6542,2.0521,0.3979,Queens (NC)
389,BJ Omot,1.3069,1.3995,2.7064,North Dakota
390,BJ Ward,0.6512,-0.2676,0.3837,Southeast Mo. St.
391,Baba Miller,0.0669,1.8659,1.9329,Florida State
392,Babacar Diallo,5.4056,-1.2734,4.1322,Kansas City
393,Babacar Faye,3.9569,0.8618,4.8187,Western Ky.
394,Babatunde Akingbola,0.6265,0.5924,1.2189,George Washington
395,Bailey Nunn,-0.2422,1.0945,0.8523,Sacramento St.
396,Bangot Dak,-0.2819,-0.9234,-1.2053,Colorado
397,Baraka Okojie,2.6133,1.3871,4.0004,George Mason
398,Barrington Hargress,0.2219,1.0749,1.2968,UC Riverside
399,Barry Dunning,0.4653,-0.4203,0.0451,UAB
400,Barry Evans,-0.4488,0.1858,-0.2631,St. Bonaventure
401,Bas Leyte,0.794,0.2956,1.0896,Clemson
402,Bash Wieland,-0.6427,1.3428,0.7001,Bellarmine
403,Basheer Jihad,0.3548,-0.1682,0.1866,Ball State
404,Baye Fall,-0.0411,-0.4803,-0.5214,Arkansas
405,Baye Ndongo,-0.7878,-1.0851,-1.8729,Georgia Tech
406,Baylor Hebb,-0.6845,-0.9893,-1.6738,UTEP
407,Baylor Scheierman,2.2502,3.7581,6.0083,Creighton
408,Beau Becker,-0.5781,0.6794,0.1012,Air Force
409,Belal El Shakery,-0.8848,2.2812,1.3964,Wofford
410,Ben Bowen,-0.7445,-0.1176,-0.8621,Denver
411,Ben Brown,0.2151,-1.4951,-1.28,Dartmouth
412,Ben Burnham,2.358,2.694,5.052,Col. of Charleston
413,Ben Capron,0.0401,-0.2002,-0.1601,Holy Cross
414,Ben Carlson,-0.3388,0.3284,-0.0104,Utah
415,Ben Estis,0.7353,-0.1509,0.5844,Ohio
416,Ben Gold,-0.1369,2.5579,2.421,Marquette
417,Ben Gregg,0.3362,4.1916,4.5278,Gonzaga
418,Ben Griscti,0.1166,0.0451,0.1617,UC Riverside
419,Ben Hendriks,1.2394,1.2803,2.5197,Ball State
420,Ben Humrichous,0.6475,4.056,4.7035,Evansville
421,Ben Johnson,-0.385,-1.2851,-1.67,Bellarmine
422,Ben Knostman,2.4541,-0.2425,2.2116,Lehigh
423,Ben Krikke,0.6572,2.8226,3.4799,Iowa
424,Ben Krystkowiak,-0.3359,-0.2944,-0.6303,Robert Morris
425,Ben Middlebrooks,2.4851,1.5189,4.004,NC State
