,player,DRAPM,ORAPM,Total_RAPM,team
1243,Diamond Monroe,-2.5692,-0.0411,-2.6104,Elon
1244,Diamond Richardson,-0.546,-1.1346,-1.6806,Cal Poly
1245,Diamond Stokes,-0.2584,0.1451,-0.1133,Ga. Southern
1246,Diamond Wiggins,-0.1318,0.1586,0.0267,Monmouth
1247,Diana Collins,-0.5721,-0.1837,-0.7558,Ohio State
1248,Diana Eliasson,-0.3548,-1.5691,-1.9239,New Hampshire
1249,Diana Rosenthal,0.7523,-0.2082,0.5441,Sam Houston
1250,Diana Saleh,-0.0718,0.5515,0.4798,Lipscomb
1251,Diarrah Sissoko,1.7746,0.1695,1.9441,Sam Houston
1252,Diawna Carter-Hartley,0.6981,-1.8483,-1.1502,Stetson
1253,Dijone' Flowers,1.1302,0.4779,1.6081,Southeastern La.
1254,Dionna Gray,-0.0198,1.7886,1.7688,Kent State
1255,Divine Dibula,0.1988,-0.8751,-0.6763,Monmouth
1256,Djessira Diawara,0.9429,1.4572,2.4001,Houston
1257,Dolly Cairns,2.0573,3.274,5.3313,FGCU
1258,Dominika Paurova,0.3077,1.8695,2.1772,Oregon State
1259,Dominique Darius,-0.3193,-0.6817,-1.001,Southern California
1260,Dominique Ennis,-0.136,1.4003,1.2643,Rice
1261,Dominique Garcia Blackwood,-0.127,-0.3602,-0.4872,FDU
1262,Dominique Phillips,-0.4748,-0.5697,-1.0445,Kansas City
1263,Domonique Davis,-0.56,1.8255,1.2655,Southern Miss.
1264,Donavia Hall,-0.7179,0.1168,-0.6011,SMU
1265,Donovyn Hunter,3.0599,3.7484,6.8083,Oregon State
1266,Dontavia Waggoner,1.1328,1.8487,2.9815,Boston College
1267,Donyeil Bolton,-0.1168,-1.0606,-1.1774,Alabama State
1268,Dora Van Rijs,-0.1591,0.0092,-0.1499,Middle Tenn.
1269,Doreen Ariik,1.5426,-1.5923,-0.0496,Dartmouth
1270,Dorian Norris,0.2173,-0.938,-0.7207,East Texas A&M
1271,Douthsine Prien,2.3596,-0.3537,2.0059,Grambling
1272,Dre'una Edwards,1.5083,3.1298,4.6381,Baylor
1273,Drea Brumfield,0.1354,-0.025,0.1104,Montana State
1274,Drew Jordon,-0.0326,-0.4453,-0.4779,Wagner
1275,Dunja Zecevic,-1.0986,-1.0953,-2.194,UTEP
1276,Dyaisha Fair,1.3845,4.0653,5.4498,Syracuse
1277,Dyani Ananiev,2.723,1.052,3.7751,Portland
1278,Dyani Robinson,-0.1105,3.7877,3.6772,North Texas
1279,Dylan Horton,0.642,0.3305,0.9726,San Diego
1280,Dyllan Hanna,0.309,-0.8154,-0.5064,Fla. Atlantic
1281,Dymonique Maxie,0.6192,-1.283,-0.6638,Nevada
1282,Eboni Walker,1.1655,0.7537,1.9192,Ohio State
1283,Eboni Williams,0.6579,-2.441,-1.7831,Tennessee State
1284,Eden Johnson,2.8948,0.6291,3.5238,Ga. Southern
1285,Eden Monka,-0.2016,0.1736,-0.028,Robert Morris
1286,Eden Sample,-0.2252,-0.0488,-0.274,Jacksonville State
1287,Edessa Noyan,0.5093,1.0959,1.6052,Virginia
1288,Edie Darby,0.4729,-0.1257,0.3472,Tennessee
1289,Edyn Battle,-0.8163,1.5476,0.7314,Jacksonville
1290,Elauna Eaton,0.6344,-0.0951,0.5393,Ole Miss
1291,Elauni Bennett,1.3742,-0.1822,1.192,Kansas City
1292,Eleanor Monyek,0.975,0.4931,1.4681,Dayton
1293,Elena Bertrand,0.0248,0.4291,0.4539,Lipscomb
1294,Elena Bosgana,3.5501,2.9386,6.4887,Stanford
1295,Elena Delicado,0.611,-0.7703,-0.1593,Binghamton
1296,Elena Houghton,-0.8315,-0.8004,-1.6319,Sam Houston
1297,Elena Maier,0.2665,1.9239,2.1904,Kent State
1298,Elena Rodriguez,0.7853,2.8107,3.5961,Harvard
1299,Eleonora Villa,-0.0882,3.5166,3.4285,Washington State
1300,Eleyana Tafisi,-0.9552,0.3194,-0.6358,Utah Valley
1301,Elif Dila Bayrak,0.5849,-0.31,0.2749,Fresno St.
1302,Elif Istanbulluoglu,0.0522,1.552,1.6041,Louisville
1303,Elina Arike,1.8912,1.6114,3.5026,Texas Tech
1304,Elina Tausinga,-0.191,-0.1414,-0.3324,Utah Valley
1305,Elisa Mevius,-0.0436,2.4474,2.4038,Siena
1306,Elisabeth Aegisdottir,-1.2255,1.0603,-0.1652,Liberty
1307,Elise Hill,-0.0015,1.9875,1.986,Tulsa
1308,Elise Jones,0.3383,-0.1993,0.139,Lamar University
1309,Elise Stuck,1.1503,-1.6712,-0.5208,Michigan
1310,Elise Turrubiates,-0.0819,0.1644,0.0825,Tarleton State
1311,Elise Williams,-0.3696,-0.1174,-0.487,Wake Forest
1312,Elissa Brett,3.0317,4.488,7.5198,Michigan
1313,Eliza Buerk,-0.5621,0.186,-0.3761,Davidson
1314,Eliza Hollingsworth,3.0387,6.8866,9.9253,Gonzaga
1315,Eliza Maupin,1.634,-0.5226,1.1114,Kansas State
1316,Elizabeth Abiara,2.451,1.5398,3.9908,Central Ark.
1317,Elizabeth Elliott,-0.3963,3.2405,2.8442,Pacific
1318,Elizabeth Kitley,1.9891,5.4913,7.4805,Virginia Tech
1319,Elizabeth Matadi,-0.548,-1.0371,-1.5851,Houston Christian
1320,Elizabeth Nelson,-0.8598,-0.9871,-1.8468,Brown
1321,Ella Anciaux,0.4397,-0.9924,-0.5526,Wichita State
1322,Ella Brow,0.1501,0.3311,0.4812,SMU
1323,Ella Brubaker,-2.8653,0.338,-2.5273,Pepperdine
1324,Ella Doherty,0.0431,-0.2416,-0.1985,Toledo
1325,Ella Fajardo,-1.6022,1.4018,-0.2003,Iona
1326,Ella Farrelly,1.8262,-1.3618,0.4644,Monmouth
1327,Ella Gallatin,1.4293,-0.001,1.4283,Eastern Wash.
1328,Ella Hamlin,-0.2068,-0.1408,-0.3476,TCU
1329,Ella Johnson,0.7743,-0.2234,0.5508,Montana State
1330,Ella Kaleta,-0.1923,-0.3419,-0.5342,Portland State
1331,Ella Lune,-0.4664,-0.5361,-1.0025,Eastern Ill.
1332,Ella Meabon,1.2157,0.4182,1.6339,Colgate
1333,Ella O'Donnell,0.3223,-0.4053,-0.083,Quinnipiac
1334,Ella Ray,-0.1929,-0.3389,-0.5317,Penn
1335,Ella Sawyer,0.8225,1.1569,1.9794,Indiana State
1336,Ella Stemmer,-2.5188,1.2885,-1.2303,Lehigh
1337,Ella Take,-0.0494,0.2765,0.2271,Buffalo
1338,Ella Van Weelden,0.6522,-1.7923,-1.1401,Valparaiso
1339,Ella Wanzer,-0.726,1.8225,1.0965,Binghamton
1340,Ella Weaver,0.5278,-1.0409,-0.5131,Toledo
1341,Ella Wigal,-0.2249,0.055,-0.1699,Liberty
1342,Elle Blatchford,0.7911,-0.5254,0.2657,Southern Miss.
1343,Elle Evans,-0.0734,2.9445,2.871,North Dakota State
1344,Elle Ladine,-0.1695,2.5819,2.4123,Washington
1345,Elle Motherway,-0.0331,-0.1043,-0.1374,Nevada
1346,Elle Stauffer,-0.6809,-0.4587,-1.1396,Harvard
1347,Elle Sutphin,-0.5087,2.633,2.1242,Davidson
1348,Elli Garnett,-0.3545,-1.1911,-1.5456,Winthrop
1349,Ellie Boni,-0.1717,-1.4903,-1.6621,Eastern Wash.
1350,Ellie Brueggemann,-2.6089,1.0282,-1.5806,Lindenwood
1351,Ellie Buzzelle,-1.5073,0.5885,-0.9188,Eastern Ill.
1352,Ellie Chen,-0.638,0.3906,-0.2475,San Diego State
1353,Ellie Colbeck,1.4419,0.7447,2.1866,South Dakota State
1354,Ellie Colson,-0.7115,-0.5165,-1.2281,Eastern Ill.
1355,Ellie Foster,-0.5178,0.1153,-0.4024,UNI
1356,Ellie Mitchell,3.0335,3.1655,6.199,Princeton
1357,Ellie Taylor,0.7191,0.3557,1.0748,Radford
1358,Elodie Lalotte,-0.0638,-1.0159,-1.0797,Boise State
1359,Elsie Harris,1.7529,-1.5774,0.1754,Jacksonville State
1360,Elyssa Coleman,0.716,-0.1304,0.5856,UTSA
1361,Elze Motekaityte,0.2284,-0.1874,0.0411,VCU
1362,Emaia O'Brien,-1.0268,-1.6723,-2.699,LIU
1363,Emani Bennett,1.1607,-0.4554,0.7053,Kansas City
1364,Emani Burks,-0.4809,-0.0763,-0.5572,South Alabama
1365,Emani Jefferson,2.8953,4.1761,7.0715,FGCU
1366,Emari Doby,-0.1333,0.0088,-0.1245,Denver
1367,Emaya Trahan,0.0879,-0.0291,0.0588,San Diego State
1368,Emelia O'Gilvie,0.0666,-0.2283,-0.1617,Boston U.
1369,Emerita Mashaire,0.1522,-1.7307,-1.5785,Pepperdine
1370,Emerson Green,-0.5484,1.6295,1.0811,UNI
1371,Emilee Ebert,-0.537,-0.199,-0.736,Oklahoma State
1372,Emilee Tahata,1.7864,-0.2278,1.5586,La Salle
1373,Emilia Tenbrock,-1.9754,-0.6318,-2.6072,McNeese
1374,Emillia Steele,0.5861,0.1824,0.7685,Texas State
1375,Emily Adams,0.0138,0.032,0.0458,Air Force
1376,Emily Archibald,0.1653,0.6793,0.8446,Providence
1377,Emily Bessoir,0.1794,0.3347,0.5141,UCLA
1378,Emily Bowman,1.2346,0.9332,2.1678,Samford
1379,Emily Carver,-0.4964,0.9558,0.4594,App State
1380,Emily Christenson,0.0199,0.0138,0.0337,Drake
1381,Emily Counsel,-1.156,0.5081,-0.6478,Denver
1382,Emily Fisher,-0.4252,0.1407,-0.2846,Maryland
1383,Emily Florvil,-0.0015,-1.77,-1.7715,Le Moyne
1384,Emily Foy,-0.5279,0.9887,0.4607,Saint Mary's (CA)
1385,Emily Holterhaus,-0.3072,-0.6766,-0.9839,UNI
1386,Emily Howard,0.6836,-0.659,0.0246,Liberty
1387,Emily Isaacson,0.1569,0.9391,1.096,Utah Tech
1388,Emily Johns,0.8326,0.5099,1.3425,American
1389,Emily Jones,-1.921,-1.9033,-3.8242,North Ala.
1390,Emily Jones,-1.921,-1.9033,-3.8242,Morgan State
1391,Emily Klaczek,1.8096,1.4107,3.2203,Rice
1392,Emily La Chapell,0.8221,0.2766,1.0987,Belmont
1393,Emily Meidel,0.3135,0.7477,1.0612,Eastern Ill.
1394,Emily Mellema,2.591,1.9573,4.5483,Wyoming
1395,Emily Monson,-0.452,-0.0559,-0.5078,Purdue
1396,Emily O'Connell,-0.0238,-0.9175,-0.9413,Saint Peter's
1397,Emily Pape,-0.2212,-0.7066,-0.9279,Cornell
1398,Emily Robinson,-0.2713,1.5,1.2287,Oral Roberts
1399,Emily Rodabaugh,-0.4119,4.6153,4.2034,Northern Ariz.
1400,Emily Ryan,1.8062,3.3078,5.114,Iowa State
1401,Emily Saunders,2.5152,-0.5596,1.9556,Youngstown State
1402,Emily Sewell,0.6748,-0.9222,-0.2474,California Baptist
1403,Emily Siesel,0.585,0.4912,1.0762,Bowling Green
1404,Emily Strachan,-2.0496,-0.8001,-2.8497,Cal St. Fullerton
1405,Emina Selimovic,1.3162,0.5138,1.8299,Fairfield
1406,Emirson Devenie,0.0764,-0.2461,-0.1697,Saint Joseph's
1407,Emma Arca,-0.7346,-1.2408,-1.9754,Stonehill
1408,Emma Barnett,0.0052,0.1584,0.1637,Ohio
1409,Emma Boslet,0.0582,0.8572,0.9154,Saint Joseph's
1410,Emma Broermann,0.3865,1.8144,2.2009,South Fla.
1411,Emma Broermann,0.3865,1.8144,2.2009,North Florida
1412,Emma Bruen,-2.0783,-0.6666,-2.745,Central Conn. St.
1413,Emma Calvert,0.7217,1.5352,2.2569,BYU
1414,Emma Chardon,-0.7359,0.3057,-0.4301,Maryland
1415,Emma Donnelly,0.2407,-0.9505,-0.7098,Iona
1416,Emma Egan,0.3604,-1.4601,-1.0997,La Salle
1417,Emma Fox,0.0635,-0.4764,-0.4129,Radford
1418,Emma Hess,-0.1685,2.2272,2.0586,Liberty
1419,Emma Imevbore,0.8262,-1.1685,-0.3423,Arkansas State
1420,Emma Johansson,2.2393,-0.6522,1.5871,South Fla.
1421,Emma Kate Tittle,0.4307,-0.1118,0.3189,North Ala.
1422,Emma King,-1.9277,-0.4745,-2.4022,Kentucky
1423,Emma Kirby,-1.1042,-0.8536,-1.9578,Sacred Heart
1424,Emma Koabel,2.2364,1.1159,3.3523,Duke
1425,Emma Lucio,-0.5391,-0.5773,-1.1164,UTSA
1426,Emma Miner,-0.1922,-0.9417,-1.1339,St. Thomas (MN)
1427,Emma Nolan,0.416,-0.856,-0.4399,Loyola Chicago
1428,Emma Risch,0.3559,1.0662,1.4221,Notre Dame
1429,Emma Ronsiek,0.6659,3.5456,4.2115,Creighton
1430,Emma Shaffer,1.8713,0.1519,2.0233,Santa Clara
1431,Emma Shields,-1.7168,-2.1028,-3.8196,Lafayette
1432,Emma Shumate,1.2158,0.6761,1.892,Ohio State
1433,Emma Smith,-2.4498,0.6666,-1.7832,Denver
1434,Emma Strelein,0.1329,0.3101,0.443,Portland
1435,Emma Svoboda,-1.2304,-0.376,-1.6064,UC San Diego
1436,Emma Tecca,-0.2565,-0.2726,-0.5291,Valparaiso
1437,Emma Theodorsson,-0.2334,-0.3182,-0.5516,Bucknell
1438,Emma Trawally Porta,1.4385,1.0122,2.4507,Detroit Mercy
1439,Emma Troxell,-1.0119,0.6382,-0.3737,Abilene Christian
1440,Emma Utterback,0.966,0.5638,1.5298,Vermont
1441,Emma Von Essen,-1.0495,-1.0757,-2.1253,Hofstra
1442,Emma Wallhoff,0.4752,-1.1251,-0.6499,Southern Miss.
1443,Emme Shearer,2.2127,0.6826,2.8953,Portland
1444,Emmi Rinat,0.7888,2.151,2.9398,Toledo
1445,Emmie Streams,-0.3184,-0.4253,-0.7437,Maine
1446,Empress Roberts,0.3903,-0.5529,-0.1625,Ark.-Pine Bluff
1447,Emri Lovell,-0.1896,-0.3275,-0.5171,Weber State
1448,Emrie Ellis,-0.5321,-0.2497,-0.7819,Arkansas
1449,Emy Hayford,-0.8595,1.0128,0.1533,Fordham
1450,En'Dya Buford,1.4095,0.3226,1.7321,Old Dominion
1451,Endyia Rogers,3.273,2.5454,5.8184,Texas A&M
1452,Ene Adams,0.2182,0.5066,0.7248,New Mexico State
1453,Eniya Russell,0.3799,1.3587,1.7386,Kentucky
1454,Enjulina Gonzalez,-0.4552,0.0126,-0.4426,Mercer
1455,Eno Inyang,0.9453,-0.1355,0.8098,Clemson
1456,Enya Maguire,-1.3546,-1.9583,-3.3129,Houston Christian
1457,Ereauna Hardaway,2.2418,-0.4243,1.8175,North Texas
1458,Eri Blithikioti,2.4128,1.5992,4.0119,UC San Diego
1459,Erica Adams,-0.2932,-2.1756,-2.4688,CSUN
1460,Erica Collins,0.7133,0.1604,0.8737,UNLV
1461,Erica Lafayette,-1.0334,-0.2905,-1.3239,Rutgers
1462,Erika Porter,-1.5773,1.828,0.2506,Bowling Green
1463,Erin Condron,0.8852,-0.4752,0.4099,UC San Diego
1464,Erin Doherty,0.0844,-0.5293,-0.4449,Drexel
1465,Erin Fox,0.4027,0.198,0.6007,Marist
1466,Erin Harris,-0.3266,-0.0753,-0.4019,Saint Peter's
1467,Erin Henry,0.3208,0.0259,0.3467,UIC
1468,Erin Maguire,0.3677,-0.854,-0.4863,Houston Christian
1469,Erin Stack,0.8182,0.245,1.0632,Western Caro.
1470,Erin Sweeney,0.3342,0.8753,1.2095,Drexel
1471,Erin Tarasow,-0.9739,1.2114,0.2376,Seattle U
1472,Erin Turral,1.9628,-0.1172,1.8456,Georgia State
1473,Erin Wilson,-0.6834,1.4318,0.7484,UTEP
1474,Erin Woodson,1.7844,-0.3864,1.398,Purdue Fort Wayne
1475,Eriny Kindred,0.3961,0.9959,1.392,Florida
1476,Erynn Barnum,0.2576,2.6615,2.9192,Mississippi State
1477,Ese Ogbevire,-0.7309,1.2973,0.5664,Penn
1478,Esmeralda Morales,-2.5419,1.0546,-1.4873,Portland State
1479,Esmery Martinez,2.7556,0.531,3.2866,Arizona
1480,Essence Brown,0.1093,1.382,1.4912,George Washington
1481,Essence Cody,3.9842,1.8729,5.857,Alabama
1482,Estel Puiggros,3.2322,2.9563,6.1885,Ball State
1483,Esther Little,-0.5858,-0.4435,-1.0292,Gonzaga
1484,Esther Matarranz,2.5242,-0.8197,1.7045,UC Riverside
1485,Esther Rodellar,0.3616,-0.0137,0.348,Siena
1486,Eszter Turi,-0.3229,0.1819,-0.1411,Siena
1487,Eva DeChent,-0.2969,0.239,-0.0578,Rhode Island
1488,Eva Levingston,1.0019,-0.334,0.668,Cal St. Fullerton
1489,Eva Pardo-Campillo,0.5638,0.5032,1.067,Oakland
1490,Evan Miller,-1.6321,-2.3806,-4.0128,UNCW
1491,Evangelia Davlakou,-0.4797,-0.5275,-1.0071,New Orleans
1492,Evangelia Paulk,1.631,0.8901,2.5211,Wofford
1493,Evangelina Parrish,-3.7661,-1.0627,-4.8288,Chicago State
1494,Evanne Turner,-0.0548,0.5374,0.4825,UC Davis
1495,Eve Fiala,-0.4334,-1.2707,-1.7041,Dayton
1496,Evelien Lutje Schipholt,0.7349,1.104,1.8388,South Fla.
1497,Evie DePetro,1.1429,0.6699,1.8128,Furman
1498,Evie Goetz,-0.821,0.0126,-0.8084,Louisiana Tech
1499,Evie Van Der Woude,-0.9068,-1.1906,-2.0974,Fla. Atlantic
1500,Evyn Carrier,-0.6084,-0.2849,-0.8932,Western Mich.
1501,Ewa Kielar,0.2319,-0.5639,-0.3321,Western Caro.
1502,Eylia Love,2.2275,2.4651,4.6925,Louisville
1503,Fabienne Eggenschwiler,0.3348,0.3587,0.6935,Lehigh
1504,Fadima Tall,-0.6663,0.377,-0.2893,Princeton
1505,Faith Acker,-0.9823,-2.6953,-3.6776,Tarleton State
1506,Faith Adams,0.5737,-0.4735,0.1001,UNC Asheville
1507,Faith Alston,0.7364,0.1776,0.914,App State
1508,Faith Blackstone,-0.1364,-0.2362,-0.3727,Coppin State
1509,Faith Blethen,1.8018,-1.6444,0.1574,George Washington
1510,Faith Burch,-1.2395,1.3279,0.0884,Cleveland State
1511,Faith Carson,0.0334,0.0903,0.1237,Ohio State
1512,Faith Dut,1.562,0.5466,2.1087,Florida
1513,Faith Feuerbach,-3.708,-0.3211,-4.0291,St. Thomas (MN)
1514,Faith Lee,0.31,-1.2537,-0.9437,Little Rock
1515,Faith Masonius,1.503,4.0575,5.5605,Maryland
1516,Faith Pappas,-0.9559,-1.3056,-2.2615,Sacred Heart
1517,Faith Phillips,-2.8131,-0.8347,-3.6478,UTRGV
1518,Faith Price,-0.5127,0.2068,-0.3059,High Point
1519,Faith Stinson,0.9316,-1.1814,-0.2497,IU Indy
1520,Fanta Daffe,-0.4666,-2.4467,-2.9133,Saint Francis
1521,Fanta Gassama,0.0726,-0.9296,-0.857,New Mexico State
1522,Fatima Diakhate,0.4785,0.4693,0.9478,Georgia
1523,Fatima Ibrahim,-1.1647,-0.4605,-1.6252,North Dakota
1524,Fatima Lee,0.064,1.6446,1.7087,UAlbany
1525,Fatime Seck,0.4104,-0.2565,0.154,Central Ark.
1526,Fatmata Janneh,-1.0133,-2.7456,-3.7589,Saint Peter's
1527,Fatou Diakite,0.8485,-2.3506,-1.5022,Charlotte
1528,Fatou Samb,0.3877,-1.7194,-1.3317,Rice
1529,Favor Ayodele,0.7757,0.1753,0.9511,Pittsburgh
1530,Faye Parker,0.744,1.0464,1.7904,Richmond
1531,Felmas Koranga,-0.0332,0.7947,0.7615,Troy
1532,Femi Funeus,-0.633,0.0992,-0.5337,UCF
1533,Femme Masudi,0.4221,-0.8154,-0.3933,New Mexico State
1534,Filipa Barros,-0.2494,2.5525,2.3031,California Baptist
1535,Filippa Goula,0.0803,0.5193,0.5996,Cleveland State
1536,Filippa Tilliander,-0.2205,-0.2636,-0.4841,Oregon
1537,Finau Tonga,0.2296,0.1179,0.3475,San Jose State
1538,Fiona Connolly,-0.1746,-2.166,-2.3406,La Salle
1539,Fiona Hastick,-0.2648,2.0281,1.7634,Army West Point
1540,Flau'Jae Johnson,2.0667,4.5293,6.596,LSU
1541,Flau'jae Johnson,1.547,1.4122,2.9592,LSU
1542,Fliss Henderson,0.529,2.9568,3.4858,Columbia
1543,Floor Toonders,0.1011,-1.0575,-0.9565,Penn
1544,Flora Goed,2.0379,0.7085,2.7464,UC Santa Barbara
1545,Florence Dallow,0.4056,0.279,0.6845,Portland
1546,Frances Brown,0.2529,-0.5339,-0.281,Winthrop
1547,Frances Ulysse,-2.3904,-0.7836,-3.174,Longwood
1548,Franka Wittenberg,0.9833,0.0702,1.0535,Fresno St.
1549,Frannie Hottinger,0.3882,2.364,2.7523,Marquette
1550,Freja Werth,1.4229,0.8659,2.2888,San Francisco
1551,Frida Formann,0.8641,3.6358,4.4999,Colorado
1552,Frode Flos van der Schans,-0.4051,-0.122,-0.5271,Chattanooga
1553,Fujika Nimmo,-0.7831,-0.2349,-1.018,Cal St. Fullerton
1554,Gabbi Cartagena,-0.3467,0.1007,-0.2461,Troy
1555,Gabbie Marshall,1.6586,6.3571,8.0158,Iowa
1556,Gabby Anderson,0.7419,0.5374,1.2793,Harvard
1557,Gabby Bunch,-1.9763,-1.7268,-3.7032,Mississippi Val.
1558,Gabby Casey,-0.7123,1.4302,0.718,Saint Joseph's
1559,Gabby Elliott,0.7115,0.366,1.0774,Michigan State
1560,Gabby Giuffre,0.5531,-1.8101,-1.257,Nevada
1561,Gabby Grantham-Medley,-0.6202,-0.9902,-1.6104,Duquesne
1562,Gabby Gregory,2.6576,3.3072,5.9649,Kansas State
1563,Gabby Hutcherson,-1.8994,-0.3196,-2.2191,Pittsburgh
1564,Gabby Johnson,0.0832,0.109,0.1922,St. Thomas (MN)
1565,Gabby Louther,1.4919,1.0516,2.5435,UC San Diego
1566,Gabby Razzano,-2.1905,-1.2985,-3.4889,Northern Ky.
1567,Gabby Ross,-0.8886,-1.6553,-2.5439,UMass Lowell
1568,Gabby Scott,-1.5389,1.0916,-0.4473,Towson
1569,Gabby Smalls,0.2357,-2.5153,-2.2796,Austin Peay
1570,Gabby Turco,-1.5101,-1.351,-2.8611,La Salle
1571,Gabi Fields,-0.1372,0.5802,0.4431,Northern Colo.
1572,Gabi Saxman,-0.9687,0.0187,-0.95,Western Mich.
1573,Gabi Vidmar,-0.7645,-0.6248,-1.3893,Cal St. Fullerton
1574,Gabriela Falcao,1.7746,0.8186,2.5933,UAlbany
1575,Gabriela Jaquez,1.0668,2.7351,3.8019,UCLA
1576,Gabriela Stevens,0.6022,0.2982,0.9004,Bethune-Cookman
1577,Gabrielle Johnson,-0.7109,-0.7949,-1.5058,Morgan State
1578,Gabrielle Jung,0.6775,-1.2962,-0.6186,Eastern Wash.
1579,Gabrielle Wener,0.0376,0.008,0.0456,McNeese
1580,Gara Beth Self,0.3533,-1.7307,-1.3775,Texas State
1581,Garrisen Freeman,-0.6694,-1.2378,-1.9072,CSU Bakersfield
1582,Gemima Motema,0.2248,-1.5871,-1.3623,Northeastern
1583,Gemma Nunez,1.0806,0.9655,2.0461,Campbell
1584,Genesis Bryant,0.4771,4.1621,4.6392,Illinois
1585,Genevieve Coleman,0.8112,1.7741,2.5852,Binghamton
1586,Genevive Wedemeyer,0.0118,-1.5003,-1.4885,UAB
1587,Genna Wienecke,0.1066,0.1086,0.2153,Cal St. Fullerton
1588,Genovea Johnson,0.3454,0.7625,1.108,Southern U.
1589,Gentry Baldwin,1.824,1.3198,3.1437,Oral Roberts
1590,Georgia Amoore,2.0335,5.323,7.3565,Virginia Tech
1591,Georgia Gray,0.1412,0.023,0.1642,Idaho
1592,Georgia Grigoropoulou,0.4987,1.3326,1.8313,Santa Clara
1593,Georgia Heine,0.7239,0.4119,1.1358,Penn
1594,Georgia Woolley,-0.774,2.7308,1.9568,Syracuse
1595,Gerlyn Smith,-1.045,-2.0331,-3.0781,Prairie View
1596,Gia Adams,0.7468,2.8729,3.6197,UT Arlington
1597,Gia Pissott,-0.4101,-0.4055,-0.8156,Navy
1598,Giana Hernandez-Boulden,-1.7655,-0.818,-2.5835,Canisius
1599,Giana Hoddinott,-1.2794,0.5861,-0.6933,Mount St. Mary's
1600,Gianna Aiello,0.4348,-0.8229,-0.3881,Brown
1601,Gianna Kneepkens,0.3374,3.2359,3.5733,Utah
1602,Gianni Boone,0.7398,2.554,3.2939,Campbell
1603,Gigi Gonzalez,3.2985,1.7918,5.0903,Stony Brook
1604,Gina Marxen,0.809,3.1627,3.9716,Montana
1605,Gisela Sanchez,1.3614,0.5918,1.9533,Kansas State
1606,Gisella Maul,-0.0888,2.5746,2.4858,Texas
1607,Grace Arnolie,1.9067,0.9667,2.8734,Brown
1608,Grace Beasley,0.4925,0.6726,1.1651,Northern Ariz.
1609,Grace Berg,0.3822,3.2488,3.631,Drake
1610,Grace Boffeli,1.1761,2.4626,3.6387,UNI
1611,Grace Carstensen,-1.2543,-0.5158,-1.7701,DePaul
1612,Grace Cave,-1.5896,2.7223,1.1327,Omaha
1613,Grace Ceseretti,-0.557,-0.8221,-1.3791,UMBC
1614,Grace Crowley,0.3971,0.733,1.1301,Milwaukee
1615,Grace Efosa,0.2921,1.5597,1.8518,Providence
1616,Grace Ellis,1.3413,-0.863,0.4782,Cleveland State
1617,Grace Grocholski,-0.0482,1.8889,1.8407,Minnesota
1618,Grace Hall,1.153,1.8501,3.0031,Penn State
1619,Grace Heeps,-1.5067,0.4752,-1.0316,Canisius
1620,Grace Hunter,-2.335,-0.3308,-2.6658,CSU Bakersfield
1621,Grace Hunter,-2.335,-0.3308,-2.6658,NIU
1622,Grace Hutson,-1.043,0.2308,-0.8122,VCU
1623,Grace Kirk,-0.116,-0.1954,-0.3115,Brown
1624,Grace Koepke,0.0558,-0.8375,-0.7817,American
1625,Grace LaBarge,-0.9435,0.3236,-0.6199,Quinnipiac
1626,Grace Larkins,-1.4502,2.439,0.9888,South Dakota
1627,Grace Massaquoi,1.16,0.0111,1.1711,North Dakota State
1628,Grace Montgomery,0.6277,-0.1052,0.5225,Lafayette
1629,Grace Moyers,-0.0953,-0.3242,-0.4194,Wyoming
1630,Grace Munt,0.9486,-0.5642,0.3844,Holy Cross
1631,Grace O'Neill,1.0793,2.0052,3.0845,Drexel
1632,Grace Pack,-2.2371,-1.6273,-3.8644,Gardner-Webb
1633,Grace Schmidt,-0.0034,-0.3653,-0.3687,California Baptist
1634,Grace Slaughter,-0.0033,0.9754,0.9722,Missouri
1635,Grace Sullivan,-1.2958,-0.3311,-1.6269,Bucknell
1636,Grace Sundback,0.0551,0.8757,0.9308,Delaware
1637,Grace Talbot,-0.0481,-0.0313,-0.0794,UC San Diego
1638,Grace Thybulle,0.3778,-0.7082,-0.3305,Yale
1639,Grace Townsend,1.8964,4.4652,6.3616,Richmond
1640,Grace VanSlooten,0.4698,0.3631,0.8329,Oregon
1641,Grace Walsh,-0.2823,0.4682,0.1859,Air Force
1642,Graceann Bennett,1.8621,0.1412,2.0034,Georgetown
1643,Gracie Barnes,-0.4579,-1.7242,-2.1821,USC Upstate
1644,Gracie Dodgen,-0.0914,0.5412,0.4498,Middle Tenn.
1645,Gracie Gallegos,2.5702,0.0563,2.6266,UC San Diego
1646,Gracie Hamby,-0.0862,0.0129,-0.0733,Middle Tenn.
1647,Gracie Johnson,-0.4148,-1.023,-1.4378,Utah State
1648,Gracie Kelsey,-1.5429,0.0664,-1.4765,Lindenwood
1649,Gracy Wernli,1.167,0.3428,1.5098,Abilene Christian
1650,Gracyn Lovette,0.2118,0.6825,0.8943,Lehigh
1651,Greta Kampschroeder,0.1013,0.2082,0.3096,Michigan
1652,Gretchen Dolan,0.326,2.1588,2.4848,Illinois
1653,Gretta Galban,-0.5009,-0.485,-0.9859,Texas Southern
1654,Habti Calvo,0.0817,-0.2555,-0.1738,Columbia
1655,Hadleigh Dill,0.3162,0.1686,0.4847,Campbell
