,player,DRAPM,ORAPM,Total_RAPM,team
1110,Corey Washington,1.1251,2.3142,3.4393,Wichita State
1111,Corneilous Williams,0.9693,1.7257,2.695,North Ala.
1112,Cornelius Robinson,-0.8868,-0.098,-0.9848,Monmouth
1113,Cort Roberson,0.0115,-0.2479,-0.2364,Wyoming
1114,Cory Curtis,0.2885,-0.4043,-0.1158,Long Beach State
1115,Cory Wells,1.3345,-0.7291,0.6054,Utah Valley
1116,Courtney Anderson,0.0262,-0.2508,-0.2246,Colorado
1117,Covy Kelly,0.3898,0.3308,0.7206,Idaho State
1118,Cowandric Samuel,0.3192,-1.2048,-0.8856,Jackson State
1119,Creed Williamson,0.8179,0.2357,1.0536,Little Rock
1120,Creighton Thieneman,0.3189,-0.1157,0.2033,Marshall
1121,Cris Carroll,0.6468,0.1575,0.8042,Youngstown State
1122,Cruz Davis,1.3448,0.2417,1.5865,Hofstra
1123,Curt Hopf,-2.6331,-2.3578,-4.9909,Bellarmine
1124,Curt Lewis,0.1021,-0.3578,-0.2557,ETSU
1125,Curtis Blair,0.6333,-0.0846,0.5487,Liberty
1126,Curtis Givens,-0.0865,-0.0447,-0.1312,LSU
1127,Curtis Jones,1.7777,2.7968,4.5745,Iowa State
1128,Curtis Williams,0.6098,0.4445,1.0543,Georgetown
1129,Cyprian Hyde,0.2387,-0.5611,-0.3224,VMI
1130,Cyr Malonga,0.0557,-1.0219,-0.9662,East Carolina
1131,Cyril Martynov,0.6368,-0.9142,-0.2774,Eastern Ky.
1132,D'Ante Bass,2.6553,-0.8515,1.8038,Alabama State
1133,D'Aundre Samuels,0.9462,-0.9152,0.031,Houston Christian
1134,D'Marco Dunn,2.0082,2.0827,4.0909,Penn State
1135,D'Maurian Williams,-1.8714,4.3305,2.459,High Point
1136,D'Shay Wright,0.0915,-0.0499,0.0416,South Carolina State
1137,DA Houston,-0.1372,-0.1254,-0.2627,Coastal Carolina
1138,DJ Campbell,-1.1709,-1.3725,-2.5434,California
1139,DJ Davis,-0.3531,-0.7428,-1.0958,Washington
1140,DJ Hughes,0.9761,-0.3753,0.6008,ETSU
1141,DJ Jefferson,0.5085,0.2452,0.7538,Longwood
1142,DJ Nix,0.8131,-0.8789,-0.0659,Cornell
1143,DJ Nussbaum,0.8435,-1.3019,-0.4583,Eastern Ky.
1144,DJ Patrick,-0.0947,0.8383,0.7436,Charleston So.
1145,DJ Richards,1.0948,1.4815,2.5762,McNeese
1146,DJ Shine,-0.767,1.4077,0.6407,Queens (NC)
1147,DJ Smith,0.6298,2.2138,2.8435,Robert Morris
1148,DJ Wagner,1.9716,2.1454,4.117,Arkansas
1149,DK Thorn,1.2062,0.1904,1.3966,UTRGV
1150,DQ Cole,0.4041,0.8926,1.2967,Oakland
1151,Da'Sean Nelson,0.9643,-0.3889,0.5754,Eastern Mich.
1152,DaCannon Wickware,-0.6195,-0.4792,-1.0988,UTEP
1153,DaJion Humphrey,0.905,-0.9871,-0.0821,Bowling Green
1154,DaJohn Craig,-0.0526,-0.0922,-0.1449,Oregon State
1155,DaMariee Jones,-0.6555,-0.6753,-1.3308,Southern U.
1156,DaSean Stevens,1.9837,3.0597,5.0434,Seattle U
1157,Dae Dae Hunter,-1.9528,-0.5692,-2.522,New Orleans
1158,DaeVeon Scott,0.9438,0.3945,1.3383,SFA
1159,Daemar Kelly,-0.2339,-0.1698,-0.4037,Saint Francis
1160,Daeshon Shepherd,-1.0736,-0.3656,-1.4392,La Salle
1161,Daeshun Ruffin,1.8668,2.4472,4.314,Jackson State
1162,Dai Dai Ames,0.8356,1.1167,1.9523,Virginia
1163,Dailliss Cox,1.0574,-0.6365,0.4209,Chicago State
1164,Dailyn Swain,2.2107,1.0264,3.2371,Xavier
1165,Daimion Collins,-0.4181,-0.5719,-0.9899,LSU
1166,Dajuan Harris,3.9758,1.8135,5.7893,Kansas
1167,Dakota Candler,-0.1362,-0.2813,-0.4175,Evansville
1168,Dakota Leffew,2.1446,3.2416,5.3863,Georgia
1169,Dalen Davis,0.5856,-0.3901,0.1955,Princeton
1170,"Dallan ""Deebo"" Coleman",2.1907,0.6969,2.8876,UCF
1171,Dallas Hobbs,0.6269,1.4046,2.0314,Mount St. Mary's
1172,Dallas Howell,0.6257,0.9571,1.5828,North Ala.
1173,Dallin Grant,-0.4456,-1.5416,-1.9872,Utah Tech
1174,Dallin Hall,1.2582,2.3069,3.5651,BYU
1175,Dallion Johnson,-0.014,1.6779,1.6639,FGCU
1176,Dalton Banks,0.3139,2.7792,3.093,Illinois State
1177,Damarco Minor,0.4013,2.3368,2.738,Oregon State
1178,Damari Monsanto,0.0318,1.6948,1.7266,UTSA
1179,Damarion Bonds,1.3596,1.2579,2.6175,Central Mich.
1180,Damarion Dennis,1.4043,1.4103,2.8146,A&M-Corpus Christi
1181,Damarion Walkup,1.1843,-0.9607,0.2236,Southeast Mo. St.
1182,Damarius Owens,-0.6276,-0.6708,-1.2984,Marquette
1183,Damian Dunn,3.0418,1.6073,4.6491,Pittsburgh
1184,Damien Mayo,1.0606,0.8149,1.8756,Southern Ill.
1185,Damon Strand,-0.5582,1.0671,0.5089,UAlbany
1186,Damon Wilkinson,-0.3418,-0.2449,-0.5867,South Dakota State
1187,Damondre McKnight,-1.7816,-0.4817,-2.2633,Niagara
1188,Damoni Harrison,-0.1929,-0.6769,-0.8698,Southern Ind.
1189,Dan Gherezgher,-2.1312,1.2942,-0.8371,Northern Ky.
1190,Dan Luers,-0.0197,1.9917,1.972,Miami (OH)
1191,Dan Skillings,0.3499,-0.035,0.315,Cincinnati
1192,Dane Erikstrup,1.7825,3.2998,5.0823,Washington State
1193,Dani Pounds,-0.109,0.293,0.184,Old Dominion
1194,Daniel Abreu,1.7063,2.6806,4.3869,Drake
1195,Daniel Akitoby,0.1283,2.0792,2.2075,Morgan State
1196,Daniel Banister,0.9758,1.7433,2.7191,Hampton
1197,Daniel Batcho,0.6394,1.2453,1.8847,Louisiana Tech
1198,Daniel Braster,-0.7625,-0.2746,-1.0371,Alcorn
1199,Daniel Egbuniwe,1.7293,-0.376,1.3533,Tennessee Tech
1200,Daniel Foster,0.7459,-0.079,0.6669,Nevada
1201,Daniel Freitag,-0.8646,-0.4879,-1.3525,Wisconsin
1202,Daniel Hackett,-0.4578,-0.1266,-0.5844,Manhattan
1203,Daniel Hankins-Sanford,0.464,2.147,2.611,Massachusetts
1204,Daniel Helterhoff,-0.8944,-2.6132,-3.5076,USC Upstate
1205,Daniel Jacobsen,0.2254,0.3969,0.6224,Purdue
1206,Daniel Johnson,1.7468,0.5961,2.3429,Hampton
1207,Daniel Loos,-0.6996,-0.2815,-0.9811,Austin Peay
1208,Daniel Macgregor,-0.8941,-0.8544,-1.7485,Stetson
1209,Daniel Nauseef,-0.3024,0.0105,-0.2919,Clemson
1210,Daniel Nixon,0.0618,0.4156,0.4773,Hampton
1211,Daniel Ortiz,-0.7905,2.2666,1.4761,North Ala.
1212,Daniel Rivera,-0.1654,-1.0973,-1.2626,Massachusetts
1213,Daniel Rouzan,0.8721,-1.1787,-0.3066,Bethune-Cookman
1214,Daniel Tobiloba,0.2803,-0.2443,0.036,South Fla.
1215,Daniel Umoh,0.4639,-1.9584,-1.4945,Mississippi Val.
1216,Daniil Glazkov,1.7673,0.8038,2.5711,Loyola Chicago
1217,Danilo Dozic,1.6957,1.1732,2.8689,Pepperdine
1218,Danilo Jovanovich,-0.4826,0.5131,0.0305,Milwaukee
1219,Danny Wolf,4.1947,3.5625,7.7572,Michigan
1220,Danny Young,0.5963,0.5169,1.1132,Cleveland State
1221,Danquez Dawsey,0.1379,-0.3995,-0.2615,Lamar University
1222,Dante DePante,0.2787,0.3241,0.6027,Youngstown State
1223,Dante Kearse,-1.1261,-0.7877,-1.9138,The Citadel
1224,Dante Maddox,-0.2115,1.1649,0.9534,Xavier
1225,Dante Mayo,0.1888,-0.0237,0.1652,North Carolina
1226,Dante Oliver,0.2743,-0.2065,0.0678,North Florida
1227,Dante Sawyer,-2.1196,-0.9478,-3.0674,Ark.-Pine Bluff
1228,Dante Wilcox,0.7349,-1.7264,-0.9915,FIU
1229,Dantwan Grimes,1.1275,0.3314,1.4589,Tarleton State
1230,Daquan Davis,1.1253,1.0798,2.2051,Florida State
1231,DarKaun King,0.0193,1.4831,1.5024,North Ala.
1232,Darik Dissette,-1.1798,0.058,-1.1218,North Dakota State
1233,Darin Smith,1.9559,1.063,3.019,Central Conn. St.
1234,Darius Burford,-0.6917,1.9942,1.3025,UT Arlington
1235,Darius Dawson,-0.9907,0.576,-0.4147,Austin Peay
1236,Darius DeAveiro,-0.519,1.6233,1.1043,Valparaiso
1237,Darius Duffy,-0.5966,1.3912,0.7946,Milwaukee
1238,Darius Ford,-0.3984,-1.8027,-2.2011,Alabama A&M
1239,Darius Gakwasi,0.1825,-0.043,0.1395,Princeton
1240,Darius Hannah,1.924,2.1893,4.1133,Bradley
1241,Darius Johnson,0.7106,2.5852,3.2958,UCF
1242,Darius Leonard,-0.2265,-0.3583,-0.5847,Coppin State
1243,Darius Maddox,0.7315,1.5071,2.2386,George Mason
1244,Darius Robinson,-1.6433,0.6137,-1.0296,Oral Roberts
1245,Dariyus Woodson,-2.0975,0.3129,-1.7846,North Dakota
1246,Darlinstone Dubar,1.2541,0.9301,2.1842,Tennessee
1247,Darnell Evans,1.3817,-0.9102,0.4715,Georgia State
1248,Darren Buchanan,0.3673,1.15,1.5173,George Washington
1249,Darren Harris,0.3645,1.3209,1.6855,Duke
1250,Darren Williams,-1.1414,-1.1052,-2.2466,FGCU
1251,Darrick Jones,-0.2859,-0.9856,-1.2715,Le Moyne
1252,Darrion Baker,-0.2977,-0.2146,-0.5123,SIUE
1253,Darrion Salery,-2.7626,-2.0037,-4.7663,Mississippi Val.
1254,Darrion Sutton,0.9936,-0.5811,0.4125,Georgia Tech
1255,Darrion Williams,1.6887,5.2865,6.9752,Texas Tech
1256,Darryl Simmons,-0.6783,1.1628,0.4845,Gardner-Webb
1257,Dasear Haskins,1.3404,0.1557,1.4962,Saint Joseph's
1258,Dashon Gittens,2.1166,-1.6622,0.4545,FIU
1259,Dasonte Bowen,2.7066,0.3617,3.0683,St. Bonaventure
1260,Davian Williams,-0.4435,0.0864,-0.3571,Alcorn
1261,David Brown,-2.2254,-0.6666,-2.892,Loyola Maryland
1262,David Burnett,0.078,0.0201,0.0981,Navy
1263,David Castillo,1.508,-0.7161,0.7918,Kansas State
1264,David Coit,1.3794,1.2803,2.6596,Kansas
1265,David Craig,-0.1338,-0.8012,-0.935,Tennessee Tech
1266,David Dixon,1.6,0.0115,1.6115,Duquesne
1267,David Douglas,0.2915,-0.2534,0.0381,Fresno St.
1268,David Early,0.0593,1.0177,1.0771,Radford
1269,David Fonville,0.6781,0.3474,1.0255,High Point
1270,David Fuchs,-0.3758,0.7303,0.3545,Rhode Island
1271,David Gabriel,0.077,0.0895,0.1665,Seton Hall
1272,David Green,0.4657,2.3463,2.812,Rhode Island
1273,David Hermes,-0.1464,1.2541,1.1076,UTSA
1274,David Idada,0.8541,-1.7522,-0.8982,Southeast Mo. St.
1275,David Joplin,1.0961,2.5991,3.6952,Marquette
1276,David Mack,0.6517,-0.0241,0.6276,NIU
1277,David Mager,0.9248,-1.1932,-0.2684,Pepperdine
1278,David McDaniel,0.0411,0.0058,0.0469,Jackson State
1279,David Meriwether,0.6287,0.011,0.6396,ETSU
1280,David Murray,1.5557,-0.411,1.1447,Merrimack
1281,David N'Guessan,2.8451,1.9697,4.8148,Kansas State
1282,David Onanina,-0.2811,-0.8365,-1.1176,Bethune-Cookman
1283,David Pickles,0.022,-0.5213,-0.4993,UC Santa Barbara
1284,David Punch,1.2463,-0.5223,0.724,TCU
1285,David Rochester,-0.236,-0.0877,-0.3238,Brown
1286,David Simon,-0.3039,-1.3103,-1.6141,San Diego
1287,David Skogman,1.8326,-1.5474,0.2852,DePaul
1288,David Terrell,0.8074,0.7159,1.5234,UTEP
1289,David Thomas,0.099,-0.3255,-0.2265,DePaul
1290,David Tubek,0.0472,-0.9225,-0.8753,Seton Hall
1291,David Wilkerson,1.2752,0.4918,1.767,Youngstown State
1292,Davide Poser,0.5058,-1.9839,-1.478,New Hampshire
1293,Davidson Hubbard,-0.0867,0.151,0.0643,Baylor
1294,Davin Cosby,0.7032,0.3549,1.0581,Wake Forest
1295,Davin Francis,0.3993,-0.1678,0.2315,FDU
1296,Davion Bailey,0.0404,2.5654,2.6058,UIW
1297,Davion Bradford,-0.9584,0.2206,-0.7379,ETSU
1298,Davion Everett,1.3019,1.5685,2.8704,South Carolina State
1299,Davion Sykes,0.9079,0.6132,1.521,Southern Ill.
1300,Davis Bynum,0.6251,-0.4822,0.1429,Cal St. Fullerton
1301,Davis Molnar,1.6787,0.1687,1.8474,Furman
1302,Davon Barnes,1.9082,-1.0216,0.8866,Ole Miss
1303,Davontae Hall,-0.9108,0.8182,-0.0926,Kansas City
1304,Davonte Davis,0.8926,-1.3317,-0.4391,Oklahoma State
1305,Davonte Sweatman,0.671,-0.0345,0.6364,Central Conn. St.
1306,Davyn de Jongh,0.1561,-0.0172,0.1389,Navy
1307,Dawson Baker,1.6051,2.7003,4.3053,BYU
1308,Dawson Garcia,1.319,1.8416,3.1606,Minnesota
1309,Day Day Thomas,2.0189,-0.4846,1.5343,Cincinnati
1310,Dayan Nessah,0.127,-0.5757,-0.4486,George Washington
1311,Daylen Berry,-0.595,1.0837,0.4888,Charleston So.
1312,Daylon Dickerson,-0.4444,0.6618,0.2174,UMBC
1313,Dayon Polk,0.1918,-0.0906,0.1012,Army West Point
1314,Dayton Forsythe,0.4484,1.6222,2.0707,Oklahoma
1315,Dayvion McKnight,0.9059,2.3802,3.2862,Xavier
1316,De'Ante Green,0.0393,0.6177,0.657,South Fla.
1317,De'Shayne Montgomery,0.5617,-1.326,-0.7643,Georgia
1318,DeAndre Craig,0.9317,0.655,1.5867,Denver
1319,DeAndre Williams,0.0893,-1.0414,-0.9521,Holy Cross
1320,DeAntoni Gordon,-0.6816,-1.2577,-1.9393,Southern Miss.
1321,DeCorion Temple,-0.0519,-0.0557,-0.1076,Central Mich.
1322,DeJour Reaves,-0.1229,-0.1072,-0.2301,Iona
1323,DeMarion Yap,-0.5738,0.02,-0.5538,UNLV
1324,DeMarr Langford,1.2197,1.1819,2.4017,UAlbany
1325,DeSean Goode,-1.7467,3.6813,1.9346,IU Indy
1326,DeShawn Goodwyn,0.1049,-0.149,-0.0441,Gardner-Webb
1327,DeShawn Harris-Smith,1.3247,-0.1889,1.1357,Maryland
1328,Dean Reiber,-1.6811,0.2654,-1.4157,Charlotte
1329,Dean Shepherd,1.0662,0.7526,1.8188,Delaware State
1330,Deandre Smart,-0.9078,-0.2791,-1.1869,Elon
1331,Deangelo Elisee,1.0327,0.9075,1.9402,Purdue Fort Wayne
1332,Declan Cutler,0.27,1.3069,1.5769,Weber State
1333,Declan Dillon,-0.1939,-0.4611,-0.655,SIUE
1334,Declan Ryan,1.0467,-0.4236,0.6232,Holy Cross
1335,Dedan Thomas,0.1416,1.5473,1.6889,UNLV
1336,Deivon Smith,2.5682,2.0068,4.575,St. John's (NY)
1337,Del Jones,0.7762,-0.0092,0.767,Clemson
1338,Del'Jayvien Harried,-0.2767,1.032,0.7553,Alcorn
1339,Delaney Heard,-0.6783,-0.0466,-0.7249,Kennesaw State
1340,Dellquan Warren,0.5267,-0.4399,0.0867,Mississippi State
1341,Delonnie Hunt,0.1217,0.7148,0.8365,Richmond
1342,Delrecco Gillespie,2.5665,1.1687,3.7351,Kent State
1343,Delyle Williams,0.9252,-1.8268,-0.9016,Jackson State
1344,Demajion Topps,-0.1669,0.9284,0.7616,Morgan State
1345,Demarco Bethea,-0.392,-0.7057,-1.0976,East Texas A&M
1346,Demari Williams,-0.6218,0.4809,-0.1409,Houston Christian
1347,Demarion Burch,-0.1912,1.985,1.7939,Bradley
1348,Demarion Watson,0.9393,-1.651,-0.7117,Iowa State
1349,Demarshay Johnson,-0.4536,-0.3421,-0.7958,San Diego State
1350,Demetrius Davis,0.4086,1.9704,2.3789,UNC Greensboro
1351,Demetrius Lilley,0.7059,-1.1247,-0.4188,La Salle
1352,Demetrus Johnson,-0.5088,-0.6232,-1.132,West Ga.
1353,Deng Garang,-1.4384,1.5455,0.1071,Le Moyne
1354,Deng Majak,0.5945,-1.0575,-0.463,Oakland
1355,Deng Mayar,-1.6923,1.5962,-0.0961,North Dakota
1356,Denijay Harris,-0.2656,-1.0989,-1.3644,Southern Miss.
1357,Dennis Asoro,-0.148,-0.3369,-0.4849,Ark.-Pine Bluff
1358,Dennis Parker,2.691,-0.0032,2.6878,NC State
1359,Denver Anglin,0.3372,1.1725,1.5097,Rice
1360,Denver Jones,4.4823,4.0226,8.505,Auburn
1361,Denzel Aberdeen,0.9716,2.2112,3.1828,Florida
1362,Denzel Hines,-0.4495,-1.0548,-1.5042,Coastal Carolina
1363,Deon Perry,1.2628,0.1056,1.3684,Fairfield
1364,Deonte Williams,0.4984,0.2274,0.7258,Sacramento St.
1365,Derek Fountain,0.6833,-0.2931,0.3903,LSU
1366,Derek Sangster,0.3449,-0.3606,-0.0157,UC Davis
1367,Derek Simpson,2.0526,1.159,3.2116,Saint Joseph's
1368,Derek Vorst,0.0199,-0.4514,-0.4315,Indiana State
1369,Derick Hamilton,0.662,0.4861,1.1481,UTEP
1370,Derik Queen,3.8528,3.5318,7.3846,Maryland
1371,Derin Saran,0.4981,0.3137,0.8118,Stanford
1372,Derrian Ford,-0.9616,1.7896,0.828,Arkansas State
1373,Derrick Butler,0.3466,-0.2504,0.0962,Bowling Green
1374,Derrick Harris,0.29,-0.0408,0.2492,Charleston So.
1375,Derrick Michael Xzavierro,1.3156,-0.9745,0.3411,Long Beach State
1376,Derrick Tezeno,0.5531,0.1575,0.7106,Southern U.
1377,Derrin Boyd,-0.0422,0.551,0.5088,Col. of Charleston
1378,Derrion Reid,1.4706,1.0079,2.4784,Alabama
1379,Derrius Ward,0.3964,-1.2507,-0.8543,Coppin State
1380,Des Watson,1.1355,1.7853,2.9208,Loyola Chicago
1381,Desai Lopez,-0.3705,-0.5702,-0.9407,San Diego State
1382,Deshaun Jackson,2.8865,1.0881,3.9746,Mercyhurst
1383,Desmond Claude,1.7231,2.5091,4.2322,Southern California
1384,Desmond Polk,0.7212,0.0725,0.7938,SIUE
1385,Desmond Roberts,0.0396,-0.1873,-0.1477,Virginia
1386,Deuce Jones,-0.0654,1.3517,1.2863,La Salle
1387,Deuce Turner,-1.3566,0.976,-0.3806,UC Santa Barbara
1388,Devan Cambridge,1.5292,0.6806,2.2097,Texas Tech
1389,Devan Sapp,0.1435,-0.4769,-0.3334,UMBC
1390,Devean Williams,0.2321,0.0964,0.3285,Bryant
1391,Deven Dahlke,0.0367,0.0644,0.1011,San Diego
1392,Devin Askew,-1.513,0.1374,-1.3755,Long Beach State
1393,Devin Brafford,0.2604,0.4968,0.7573,Siena
1394,Devin Carney,0.3429,0.0465,0.3894,Denver
1395,Devin Ceaser,-1.1985,-0.7217,-1.9202,Old Dominion
1396,Devin Curtis,0.1959,-0.0918,0.1041,California
1397,Devin Dinkins,-1.4696,2.4688,0.9992,Manhattan
1398,Devin Haid,0.8644,1.416,2.2804,Central Conn. St.
1399,Devin Hines,0.4361,-0.7715,-0.3353,Lafayette
1400,Devin McGlockton,3.066,5.4701,8.5361,Vanderbilt
1401,Devin Ree,0.5815,1.4032,1.9847,Louisiana Tech
1402,Devin Royal,0.6693,3.1691,3.8383,Ohio State
1403,Devin Tillis,2.097,3.3902,5.4872,UC Irvine
1404,Devin Vanterpool,0.6816,-1.3145,-0.6328,Fla. Atlantic
1405,Devon Arlington,0.5689,-0.007,0.5619,Yale
1406,Devon Barnes,0.4689,0.6679,1.1368,UTEP
1407,Devon Ellis,1.6113,-0.5654,1.0459,Valparaiso
1408,Devon Hancock,0.2262,0.1441,0.3704,ULM
1409,Devon Pryor,-0.0051,1.6048,1.5997,Texas
1410,Devon Savage,0.655,0.596,1.251,Merrimack
1411,Devontae Blanton,-0.258,2.8119,2.5539,Eastern Ky.
1412,Dexter Akanno,1.7355,3.6444,5.3799,Utah State
1413,Deyton Albury,1.559,0.4829,2.0418,Utah State
1414,Deywilk Tavarez,1.0366,2.0539,3.0905,Col. of Charleston
1415,Dez White,0.8037,1.3853,2.189,Missouri State
1416,Dezayne Mingo,0.0067,2.0032,2.0099,Marshall
1417,Dezmond McKinney,-1.511,-2.4032,-3.9142,Bellarmine
1418,Dhiaukuei Manyiel Dut,-0.4277,-0.2189,-0.6466,Georgia State
1419,Di'Andre Howell-South,2.0813,-0.1513,1.93,Wagner
1420,Dian Wright-Forde,-0.222,2.469,2.247,A&M-Corpus Christi
1421,Diante Smith,-0.2889,1.3408,1.0519,UT Arlington
1422,Diego Campisano,1.2144,-0.4062,0.8083,Northern Ariz.
1423,Dieonte Miles,0.5417,-0.856,-0.3142,Morehead State
1424,Dilen Miller,1.405,-0.0214,1.3836,Robert Morris
1425,Dillan Baker,-0.095,0.4817,0.3868,Northern Ariz.
1426,Dillon Bailey,-0.2478,3.6036,3.3557,Wofford
1427,Dillon Battie,0.3925,0.2538,0.6463,Temple
1428,Dillon Hunter,3.2644,3.4018,6.6662,Clemson
1429,Dillon Mitchell,4.6497,1.2375,5.8872,Cincinnati
1430,Dillon Tingler,-0.6362,0.4976,-0.1386,Eastern Mich.
1431,Dillon Wilhite,0.3742,-0.0586,0.3155,Kansas
1432,Diogo Seixas,-2.1891,-2.5136,-4.7027,Central Ark.
1433,Dion Brown,-1.7089,0.881,-0.8279,Boston College
1434,Dionjahe Thomas,1.3585,0.9768,2.3353,Southern U.
1435,Dionte Bostick,3.6368,-0.6558,2.9809,New Mexico State
1436,Dionte Johnson,0.924,1.6418,2.5658,N.C. Central
1437,Dior Conners,0.169,0.1489,0.318,App State
1438,Dior Johnson,-2.3414,0.0727,-2.2686,UCF
1439,Dishon Jackson,2.2814,0.2822,2.5636,Iowa State
1440,Divine Ugochukwu,-2.1568,1.0736,-1.0832,Miami (FL)
1441,Djahi Binet,-0.2048,-1.7259,-1.9307,Alcorn
1442,Dji Bailey,1.2083,1.2477,2.456,LSU
1443,Djordje Curcic,-0.1366,-0.418,-0.5545,Col. of Charleston
1444,Doctor Bradley,0.0123,-1.5715,-1.5592,Ark.-Pine Bluff
1445,Dok Muordar,0.7246,-0.0866,0.638,Monmouth
1446,Dola Adebayo,1.32,1.3026,2.6227,Mount St. Mary's
1447,Dom Campbell,-0.3779,-0.1423,-0.5202,Howard
1448,Dom Payne,0.5196,-0.2124,0.3072,Longwood
1449,Domas Kauzonas,1.7294,0.1401,1.8695,UNC Greensboro
1450,Domenic Malvey,-0.0334,-0.1128,-0.1461,New Hampshire
1451,Dominic Capriotti,0.0964,-0.5097,-0.4132,Binghamton
1452,Dominic Commisso,-0.62,-0.2471,-0.8671,The Citadel
1453,Dominic Gooden,0.6406,-0.4771,0.1635,NIU
1454,Dominic Muncey,-0.0457,-0.3537,-0.3993,San Diego
1455,Dominic Pangonis,0.2961,-0.4919,-0.1959,SFA
1456,Dominick Harris,0.4789,0.1148,0.5936,UCLA
1457,Dominick Nelson,2.0313,0.4352,2.4666,Utah Valley
1458,Dominick Stewart,0.467,-1.63,-1.163,Penn State
1459,Dominique Daniels,0.1751,2.3294,2.5044,California Baptist
1460,Dominique Ford,0.9741,-0.057,0.9171,Southern Utah
1461,Don Douglass,0.3336,0.2685,0.6021,Wofford
1462,Don McHenry,1.7927,0.0809,1.8736,Western Ky.
1463,Donald Hand,-1.4155,0.5682,-0.8473,Boston College
1464,Donavan Yap,-1.3315,1.0308,-0.3008,San Jose State
1465,Donavin Young,-0.6708,-0.3198,-0.9906,Stanford
1466,Donnie Freeman,-0.0257,0.2907,0.265,Syracuse
1467,Donovan Atwell,2.1476,3.6816,5.8292,UNC Greensboro
1468,Donovan Dent,2.3626,2.1317,4.4944,New Mexico
1469,Donovan Draper,-0.9365,1.5983,0.6618,Navy
1470,Donovan Hunter,0.3493,0.6061,0.9553,Kent State
1471,Donovan Newby,1.0736,3.182,4.2555,UNCW
1472,Donovan Oday,-0.8206,-1.1664,-1.987,Cal St. Fullerton
1473,Donovan Raymond,-0.3947,-0.0963,-0.4911,Old Dominion
1474,Donovan Rivers,-0.0401,-1.735,-1.7751,Jacksonville
1475,Donovan Sanders,-3.044,-4.7103,-7.7542,Mississippi Val.
1476,Donovan Santoro,0.6885,0.1913,0.8799,Green Bay
1477,Donovan Williams,0.4792,-0.7054,-0.2261,Western Mich.
1478,Dontae Horne,1.4934,-0.8468,0.6466,Ga. Southern
1479,Dontae Walker,-0.0939,-0.2883,-0.3822,Northwestern State
1480,Dontaie Allen,1.5159,-0.984,0.532,Wyoming
1481,Donte Bacchus,0.6532,1.1683,1.8215,North Ala.
1482,Dontrez Styles,-0.9368,1.1218,0.185,NC State
1483,Dontrez Williams,0.8167,-0.3921,0.4246,Abilene Christian
1484,Dorian Finister,-0.9719,0.8688,-0.103,Sam Houston
1485,Dorian McMillian,-2.9125,-0.5439,-3.4564,Jackson State
1486,Doryan Onwuchekwa,0.7441,0.0657,0.8098,Georgia Tech
1487,Doug Young,0.2929,-0.1817,0.1113,Quinnipiac
1488,Dovydas Butka,0.2937,-0.1213,0.1723,Pepperdine
1489,Dozie Onyirimba,0.2058,-0.1748,0.031,Kennesaw State
1490,Dra Gibbs-Lawhorn,0.4514,0.831,1.2824,Illinois
1491,Dragos Lungu,1.4625,-0.2261,1.2364,San Diego
1492,Drake Allen,0.6875,2.8217,3.5092,Utah State
1493,Drake Dobbs,-0.8545,3.5372,2.6827,St. Thomas (MN)
1494,Drake Powell,1.8491,3.0984,4.9474,North Carolina
1495,Dramane Camara,1.9956,0.9767,2.9723,Norfolk State
1496,Drayton Jones,1.281,1.821,3.1021,South Carolina State
1497,Dre Davis,3.4758,2.3862,5.862,Ole Miss
1498,Drew Ardouin,0.3722,0.0473,0.4194,San Francisco
1499,Drew Barbee,0.5245,0.2623,0.7868,Central Mich.
1500,Drew Carter,-0.0373,0.0885,0.0512,Oregon
1501,Drew Fielder,1.0636,0.5218,1.5854,Georgetown
1502,Drew McElroy,0.1573,0.1874,0.3448,TCU
1503,Drew McKenna,-1.9783,0.0996,-1.8787,Georgetown
1504,Drew Scharnowski,-0.8478,1.0767,0.229,Belmont
1505,Drew Steffe,0.7259,1.5897,2.3156,Southern Ill.
1506,Drew Thelwell,-0.7635,2.0021,1.2386,Iowa
1507,Drey Carter,0.4937,-0.0798,0.4138,Wright State
1508,Drissa Traore,1.7623,-0.5171,1.2452,Rhode Island
1509,Drue Drinnon,-0.0517,1.1789,1.1272,Texas State
1510,Duane Posey,-0.4373,2.089,1.6517,Texas Southern
1511,Duane Rogers,0.0468,-0.2431,-0.1962,Detroit Mercy
1512,Duane Thompson,0.7612,-1.1074,-0.3462,St. Bonaventure
1513,Dug McDaniel,1.1805,0.8737,2.0543,Kansas State
1514,Duke Brennan,2.585,0.5698,3.1548,Grand Canyon
1515,Duke Deen,1.676,2.9061,4.5821,Bradley
1516,Duke Miles,0.6615,2.2592,2.9208,Oklahoma
1517,Duncan Powell,0.5455,1.1007,1.6462,Georgia Tech
1518,Duncan Reid,-0.1627,0.8455,0.6829,Southern Utah
1519,Dupree Fletcher,0.3884,0.5588,0.9472,Grambling
1520,Dusan Neskovic,-0.6526,1.3262,0.6735,Richmond
1521,Dusty Stromer,1.0449,3.3923,4.4372,Gonzaga
1522,Dutch Dowdell,-1.2995,-1.0665,-2.3661,Harvard
1523,Dwayne Koroma,-0.5789,1.1338,0.5549,Le Moyne
1524,Dwayne Perkins,0.0891,-0.0188,0.0703,Nicholls
1525,Dwon Odom,0.5755,2.1053,2.6808,Tulsa
