,player,DRAPM,ORAPM,Total_RAPM
1283,Cam Lawin,-1.1229,-1.0199,-2.1428
1284,Cam Liggins,-0.3997,-0.5581,-0.9577
1285,Cam Malray,-0.1414,-1.6834,-1.8248
1286,Cam Manyawu,3.1527,5.471,8.6238
1287,Cam Martin,0.3628,2.2114,2.5741
1288,Cam McDowell,-0.1922,3.3821,3.1899
1289,Cam Miles,-2.1004,-0.0261,-2.1265
1290,Cam Morris,-2.2186,4.2132,1.9946
1291,Cam Palesse,-5.0999,3.5298,-1.5701
1292,Cam Polak,-2.1099,0.1724,-1.9375
1293,Cam Scott,-0.3426,-2.4456,-2.7882
1294,Cam Spencer,2.9436,8.6878,11.6314
1295,Cam Thomas,-0.9729,-0.3099,-1.2828
1296,Cam Thrower,-0.7729,2.732,1.9591
1297,Cam Wallace,-1.4756,-0.0928,-1.5684
1298,Cam Wilds,0.3145,0.8804,1.1948
1299,Cam'Ron Brown,-2.1029,-3.8721,-5.975
1300,Cam'Ron Fletcher,-2.0657,5.2551,3.1894
1301,Camaren Sparrow,-0.0252,-1.7977,-1.8228
1302,Camaron Tongue,-1.0667,3.5498,2.4832
1303,Camden Heide,-0.7977,3.9737,3.176
1304,Camden Karel,-0.585,-0.7097,-1.2948
1305,Camden McCormick,-2.1106,-1.2011,-3.3117
1306,Camden Webster,-0.2931,-0.0666,-0.3597
1307,Camerin James,-1.5383,-2.5375,-4.0758
1308,Cameron Bacote,-0.8524,0.2305,-0.622
1309,Cameron Barnes,-0.0472,0.4644,0.4172
1310,Cameron Boone,-1.1577,-2.2188,-3.3765
1311,Cameron Boozer,5.0474,14.693,19.7403
1312,Cameron Brennan,0.0848,-2.3475,-2.2627
1313,Cameron Brown,-3.2579,1.1449,-2.113
1314,Cameron Butler,-0.3518,-1.8125,-2.1642
1315,Cameron Carr,0.3719,9.5499,9.9218
1316,Cameron Clark,-4.1964,-2.5776,-6.774
1317,Cameron Corhen,-1.1041,4.8128,3.7088
1318,Cameron Crawford,-1.5024,1.3413,-0.1611
1319,Cameron Faas,-0.7249,3.8283,3.1034
1320,Cameron Fens,-2.3875,4.1925,1.805
1321,Cameron Gehlhausen,-0.1904,-1.0695,-1.26
1322,Cameron Grant,0.21,1.6215,1.8315
1323,Cameron Haffner,0.3528,-0.0718,0.281
1324,Cameron Hiatt,-1.1243,0.6045,-0.5198
1325,Cameron Hildreth,1.4606,1.9121,3.3728
1326,Cameron Huefner,-0.9374,0.809,-0.1284
1327,Cameron Jackson,0.1509,0.2579,0.4088
1328,Cameron Jernigan,-0.8924,-2.4119,-3.3043
1329,Cameron Jones,0.5193,2.4305,2.9498
1330,Cameron Matthews,7.0761,6.1206,13.1967
1331,Cameron McNamee,-1.3519,0.0284,-1.3236
1332,Cameron Merritt,-0.0623,0.2642,0.2019
1333,Cameron O'Kelley,0.8571,1.9569,2.8139
1334,Cameron Piggee,-2.6498,1.3598,-1.29
1335,Cameron Sheffield,-0.2248,0.7589,0.5341
1336,Cameron Shockley-Okeke,-3.2733,3.4369,0.1636
1337,Cameron Simpson,-0.3928,0.2542,-0.1385
1338,Cameron Steele,-0.4272,0.4143,-0.0129
1339,Cameron Stitt,-3.6577,0.1507,-3.5071
1340,Cameron Tucker,-0.0247,-0.2168,-0.2414
1341,Cameron Tweedy,-2.747,-0.4834,-3.2304
1342,Cameron Tyson,0.2743,8.5174,8.7918
1343,Cameron Wallace,-4.1016,2.4033,-1.6983
1344,Cameron Ward,1.1992,3.9267,5.126
1345,Cameron Wilbon,-1.4847,0.1225,-1.3622
1346,Cameron Williams,-4.5484,1.2253,-3.3231
1347,Camian Shell,-2.7793,0.811,-1.9683
1348,Camp Wagner,-2.7826,4.7992,2.0166
1349,Campbell Duncan,0.0569,-0.1464,-0.0895
1350,Camren Hunter,-1.3795,4.7186,3.3391
1351,Camren Little,-0.5594,-0.3449,-0.9043
1352,Camryn Weston,0.3714,2.0211,2.3925
1353,Canin Jefferson,-2.2929,-0.6139,-2.9069
1354,Cannon Richards,-0.3596,-2.172,-2.5316
1355,Car'Ron Brown,-0.0119,0.0092,-0.0028
1356,Cardell Bailey,-2.9402,3.2466,0.3064
1357,Carey Booth,-0.3277,5.36,5.0323
1358,Carl Cherenfant,0.2598,0.6051,0.8649
1359,Carl Daughtery,-3.1793,3.0242,-0.1551
1360,Carl Parrish,-2.2843,1.7525,-0.5317
1361,Carlos Coronado,-1.6985,1.763,0.0645
1362,Carlos Cortijo,-2.4763,0.1965,-2.2798
1363,Carlos Curry,-1.1089,-1.8408,-2.9497
1364,Carlos Fuentes,-0.2789,-0.1197,-0.3987
1365,Carlos Harris,-0.3523,0.3641,0.0118
1366,Carlos Hart,-0.0481,0.1272,0.0791
1367,Carlos Lopez,-4.1806,-1.1687,-5.3494
1368,Carlos Marshall,-2.0676,4.8348,2.7673
1369,Carlos Paez,-0.0382,1.9692,1.931
1370,Carlos Rosario,-2.1833,-0.0329,-2.2162
1371,Carlos Stewart,0.393,3.6654,4.0584
1372,Carlous Williams,-1.1799,2.2221,1.0422
1373,Carlsheon Young,-0.3464,-0.1721,-0.5185
1374,Carlton Carrington,0.3223,5.3877,5.7101
1375,Carlton Linguard,-1.8402,5.6034,3.7632
1376,Carmelo Adkins,-3.178,2.8399,-0.338
1377,Carmelo Pacheco,-3.1587,4.7123,1.5536
1378,Carnegie Johnson,-1.7882,-1.685,-3.4732
1379,Carson Barrett,0.66,-0.3222,0.3378
1380,Carson Basham,0.1229,0.2741,0.3969
1381,Carson Brown,-0.7214,0.0442,-0.6771
1382,Carson Cooper,3.9647,4.8739,8.8386
1383,Carson Johnson,-5.9521,7.8927,1.9406
1384,Carson Mastin,-0.1059,-0.458,-0.5639
1385,Carson Prost,-1.0011,-0.9617,-1.9628
1386,Carson Rhodes,-0.1683,-0.021,-0.1894
1387,Carson Sager,-0.2776,-0.4571,-0.7347
1388,Carson Schwieger,-1.887,2.3271,0.4401
1389,Carson Smith,-1.5105,-1.3029,-2.8133
1390,Carson Towt,0.352,5.0582,5.4103
1391,Carson Vis,-2.7283,1.9371,-0.7913
1392,Carter Ash,-0.6724,0.173,-0.4994
1393,Carter Benton,-1.365,-0.8843,-2.2493
1394,Carter Bjerke,-0.3593,8.4368,8.0775
1395,Carter Bryant,2.3529,4.9454,7.2983
1396,Carter Gilmore,2.5571,4.7475,7.3046
1397,Carter Hopoi,-0.3611,2.0338,1.6727
1398,Carter Kingsbury,-4.9292,0.348,-4.5812
1399,Carter Lang,-1.0345,-2.0874,-3.1219
1400,Carter Murphy,-0.583,-0.0625,-0.6456
1401,Carter Sobera,0.0038,-0.3862,-0.3824
1402,Carter Welling,1.5634,3.7719,5.3352
1403,Carter Whitt,-2.7168,1.1313,-1.5855
1404,Casey Jones,-2.0107,2.7582,0.7475
1405,Casey Morsell,0.4384,4.5892,5.0276
1406,Casey O'Malley,-0.5071,-1.5833,-2.0905
1407,Casey Simmons,0.0702,1.5507,1.6209
1408,Cash McSweeney,-0.4338,-0.6018,-1.0357
1409,Casmir Chavis,-0.1832,0.4045,0.2212
1410,Cason Collins,-0.4124,-0.0494,-0.4618
1411,Casper Pohto,-0.1232,-0.0727,-0.1959
1412,Cassius Bonjasky,-2.621,-0.1472,-2.7682
1413,Cassius Brooks,-1.9279,-2.6146,-4.5425
1414,Cavan Reilly,-3.0977,3.9011,0.8034
1415,Cavin Holden,0.6081,0.008,0.6161
1416,Cayden Boozer,1.2201,4.7617,5.9818
1417,Cayden Charles,-2.2891,5.0962,2.8072
1418,Cayden Gehlhausen,-0.0766,-0.6345,-0.7111
1419,Cayden Vasko,-1.3213,2.9785,1.6572
1420,Cayden Ward,-5.0907,3.9572,-1.1335
1421,Cbo Newton,-2.8635,3.0692,0.2057
1422,Cedric Coward,-0.3178,7.5507,7.2329
1423,Cedric Lath,0.1919,-1.8141,-1.6223
1424,Cesar Tchilombo,-2.2556,-2.7877,-5.0433
1425,Cesare Edwards,-0.9914,1.3976,0.4062
1426,Chace Davis,-3.0164,-1.2418,-4.2582
1427,Chace Watley,-4.8181,-0.5784,-5.3966
1428,Chad Baker-Mazara,1.1041,10.0045,11.1085
1429,Chad Moodie,-3.3228,-2.0807,-5.4035
1430,Chad Venning,0.9485,2.8578,3.8063
1431,Chadlyn Traylor,-0.9734,0.0118,-0.9616
1432,Cham Okey,-1.2756,-0.4903,-1.766
1433,Chance Beard,-0.1048,-0.1344,-0.2392
1434,Chance Mallory,2.2536,6.1262,8.3798
1435,Chance McMillian,0.912,10.4242,11.3362
1436,Chance Moore,1.0341,3.2433,4.2774
1437,Chance Puryear,-1.2507,-0.2074,-1.4581
1438,Chance Stephens,-0.4849,-0.9373,-1.4222
1439,Chance Thacker,-0.3673,-0.7562,-1.1234
1440,Chance Trujillo,-3.185,3.5357,0.3507
1441,Chance Westry,-0.3541,6.6676,6.3134
1442,Chancellor White,-3.3463,1.4733,-1.8729
1443,Chandler Baker,-2.0734,3.137,1.0636
1444,Chandler Bing,-1.6959,2.8565,1.1607
1445,Chandler Cuthrell,-1.5984,6.4591,4.8608
1446,Chandler Jackson,0.9993,5.8795,6.8788
1447,Chandler Lawson,2.0615,0.7265,2.7881
1448,Chandler Leopard,-1.7548,0.9685,-0.7863
1449,Chandler Pigge,-1.5242,4.217,2.6929
1450,Chandler Turner,-1.0681,1.7742,0.7061
1451,Chane Bynum,-0.8245,0.2366,-0.5879
1452,Chaney Johnson,4.1653,4.4286,8.5938
1453,Chanler Montgomery,-0.0434,0.1354,0.092
1454,Chanse Perkins,-0.2429,0.0794,-0.1635
1455,Chansey Willis,-0.9853,1.9567,0.9715
1456,Charles Bediako,-0.4601,1.5971,1.137
1457,Charles Chukwu,0.3488,-1.0325,-0.6837
1458,Charles Coleman,-0.7574,-0.714,-1.4714
1459,Charles Dunlap,-0.1256,-0.2777,-0.4033
1460,Charles Ireland,-0.449,-0.3305,-0.7794
1461,Charles Johnston,0.4283,5.264,5.6923
1462,Charles Lampten,2.1213,-0.6208,1.5005
1463,Charles Lane,-1.957,2.865,0.908
1464,Charles Outlaw,-0.3995,-0.9627,-1.3621
1465,Charles Pride,1.0271,5.0785,6.1056
1466,Charles Smith,-1.6461,2.9983,1.3523
1467,Charles Stone,-1.2552,-1.9491,-3.2043
1468,Charles Thompson,2.5239,1.5465,4.0703
1469,Charlie Diamantis,-0.7675,-1.2962,-2.0638
1470,Charlie Dortch,-0.5186,0.6471,0.1285
1471,Charlie Easley,0.9523,5.2119,6.1642
1472,Charlie May,-0.1648,-0.7096,-0.8744
1473,Charlie Miller,-1.067,0.4571,-0.61
1474,Charlie OSullivan,-1.4087,1.5049,0.0962
1475,Charlie Peterson,0.0779,-5.8119,-5.734
1476,Charlie Weisberg,-0.1878,0.0143,-0.1734
1477,Charlie Williams,-1.4651,1.3088,-0.1563
1478,Chas Kelley,-3.2447,0.4199,-2.8248
1479,Chas Lewless,-2.1029,-0.2101,-2.313
1480,Chas Stinson,-1.1308,0.7457,-0.3851
1481,Chase Adams,-2.598,0.2026,-2.3954
1482,Chase Barrs,0.4454,-1.142,-0.6966
1483,Chase Beasley,-0.3301,-3.7013,-4.0314
1484,Chase Claxton,1.1746,0.1789,1.3535
1485,Chase Clemmons,-0.0431,-0.1874,-0.2305
1486,Chase Cormier,-1.5665,1.6658,0.0993
1487,Chase Courbat,0.5315,0.1194,0.6509
1488,Chase Courtney,-0.5939,-1.1622,-1.7562
1489,Chase Dawson,-6.4023,0.3164,-6.0859
1490,Chase Forte,0.7244,2.1436,2.868
1491,Chase Henderson,-3.195,-2.9622,-6.1572
1492,Chase Hunter,0.3728,5.3566,5.7293
1493,Chase Johnston,-1.3063,4.2343,2.928
1494,Chase Kirkwood,0.2639,-0.3213,-0.0573
1495,Chase Kuiper,-0.0969,-0.4893,-0.5862
1496,Chase Lowe,1.2557,6.8281,8.0838
1497,Chase Martin,-2.2862,-0.9231,-3.2093
1498,Chase McCarty,1.9699,2.448,4.4179
1499,Chase McKey,-1.1677,-1.8429,-3.0107
1500,Chase Paar,1.3663,-1.7209,-0.3545
1501,Chase Rawlins,-0.7257,0.3869,-0.3388
1502,Chase Robinson,-1.063,2.1415,1.0785
1503,Chase Ross,2.8603,3.4436,6.3038
1504,Chase Sample,-0.2448,-0.0646,-0.3094
1505,Chase Thompson,1.593,1.6256,3.2187
1506,Chase Tucker,-0.2825,-0.2427,-0.5251
1507,Chase Walker,1.6094,8.4114,10.0208
1508,Chase Williams,-0.4089,-0.5627,-0.9715
1509,Chaunce Jenkins,-1.4687,2.4187,0.95
1510,Chauncey Gibson,-3.2318,-0.6799,-3.9116
1511,Chauncey Wiggins,-0.5671,4.5833,4.0162
1512,Chayce Polynice,-1.8235,-1.3814,-3.2049
1513,Chaydon Stone,-0.1731,-0.7728,-0.946
1514,Chaz Lanier,0.671,7.7798,8.4508
1515,Chaz Watson,1.003,2.0679,3.071
1516,Chaze Harris,-0.6328,5.1471,4.5143
1517,Chazz Hutchison,0.1117,0.9062,1.0179
1518,Cheickna Sissoko,1.5389,-1.9796,-0.4407
1519,Cheikh Ndiaye,-1.7513,-1.5187,-3.27
1520,Cheikh Sow,0.0762,0.3768,0.453
1521,Chendall Weaver,-1.7705,7.4765,5.706
1522,Chevalier Emery,-7.4972,2.4561,-5.0411
1523,Chiang Ring,0.3178,-0.1389,0.1789
1524,Chiante Tramble,-0.7117,0.129,-0.5827
1525,Chianti Clay,-0.2976,-0.6635,-0.961
1526,Chibuzo Agbo,1.2781,7.5247,8.8028
1527,Chico Carter,-4.1197,1.9678,-2.1519
1528,Chico Johnson,-3.9453,-5.2493,-9.1946
1529,Chidi Umeh,-2.4344,-4.7838,-7.2182
1530,Chidube Ekwommadu,-2.0489,0.4872,-1.5618
1531,Chigozie Achara,-1.2959,-4.2517,-5.5476
1532,Chika Nduka,-0.2373,-1.1811,-1.4184
1533,Chike Ndefo,0.9814,-1.209,-0.2276
1534,Chilaydrien Newton,-2.772,0.5637,-2.2084
1535,Chip Brunt,-0.2119,-2.2496,-2.4615
1536,Chisom Okpara,-2.2303,4.8618,2.6315
1537,Chol Machot,0.1304,1.2504,1.3808
1538,Chol Marial,1.1236,-6.3619,-5.2383
1539,Chop Paljor,-2.7624,0.9425,-1.8199
1540,Chris Adlam,-1.9675,0.101,-1.8664
1541,Chris Arcidiacono,0.1021,-1.1868,-1.0847
1542,Chris Arias,-3.8079,2.2792,-1.5287
1543,Chris Arizin,-0.3608,-0.0504,-0.4112
1544,Chris Ashby,-7.6653,3.1925,-4.4728
1545,Chris Austin,-4.4767,1.1202,-3.3565
1546,Chris Bell,-1.971,4.5416,2.5706
1547,Chris Cain,-0.5497,-1.0932,-1.6429
1548,Chris Carter,-0.4686,-0.1706,-0.6391
1549,Chris Catchings,0.054,-0.1342,-0.0802
1550,Chris Cenac,0.8049,2.7299,3.5348
1551,Chris Chiles,-0.1085,-0.8034,-0.9119
1552,Chris Conway,-0.2672,2.3673,2.1002
1553,Chris Craig,0.5773,0.0452,0.6224
1554,Chris Cross,-2.8937,-1.0065,-3.9002
1555,Chris Daniels,-0.5754,-1.776,-2.3515
1556,Chris Davis,-0.6365,2.2989,1.6624
1557,Chris Dockery,-4.1139,1.3222,-2.7917
1558,Chris Doherty,-2.6862,2.4644,-0.2219
1559,Chris Felix,-0.4046,-1.0678,-1.4723
1560,Chris Fields,-2.8926,3.1689,0.2763
1561,Chris Ford,-0.9106,-1.5748,-2.4855
1562,Chris Gatty,-0.1573,-0.1446,-0.3018
1563,Chris Gleaton,0.2851,-1.3341,-1.0491
1564,Chris Hodges,-0.4625,-0.6489,-1.1114
1565,Chris Howell,3.99,1.4795,5.4695
1566,Chris Johnson,-0.6259,3.989,3.3631
1567,Chris Komin,-2.8782,2.6165,-0.2616
1568,Chris Kumu,-1.7413,-0.1606,-1.9018
1569,Chris Kuzemka,0.926,-0.7518,0.1741
1570,Chris Ledlum,1.5097,3.7443,5.254
1571,Chris Lockett,-1.1035,0.5484,-0.5551
1572,Chris Loofe,1.5447,-0.8873,0.6574
1573,Chris Lotito,-0.3003,-0.0905,-0.3907
1574,Chris Maidoh,2.2526,3.6835,5.9361
1575,Chris Manon,2.2167,5.2023,7.419
1576,Chris McDermott,-0.4601,1.6897,1.2295
1577,Chris Mitchell,0.4081,-0.6968,-0.2888
1578,Chris Moncrief,-2.0231,0.4401,-1.5829
1579,Chris Moore,0.5257,-0.8535,-0.3278
1580,Chris Morgan,1.5076,-3.2032,-1.6956
1581,Chris Mpaka,-0.5169,-0.9723,-1.4892
1582,Chris Mubiru,-0.2861,-0.4632,-0.7493
1583,Chris Nana,-0.1969,-0.2915,-0.4884
1584,Chris Nix,-0.71,-1.0027,-1.7127
1585,Chris Payton,0.7882,3.5128,4.301
1586,Chris Pryor,-2.1838,4.4519,2.2681
1587,Chris Riddle,0.7396,1.3912,2.1307
1588,Chris Rubayo,1.7056,-0.7264,0.9792
1589,Chris Sosnik,-0.2431,-0.5314,-0.7746
1590,Chris Tadjo,-0.9695,-0.7778,-1.7473
1591,Chris Terrell,-0.8114,1.0147,0.2033
1592,Chris Torres,-0.8503,-0.9586,-1.8089
1593,Chris Ubochi,0.9903,0.5371,1.5274
1594,Chris Walker,-1.6106,0.1537,-1.4569
1595,Chris Youngblood,1.5038,7.1347,8.6385
1596,Chrishawn Christmas,1.3776,1.9475,3.3251
1597,Christ Essandoko,1.1572,0.3927,1.5499
1598,Christian Alston,-2.3028,-1.7855,-4.0883
1599,Christian Anderson,0.4081,8.4808,8.8888
1600,Christian Beam,-0.5683,-2.9512,-3.5194
1601,Christian Bliss,-2.8328,4.0648,1.232
1602,Christian Brown,-2.6263,1.1019,-1.5244
1603,Christian Coleman,-1.9267,6.0644,4.1377
1604,Christian Cook,-1.618,5.3971,3.7791
1605,Christian Davis,-1.1481,4.5721,3.424
1606,Christian Dedivanaj,0.2692,0.3018,0.571
1607,Christian Fermin,1.1103,0.0407,1.1509
1608,Christian Foy,-0.2366,-0.3518,-0.5885
1609,Christian Fussell,-1.1601,-1.6097,-2.7698
1610,Christian Gamble,-0.3605,-5.6381,-5.9986
1611,Christian Gurdak,2.4089,2.3973,4.8062
1612,Christian Hammond,-1.6192,4.7131,3.0939
1613,Christian Harmon,-1.5876,5.8951,4.3075
1614,Christian Henry,-0.4266,3.6864,3.2598
1615,Christian Horry,-0.1839,-0.4043,-0.5882
1616,Christian Hughes,-1.448,-2.2731,-3.7211
1617,Christian Ings,-4.2863,3.7304,-0.5559
1618,Christian Jeffrey,1.4937,1.7512,3.2449
1619,Christian Jones,-2.8275,2.1499,-0.6776
1620,Christian King,-2.529,3.1226,0.5937
1621,Christian Kirkland,1.5705,-1.6353,-0.0648
1622,Christian Landry,-0.3585,0.1037,-0.2548
1623,Christian May,-2.634,1.4446,-1.1894
1624,Christian Moore,-4.5005,4.4258,-0.0747
1625,Christian Nitu,0.8633,-1.886,-1.0227
1626,Christian Oliver,-2.3826,-2.4805,-4.8631
1627,Christian Ray,-0.2473,3.6188,3.3715
1628,Christian Reeves,-0.5908,3.3045,2.7137
1629,Christian Reid,0.9683,-1.0735,-0.1051
1630,Christian Rich,0.2764,-0.9083,-0.6319
1631,Christian Richardson,0.5062,1.0781,1.5844
1632,Christian Shumate,0.1044,4.3737,4.4781
1633,Christian Tomasco,0.6047,-0.1584,0.4463
1634,Christian Tucker,-2.7584,2.1171,-0.6413
1635,Christian Turner,0.6532,-0.9269,-0.2737
1636,Christian Villegas,0.0019,0.2619,0.2639
1637,Christian Watson,-1.1171,1.8846,0.7675
1638,Christian Williams,-2.047,1.8743,-0.1727
1639,Christian Winborne,-1.7424,-0.9993,-2.7417
1640,Christian Wise,0.6697,-1.5359,-0.8662
1641,Christian Wright,-1.415,0.3622,-1.0528
1642,Christoph Tilly,1.5655,6.1215,7.687
1643,Christopher Baudreau,-0.2948,-0.5392,-0.834
1644,Christopher Biekeu,-0.0212,-0.2043,-0.2255
1645,Christopher Cox,-0.3314,0.1001,-0.2313
1646,Christopher Flippin,-3.6489,-1.6279,-5.2768
1647,Christopher Green,-0.1376,-0.0226,-0.1603
1648,Christopher Jones,-1.0594,-1.3251,-2.3844
1649,Christopher Mantis,-3.3118,3.0832,-0.2286
1650,Christopher Melis,1.1335,-0.9723,0.1612
1651,Christopher Nwuli,-0.2617,0.0827,-0.179
1652,Christopher Skenderi,-0.2793,0.0484,-0.2309
1653,Christyon Eugene,-1.8321,5.1803,3.3481
1654,Chuck Bailey,-3.1285,2.1729,-0.9556
1655,Chuck Harris,-1.389,7.0103,5.6213
1656,Chuck Love,-2.675,1.4271,-1.2479
1657,Chuck O'Bannon,-0.1189,3.036,2.9172
1658,Chucky Hepburn,3.3298,6.364,9.6939
1659,Chudi Dioramma,-0.3557,1.004,0.6483
1660,Chuks Isitua,-0.7728,-0.4217,-1.1945
1661,Churchill Abass,-1.2869,-1.694,-2.9809
1662,Churchilll Bounds,-0.3435,0.8312,0.4876
1663,Cian Medley,-2.9981,2.3325,-0.6656
1664,Cinque Lemon,-1.1268,-1.1083,-2.2351
1665,Clance Crosby,-2.7719,-2.9509,-5.7227
1666,Clancy Bird,-0.1564,-0.0381,-0.1944
1667,"Clarence ""Monzy"" Jackson",-0.7624,0.2919,-0.4705
1668,Clarence Cummings,-1.3744,-0.6758,-2.0501
1669,Clarence Daniels,0.0461,3.4619,3.508
1670,Clarence Massamba,0.1021,-0.2787,-0.1766
1671,Clarence Rupert,0.6127,0.8815,1.4942
1672,Clark Slajchert,-2.48,4.2044,1.7243
1673,Clash Peters,1.4809,-1.4928,-0.0119
1674,Claudell Harris,-1.0713,5.7223,4.651
1675,Clay Howard,0.0003,0.5298,0.53
1676,Clayton Jackson,-0.8949,-0.7461,-1.641
1677,Clayton Parker,-2.7888,-1.8212,-4.6099
1678,Clayton Southwick,-0.2005,-2.6185,-2.8191
1679,Clem Edomwonyin,0.0772,-2.8081,-2.7309
1680,Cli'ron Hornbeak,-0.3824,1.0016,0.6192
1681,Cliff Davis,-4.3564,6.0371,1.6807
1682,Clifford Omoruyi,4.9611,3.1025,8.0637
1683,Clinton Efinda,-4.3042,1.4415,-2.8627
1684,Clyde Bailey,0.4996,1.361,1.8606
1685,Clyde Mauldin,0.1373,-0.217,-0.0797
1686,Cobe Williams,1.7563,2.806,4.5623
1687,Cobey Harraway,-1.5482,-2.4343,-3.9825
1688,Cobi Campbell,-2.1636,1.6095,-0.5541
1689,Cobie Montgomery,-1.9827,2.6965,0.7138
1690,Cody Head,-2.4902,2.069,-0.4212
1691,Cody Pennebaker,-4.1167,0.0558,-4.0609
1692,Cody Williams,0.0013,3.8022,3.8035
1693,Coen Carr,-0.0866,5.9864,5.8998
1694,Colby Baumann,0.0265,-0.129,-0.1025
1695,Colby Brooks,-2.1423,0.2707,-1.8715
1696,Colby Duggan,-2.1098,4.0592,1.9494
1697,Colby Garland,-2.3,6.6328,4.3328
1698,Colby McAllister,-3.2344,1.0309,-2.2035
1699,Colby Rogers,-1.5213,4.1239,2.6026
1700,Colby Tanner,0.3813,0.53,0.9113
1701,Cole Alexander,-0.831,-1.3067,-2.1377
1702,Cole Anderson,-3.6726,5.1696,1.497
1703,Cole Andrews-Heitz,0.0859,-0.2315,-0.1456
1704,Cole Bajema,-1.1176,3.7522,2.6346
1705,Cole Bott,-0.3714,-0.7059,-1.0773
1706,Cole Bowser,-0.7589,0.7406,-0.0183
1707,Cole Certa,-2.3192,7.2483,4.929
1708,Cole Despie,-0.4522,0.1271,-0.3251
1709,Cole Farrell,-2.8024,-0.5245,-3.3269
1710,Cole Franklin,0.1536,-1.912,-1.7585
1711,Cole Glasgow,-0.9373,-0.9968,-1.9341
1712,Cole Haller,-0.7086,-2.7501,-3.4587
1713,Cole Hargrove,0.4958,1.2185,1.7143
1714,Cole Henry,-2.0299,1.0658,-0.9641
1715,Cole Kastner,0.1046,0.4253,0.5298
1716,Cole Kirouac,0.6601,-0.0816,0.5785
1717,Cole LaRue,-1.2537,-0.5048,-1.7585
1718,Cole Lake,-0.1619,-0.5221,-0.684
1719,Cole McCabe,-2.3721,-3.6084,-5.9805
1720,Cole McCormick,-4.2102,1.6781,-2.5321
1721,Cole McGrath,-0.5137,-0.3642,-0.8779
1722,Cole Paar,-0.1878,0.0809,-0.107
1723,Cole Pepe,-0.5497,-0.3539,-0.9036
1724,Cole Scherer,-1.3228,0.4517,-0.8711
1725,Cole Sherman,-1.1705,0.1817,-0.9887
1726,Coleman Hawkins,1.7381,9.1937,10.9318
1727,Coleman Lemke,-1.2441,-1.6412,-2.8852
1728,Coleson Messer,-0.3896,-0.4989,-0.8885
1729,Coleton Benson,-3.7865,3.5343,-0.2522
1730,Colin Ayers,-0.7045,0.0457,-0.6588
1731,Colin Chambers,-0.8419,-0.0814,-0.9234
1732,Colin Coyne,-0.188,-0.4208,-0.6088
1733,Colin Darby,0.2343,0.6872,0.9215
1734,Colin Granger,-3.9485,0.8306,-3.1179
1735,Colin Hawkins,-4.4498,-5.2774,-9.7272
1736,Colin McKenzie,-0.7393,-0.5555,-1.2948
1737,Colin Ndaw,-0.0609,-0.1935,-0.2544
1738,Colin O'Rourke,-0.079,-0.0536,-0.1326
1739,Colin Porter,-0.6336,5.1789,4.5452
1740,Colin Ruffin,-1.6717,-1.7761,-3.4478
1741,Colin Smalls,-4.2656,1.5787,-2.6869
1742,Colin Smith,-1.9551,5.2665,3.3113
1743,Colin Walton,-0.4471,0.316,-0.131
1744,Colin White,0.3689,1.3526,1.7215
1745,Collin Chandler,-1.4547,5.7102,4.2556
1746,Collin Cooper,-0.9415,1.495,0.5535
1747,Collin Course,0.0102,0.0257,0.036
1748,Collin Holloway,-3.8792,2.1449,-1.7343
1749,Collin Kuhl,-1.5802,-0.3284,-1.9086
1750,Collin Metcalf,2.0364,-0.1148,1.9216
1751,Collin Moore,1.1855,1.7417,2.9272
1752,Collin Mulholland,-2.5714,2.0366,-0.5348
1753,Collin Murray-Boyles,4.4451,8.6969,13.142
1754,Collin O'Connor,-2.5503,-0.2955,-2.8458
1755,Collin O'Neal,-1.4281,-0.8089,-2.237
1756,Collin O'Toole,-0.0614,-0.0962,-0.1576
1757,Collin Tanner,-1.8033,1.1455,-0.6579
1758,Collins Onyejiaka,-0.4085,-0.6359,-1.0444
1759,Colt Langdon,-0.8383,-0.7739,-1.6122
1760,Colt Ness,-0.1148,-0.8647,-0.9795
1761,Coltie Young,-6.0946,2.2728,-3.8218
1762,Comeh Emuobor,-3.7189,0.1975,-3.5214
1763,Conner Groce,-0.0243,-0.5051,-0.5293
1764,Conner Venable,-0.4028,-0.6103,-1.0131
1765,Connor Amundsen,-3.8835,3.5451,-0.3384
1766,Connor Barrett,-0.8817,-0.9069,-1.7886
1767,Connor Braun,-0.1145,-0.2108,-0.3253
1768,Connor Christensen,-1.2393,-3.7201,-4.9594
1769,Connor Creech,-1.6727,-1.6177,-3.2905
1770,Connor Dick,0.2593,-3.1147,-2.8553
1771,Connor Dillon,-0.9907,1.3675,0.3768
1772,Connor Dow,-2.3888,3.4761,1.0873
1773,Connor Dubsky,-2.6123,1.1705,-1.4418
1774,Connor Essegian,-1.0823,5.3685,4.2863
1775,Connor Gal,-0.4595,0.1759,-0.2836
1776,Connor Hickman,-1.4238,3.617,2.1932
1777,Connor Hollenbeck,-5.2552,3.8538,-1.4014
1778,Connor Horan,-0.3788,-0.4201,-0.7989
1779,Connor Igoe,0.3291,3.7393,4.0684
1780,Connor Kochera,-0.9877,5.1458,4.1581
1781,Connor Linke,0.701,-0.945,-0.244
1782,Connor Loy,1.214,-0.5387,0.6753
1783,Connor Mancell,-0.9825,-0.8365,-1.819
1784,Connor Martin,-0.9443,-0.5678,-1.5121
1785,Connor Odom,-0.1185,-0.0415,-0.16
