,player,DRAPM,ORAPM,Total_RAPM,team
157,Amiya Evans,3.1394,-2.8352,0.3042,Penn State
158,Amiya Jenkins,0.5029,-2.1298,-1.6269,Pittsburgh
159,Amiya Joyner,0.5352,6.7588,7.2941,LSU
160,Amiyah Donaldson,3.8054,-1.9394,1.866,Maine
161,Amor Harris,-1.1661,-0.4297,-1.5958,Longwood
162,Amourie Porter,-0.1216,1.7537,1.6321,Winthrop
163,Amparo Lopez,0.2684,0.8007,1.069,Northwestern
164,Amy Kurkowski,3.1396,-1.1462,1.9934,Saint Mary's (CA)
165,Amy Pateman,-1.9232,-0.1289,-2.0522,San Francisco
166,Amy Terrian,0.0067,5.7911,5.7978,Michigan State
167,Amya McLeod,-4.0664,0.5717,-3.4947,Le Moyne
168,Amya Scott,-1.4414,-1.5696,-3.011,Delaware State
169,Ana Barreto,-0.1839,-2.9155,-3.0994,Queens (NC)
170,Ana Guillen,-2.7346,-0.9656,-3.7002,Yale
171,Ana Milanovic,-1.8916,-0.0164,-1.908,LMU (CA)
172,Anabel Latorre Ciria,1.107,0.2299,1.3369,UMass Lowell
173,Anaelle Dutat,5.0486,2.4008,7.4495,Colorado
174,Anaiah Jenkins,1.4197,-2.9244,-1.5047,Radford
175,Anais Levasseur,0.1153,-0.4574,-0.3421,UAlbany
176,Anaja Hall,-3.5988,-1.5129,-5.1118,Southern U.
177,Anala Nelson,-1.2332,2.2114,0.9783,ETSU
178,Anastasia Drosouni,0.6736,-0.1059,0.5676,California
179,Anastasiia Semenova,-1.0215,1.0671,0.0456,Boston U.
180,Anaya Brown,-0.7142,0.6157,-0.0985,SMU
181,Anaya Hardy,2.8221,3.6232,6.4453,Louisville
182,Anaya Harris,2.8009,-3.2661,-0.4652,Gardner-Webb
183,Andi Schissler,1.3074,4.2131,5.5205,North Texas
184,Andjela Bigovic,-2.0981,-0.9938,-3.0919,Seattle U
185,Andjela Matic,1.4282,2.0929,3.5212,LMU (CA)
186,Andrea Chiquemba,-0.5234,-2.2945,-2.8179,Bellarmine
187,Andrea Jude,0.0769,0.5893,0.6663,American
188,Anete Adler,-1.2571,2.2537,0.9966,Boston U.
189,Angel Jones,-1.3138,0.6226,-0.6912,Pittsburgh
190,Angel Wilkinson,-1.3276,0.0922,-1.2354,Jackson State
191,Angela Dugalic,3.5103,6.4721,9.9824,UCLA
192,Angela Le Faou,-1.0262,-3.1179,-4.1441,Pittsburgh
193,Angelica Velez,-0.1292,1.5307,1.4015,Syracuse
194,Angelie Ricard,1.6205,-2.0571,-0.4366,Wagner
195,Angelina Hodgens,-1.5457,-1.7015,-3.2472,Northwestern
196,Angelina Nice,-0.9438,-0.4827,-1.4265,Radford
197,Angena Belloso,1.4315,-1.8502,-0.4187,Auburn
198,Angie Juste-Jean,-2.2562,-3.6646,-5.9208,South Carolina State
199,Aniah Smith,2.2826,1.9575,4.2401,Jacksonville
200,Anika Hyland,3.098,0.8621,3.9601,SFA
201,Anise Geiger,-4.0445,-3.1101,-7.1546,Delaware State
202,Anita Franchini,-0.3538,0.6275,0.2737,Texas A&M
203,Aniya Finger,-2.1143,-1.2454,-3.3597,N.C. Central
204,Aniya Hooker,-1.9092,3.2347,1.3255,Santa Clara
205,Aniya Palmer,1.2308,2.0984,3.3293,Alabama A&M
206,Aniya Trent,3.2456,-0.0275,3.2182,Virginia Tech
207,Aniya' Foy,3.3277,-0.2354,3.0923,Kansas State
208,Aniyah Jones,-2.2065,-4.9368,-7.1433,Delaware State
209,Anjanae Richardson,1.815,-2.2982,-0.4832,Norfolk State
210,Anna Baraldi,0.1344,0.3867,0.521,Gardner-Webb
211,Anna Chacha,0.2246,0.7916,1.0162,Radford
212,Anna Hager,3.1196,-0.4616,2.658,High Point
213,Anna Kunzwiler,1.1494,1.2764,2.4257,Bucknell
214,Anna Mortag,0.6881,0.8991,1.5872,FGCU
215,Anna Rescifina,0.5514,-1.3731,-0.8217,American
216,Anna Stromberg,1.5123,-1.6911,-0.1788,Radford
217,Anna Terrian,0.8148,1.8091,2.6239,Michigan State
218,Anna Wikstrom,-0.8801,1.8752,0.9951,Duke
219,Anna Wypych,0.089,1.7208,1.8099,Butler
220,Anne Bair,-1.0487,-0.2427,-1.2914,Colgate
221,Annemarie Batista,0.7116,0.9251,1.6367,Vermont
222,Annie Welde,-0.0835,-0.173,-0.2566,Villanova
223,Anovia Sheals,0.1428,3.0872,3.23,Austin Peay
224,Antonia Bates,0.5073,0.8441,1.3514,Rutgers
225,Anyra Wilson,3.0473,1.7331,4.7805,Nicholls
226,Aoibhe Gormley,-2.7178,-0.4662,-3.1841,Boston U.
227,April Edwards,3.366,1.4209,4.7869,Howard
228,April Hooks,0.6808,0.2425,0.9233,Florida A&M
229,Arek Angui,2.6362,-0.7117,1.9245,Auburn
230,Arene Iyekekpolor,-2.2058,-4.4408,-6.6466,Alcorn
231,Aretha Linger,-0.2091,0.0073,-0.2019,Presbyterian
232,Ari Long,4.2128,2.7121,6.9249,Oregon
233,Ari Paraskevopoulou,1.098,0.8626,1.9606,Penn
234,Ari Woodard,-1.2469,0.072,-1.1749,Seton Hall
235,Ariadna Termis,1.6256,1.0949,2.7206,Georgia Tech
236,Ariana Bennett,-1.5093,0.7046,-0.8047,Mercer
237,Ariana Meriedy,0.3871,1.8941,2.2812,Temple
238,Ariana Simmons,2.5812,2.8283,5.4095,South Carolina State
239,Arianna Jackson,-1.6644,5.0137,3.3493,Iowa State
240,Arianna Mosley,-3.4353,-4.5906,-8.0259,Grambling
241,Arianna Patton,-0.7662,3.5494,2.7832,McNeese
242,Arianna Roberson,0.1136,0.398,0.5116,Duke
243,Ariel Jefferson,-5.1421,-1.8843,-7.0264,Mississippi Val.
244,Ariel Little,-0.4397,1.7768,1.3371,St. John's (NY)
245,Ariella Henigan,-2.9804,-0.4567,-3.4371,Howard
246,Arielle Mackey-Williams,2.8324,1.4321,4.2645,BYU
247,Ariyah Burke,-0.6871,-0.9902,-1.6773,Alcorn
248,Ary Dizon,-1.7837,-1.2797,-3.0634,Western Caro.
249,Asani Ceaser,-0.1636,0.0534,-0.1102,Harvard
250,Asha Sra,-1.4244,-0.3868,-1.8112,Charleston So.
251,Asha Walker,-0.5069,-0.9505,-1.4575,A&M-Corpus Christi
252,Ashlee Harris,-0.0242,0.7666,0.7424,Bellarmine
253,Ashley Buragas,-1.7348,0.5338,-1.201,Le Moyne
254,Ashley Chea,-1.2593,6.0058,4.7465,Princeton
255,Ashley Dinges,1.3309,1.3833,2.7143,Providence
256,Ashley Gray,1.9674,-2.666,-0.6986,Alabama State
257,Ashley Hawkins,0.8863,5.7011,6.5874,Santa Clara
258,Ashley Redd,-0.6646,2.3029,1.6382,Binghamton
259,Ashley Sofilkanich,2.6759,3.5978,6.2738,Michigan
260,Ashlon Jackson,3.308,6.1016,9.4095,Duke
261,Ashlyn Howard,-0.0952,-1.1809,-1.2761,UAB
262,Ashlyn Traylor-Walker,0.1108,4.5242,4.6351,SFA
263,Ashlynn Chlarson,1.054,2.4248,3.4788,Arkansas
264,Ashlynn Shade,8.0985,5.0729,13.1714,UConn
265,Ashna Tambe,1.529,-0.0824,1.4467,Penn
266,Ashton Judd,-0.1648,3.652,3.4872,Texas
267,Asia Boone,3.2629,5.9602,9.2231,Kentucky
268,Asia Wilson,0.342,-3.3941,-3.0521,Holy Cross
269,Asianae Nicholson,0.0756,0.5162,0.5918,Charlotte
270,Asta Blauenfeldt,-0.4156,0.7101,0.2945,Maine
271,Astera Tuhina,-0.338,-0.2397,-0.5777,Oregon
272,Athena Tomlinson,0.367,0.8628,1.2298,Boston College
273,Aubrey Beckham,-0.1266,1.7334,1.6068,Georgia
274,Aubrey Blankenship,-3.2456,-0.7227,-3.9683,Samford
275,Aubrey Galvan,3.8075,10.6561,14.4636,Vanderbilt
276,Aubrey Herrin,2.0342,1.0099,3.0441,Portland
277,Aubrey Shaw,1.3059,2.2166,3.5225,Harvard
278,Aubri Wilkins,-0.127,-1.504,-1.631,Southern U.
279,Aubrie Kierscht,-3.4076,2.2832,-1.1245,USC Upstate
280,Audi Crooks,1.4828,9.7193,11.2021,Iowa State
281,Audia Young,-3.1201,-0.0297,-3.1498,Xavier
282,Audreonia Benson,-1.702,0.2274,-1.4746,UCF
283,Audrey Annee,-0.217,-2.5293,-2.7463,Army West Point
284,Audrey Biggs,-0.7532,-1.5168,-2.2701,Pittsburgh
285,Audrey Ericksen,-2.0374,-1.0293,-3.0667,Boston U.
286,Audrey Shields,2.456,-3.7525,-1.2965,Providence
287,Aurora Almon,-1.481,1.0785,-0.4024,Syracuse
288,Aurora Sørbye,-2.172,0.1471,-2.0249,Wake Forest
289,Austeja Babraitis,-0.0547,0.0268,-0.0279,Providence
290,Ava Black,4.0659,4.5743,8.6402,Vanderbilt
291,Ava Card,-0.3739,0.064,-0.3098,Chattanooga
292,Ava Heiden,5.6406,7.719,13.3596,Iowa
293,Ava Johnson,-2.5949,-3.0975,-5.6923,Le Moyne
294,Ava Krumwiede,1.3178,-0.4847,0.833,Harvard
295,Ava Locklear,1.0887,2.7895,3.8782,NJIT
296,Ava McGee,-0.1056,1.7927,1.6871,Boston College
297,Ava McKennie,0.4915,0.297,0.7886,Maryland
298,Ava Renninger,-0.2891,3.4835,3.1944,FDU
299,Ava Sawi,-0.5681,0.8128,0.2447,Radford
300,Ava Schmidt,1.7567,4.256,6.0127,Santa Clara
301,Ava Smith,-5.6308,-3.5673,-9.198,Bellarmine
302,Ava Watson,4.2318,5.4078,9.6396,Ohio State
303,Ava Zediker,1.4193,3.8942,5.3135,Creighton
304,Avari Berry,2.7611,-0.1682,2.5928,McNeese
305,Avary Brewer,4.5461,-5.9964,-1.4503,Samford
306,Avary Cain,2.6249,3.7594,6.3843,Oregon
307,Averie Harding,-0.171,-0.3465,-0.5176,New Hampshire
308,Avery Gordon,-1.1136,0.1879,-0.9257,Purdue
309,Avery Hjelmstad,1.7391,2.4112,4.1503,Utah
310,Avery Howell,5.6677,3.766,9.4337,Washington
311,Avery O'Roke,0.1571,-0.44,-0.2829,NJIT
312,Avery Simmons,0.2145,-1.5126,-1.2982,Loyola Maryland
313,Avery Treadwell,-1.6189,0.1353,-1.4836,Florida State
314,Awa Fane,0.0312,-0.0319,-0.0007,Mississippi State
315,Ayanna Jackson,1.1061,0.4564,1.5625,Texas Southern
316,Ayanna Patterson,0.6605,1.7368,2.3973,UConn
317,Ayanna Thompson,-3.9126,1.4403,-2.4723,SMU
318,Ayla McDowell,1.9197,5.7567,7.6764,South Carolina
319,Ayla Williams,2.9765,-1.6237,1.3528,San Diego
320,Aysia Hinton,1.2218,0.1786,1.4003,N.C. Central
321,Aysia Proctor,-0.6283,2.4049,1.7766,North Texas
322,Ayuen Akot,0.2492,0.255,0.5042,Marquette
323,Azanah Campbell,1.2125,0.4982,1.7107,Bryant
324,Aziyah Farrier,3.0429,-1.0594,1.9834,SFA
325,Azjah Reeves,0.4726,-2.1104,-1.6378,Wichita State
326,Azzi Fudd,9.0085,9.3083,18.3168,UConn
327,Bailey Burns,0.0285,2.207,2.2354,Jacksonville
328,Bailey Gilmore,1.8478,-1.9344,-0.0866,Memphis
329,Bailey Maupin,1.8817,3.3646,5.2464,Texas Tech
330,Bati Assefa,-1.2908,-3.8104,-5.1011,Saint Francis
331,Beatrice Culliton,1.5856,-1.1823,0.4033,Oklahoma
332,Beautiful Waheed,1.8131,0.632,2.4451,St. John's (NY)
333,Bella Fontleroy,4.2825,3.022,7.3045,Baylor
334,Bella Green,-0.8812,0.9563,0.0751,Pepperdine
335,Bella Hines,3.5411,6.6508,10.1919,LSU
336,Bella Mallory,0.7671,0.1801,0.9473,Stonehill
337,Bella McLaughlin,-0.8954,-0.2708,-1.1662,Boston U.
338,Bella Pucci,-0.0491,1.44,1.3909,Binghamton
339,Bella Stuart,-0.1374,-0.3667,-0.5042,UAlbany
340,Bella Tehrani,-1.1261,-0.4807,-1.6068,Notre Dame
341,Bella Toomey,0.572,4.7695,5.3416,FDU
342,Belle Bramer,0.1072,2.4226,2.5298,Lehigh
343,Berry Wallace,0.0338,4.2899,4.3237,Illinois
344,Bethany Graves,1.5823,0.5929,2.1752,Southeastern La.
345,Betsey Burnett,2.2188,-2.4363,-0.2176,Western Caro.
346,Blanca Quinonez,7.3892,3.8144,11.2035,UConn
347,Blanca Thomas,2.0202,-1.5494,0.4708,North Carolina
348,Blessing Adebanjo,2.3149,-1.7294,0.5855,Arizona
349,Bolanle Yussuf,1.6216,0.3621,1.9837,BYU
350,Bonnie Deas,3.2155,3.1284,6.3439,Arkansas
351,Brady Branam,0.9482,0.7663,1.7145,Wofford
352,Braeden Gunlock,0.4219,0.8331,1.255,BYU
353,Braelynn Barnett,1.7848,-0.1309,1.6539,Georgetown
354,Brandie Harrod,0.9732,-2.1338,-1.1606,Kansas State
355,Bre'Yon White,0.307,-1.5708,-1.2638,Wichita State
356,Breah Franks,0.0624,-2.0415,-1.9792,Queens (NC)
357,Breana Delaney,-3.4352,-0.4962,-3.9314,Stonehill
358,Breanna Williams,3.119,0.8378,3.9567,Maryland
359,Breauna Ware,1.9812,-0.0104,1.9708,Wisconsin
360,Breazia Robinson,0.0537,-3.1508,-3.0971,Florida A&M
361,Brecken Snotherly,0.8391,3.2883,4.1274,High Point
362,Bree Stephens,3.3577,0.6801,4.0378,Central Ark.
363,Breelyn Sanborn,-0.8774,0.0771,-0.8003,UIW
364,Brenae Jones-Grant,-0.794,3.7936,2.9996,Queens (NC)
365,Breona Hurd,2.3333,-0.779,1.5543,Virginia
366,Breya Cunningham,5.0702,4.6476,9.7178,Texas
367,Bria McClure,-0.7137,-0.7178,-1.4315,UIW
368,Briah Hampton,-0.3901,-0.8781,-1.2682,Ark.-Pine Bluff
369,Brialle Washington,-3.3396,-2.5458,-5.8854,New Orleans
370,Briana Peguero,0.4456,-0.1258,0.3198,Houston
371,Briana Rivera,-2.1815,0.2899,-1.8916,Samford
372,Brianna Byars,0.0958,0.5657,0.6615,Georgetown
373,Brianna Hill,-1.3402,-0.3642,-1.7044,Chicago State
374,Brianna McDermott,0.1224,-1.3443,-1.2219,Holy Cross
375,Brianna Mead,1.2855,-0.4939,0.7916,Temple
376,Brianna Scott,0.6328,3.3363,3.9691,Georgetown
377,Brianna Turnage,6.2823,0.177,6.4593,Georgia Tech
378,Bridget Utberg,0.6228,1.1051,1.7278,Marquette
379,Brinley Cannon,5.1376,0.9575,6.095,BYU
380,Briontanay Marshall,-1.2449,-2.74,-3.9849,Ark.-Pine Bluff
381,Britt Prince,2.3799,7.536,9.9159,Nebraska
382,Brittany Harshaw,0.7318,-0.1049,0.6269,Kansas
383,Brooke Baisley,0.578,1.1431,1.7211,Boston U.
384,Brooke Bender,2.1488,1.0944,3.2432,Villanova
385,Brooke Hallman,-1.4448,-0.9649,-2.4097,North Ala.
386,Brooke Hollawell,-0.5578,0.8776,0.3198,Dartmouth
387,Brooke Moore,1.8034,2.7986,4.602,St. John's (NY)
388,Brooke Paquette,-2.1649,-0.4407,-2.6056,Stonehill
389,Brooke Q Daniels,5.1075,8.3233,13.4308,Michigan
390,Brooke Suttle,3.3348,1.8373,5.1721,Penn
391,Brooke Walker,2.1098,-1.0651,1.0447,Utah
392,Brooke Wilson,-0.6191,-1.8841,-2.5032,Army West Point
393,Brooklyn Alexander,0.9235,1.9553,2.8788,Memphis
394,Brooklyn King,3.1069,-0.708,2.399,Furman
395,Brooklyn Shamblin,1.4906,0.5886,2.0792,Southern California
396,Brooklyn Stewart,-0.5849,3.2833,2.6985,Oklahoma
397,Brooklyn Swann,-1.7268,-1.1275,-2.8543,Florida A&M
398,Brooklynn Charlo,-2.0067,-0.4941,-2.5008,Memphis
399,Bruna Anguera,-1.8155,-3.6744,-5.4898,A&M-Corpus Christi
400,Bryanna Preston,2.5557,4.0845,6.6403,Texas
401,Brylee Glenn,0.7996,2.5929,3.3925,Minnesota
402,Bryn Martin,2.4223,2.6927,5.1151,Ohio State
403,Brynn Beffert,-0.1822,2.5,2.3178,Lafayette
404,Brynn Eshoo,-1.0405,-0.819,-1.8595,Tulsa
405,Brynn Lusby,-1.3575,0.4644,-0.8931,UIW
406,Brynn McCurry,2.5534,4.5078,7.0612,Villanova
407,Brynn McGaughy,1.4244,3.4411,4.8655,Washington
408,Brynn Senden,1.196,2.1788,3.3748,Minnesota
409,Brynn Smith,0.6639,0.3119,0.9758,Portland
410,Bukky Akinsola,0.378,0.1309,0.5089,North Ala.
411,CC Mays,1.6555,1.3632,3.0187,Tulane
412,CJ Wilson,-3.0704,-2.4727,-5.5431,Prairie View
413,Caelan Ellis,-1.7681,-0.3351,-2.1032,Charleston So.
414,Caia Elisaldez,1.2192,3.3305,4.5497,Chattanooga
415,Caiside Snapp,-0.1474,-1.3205,-1.4679,Mississippi Val.
416,Caitlin Monahan,-0.3518,1.7874,1.4356,Portland
417,Caitlin Staley,1.3069,-0.6941,0.6128,Charlotte
418,Caitlin Weimar,3.7797,6.5458,10.3255,Virginia
419,Caitlyn Jones,2.5728,1.888,4.4608,Wake Forest
420,Cali Smallwood,-0.6982,1.2873,0.5892,UAB
421,Caliyah DeVillasee,-4.253,6.903,2.65,Cincinnati
422,Callie Levin,-0.5661,3.2416,2.6755,Iowa
423,Callin Hake,1.5709,2.988,4.5588,Nebraska
424,Cam Rust,-0.3886,-1.7118,-2.1004,Seton Hall
