,player,DRAPM,ORAPM,Total_RAPM,team
145,Alani Fluker,0.6542,-1.7908,-1.1366,Tarleton State
146,Alanna Phillipo,0.1033,-0.4071,-0.3038,Eastern Ill.
147,Alannah Chatfield,-0.9929,0.1665,-0.8265,Fresno St.
148,Alarice Gooden,0.7105,0.5736,1.2841,Hofstra
149,Alary Bell,-0.092,-0.4475,-0.5394,Saint Francis
150,Alasia Smith,-0.2639,2.7783,2.5144,Memphis
151,Alaya Fitzgerald,-2.5786,-1.2667,-3.8453,Portland State
152,Alayna Contreras,-1.03,0.498,-0.532,Kansas City
153,Alayna Kraus,-0.4594,0.3822,-0.0773,Oral Roberts
154,Alayna Rocco,0.7726,-0.1227,0.6499,Harvard
155,Alba Garcia,-1.1415,0.2533,-0.8882,Charleston So.
156,Alba Martin Mesa,0.0064,-0.3588,-0.3524,Wisconsin
157,Alberte Rimdal,-1.5971,5.0129,3.4158,Nebraska
158,Albina Syla,0.0698,0.4055,0.4753,Rhode Island
159,Ale Civera,-0.869,-1.0506,-1.9196,Iona
160,Ale'Jah Douglas,0.2589,0.4126,0.6715,Grand Canyon
161,Aleah James,0.6219,-1.41,-0.788,UMES
162,Aleah Snead,-0.0009,0.6604,0.6595,Saint Joseph's
163,Aleah Sorrentino,-1.3792,-0.4057,-1.7849,Massachusetts
164,Alecia Doyle,-2.6428,-0.129,-2.7717,NIU
165,Aleighyah Fontenot,1.1582,-0.2646,0.8937,Southern U.
166,Alejandra Ferreiros,0.0876,-0.4561,-0.3685,Bryant
167,Alejandra Mastral,-0.2079,-1.2402,-1.4481,Robert Morris
168,Alejandra Zuniga,-1.0215,2.0087,0.9872,NJIT
169,Alena Fusetti,0.7422,-1.4919,-0.7497,Mercyhurst
170,Alex Covill,-1.1118,-0.2482,-1.36,Washington State
171,Alex Giannaros,-1.6527,-0.3471,-1.9998,Boston U.
172,Alex Gitchenko,0.059,-2.238,-2.179,UMass Lowell
173,Alex McGarrah,0.1552,0.4471,0.6024,Southeast Mo. St.
174,Alex Moses,-0.1209,-1.6256,-1.7465,Canisius
175,Alex Pirog,-0.4381,0.037,-0.4012,Montana
176,Alex Richard,0.8279,1.833,2.6609,Ball State
177,Alex Rouse,1.3442,-0.6792,0.6649,Eastern Ill.
178,Alexa Hocevar,-0.078,-0.8384,-0.9164,IU Indy
179,Alexa Kinas,-0.5158,-2.1715,-2.6873,Loyola Chicago
180,Alexa Mikeska,0.3506,-0.5908,-0.2403,William & Mary
181,Alexandra Eldredge,-0.7461,-1.6199,-2.366,Dartmouth
182,Alexandra Wilkinson,0.0191,-0.0019,0.0172,Temple
183,Alexi Hempe,-2.8449,1.8504,-0.9945,South Dakota
184,Alexia Araujo-Dagba,-0.8311,-0.229,-1.0601,Georgetown
185,Alexia Dizeko,2.0355,1.1373,3.1727,Florida
186,Alexia Gassett,1.1109,-0.1362,0.9747,Florida
187,Alexia Smith,2.7217,3.7829,6.5047,Oklahoma State
188,Alexis Andrews,0.5317,-0.065,0.4667,Charlotte
189,Alexis Black,-0.0216,-0.4866,-0.5082,VCU
190,Alexis Calderon,-1.3144,-0.67,-1.9844,New Orleans
191,Alexis Cortez,0.7816,-0.8122,-0.0306,Air Force
192,Alexis Davis,-0.5428,1.1552,0.6123,Buffalo
193,Alexis Mark,2.1324,2.9841,5.1165,Portland
194,Alexis Markowski,1.4782,3.6931,5.1713,Nebraska
195,Alexis Mead,0.8416,2.9107,3.7523,Western Ky.
196,Alexis Parker,0.9545,-0.7748,0.1796,UTSA
197,Alexis Pettis,1.069,-0.2916,0.7773,Eastern Wash.
198,Alexis Reese,-1.0797,-0.3735,-1.4531,Northwestern State
199,Alexis Rosenfeld,-0.1042,0.3105,0.2063,Manhattan
200,Alexis Stewart,-0.011,-0.6057,-0.6166,Monmouth
201,Alexis Warren,-0.3506,-0.1962,-0.5468,SIUE
202,Alexis Whitfield,1.0786,2.0774,3.156,Oregon
203,Alexius Horne,1.8897,1.6789,3.5686,Southeastern La.
204,Alexsyah Goudeau,1.3563,0.071,1.4273,UT Arlington
205,Alexus Mobley,-0.714,0.5447,-0.1693,Akron
206,Ali Brigham,-1.5351,0.2577,-1.2775,Bryant
207,Ali Hardwell,-0.4547,-1.8593,-2.314,South Carolina State
208,Ali Saunders,0.397,2.0704,2.4674,Southern Ind.
209,Ali Stephens,-0.7176,0.0012,-0.7163,Omaha
210,Ali Zelaya,0.8703,2.0147,2.885,UNCW
211,Ali'a Matavao,0.0309,1.2948,1.3257,LMU (CA)
212,Aliah McWhorter,-1.6715,-2.4663,-4.1377,Ohio
213,Alice Curman,-1.9859,-2.4112,-4.397,Southern Ill.
214,Alice Dart,-0.092,-0.7188,-0.8108,Washington State
215,Alice Recanati,0.0983,2.4072,2.5055,Eastern Ky.
216,Alicia Newell,0.6265,-0.3759,0.2505,Richmond
217,Alicia Spann,-0.6143,0.6181,0.0038,South Alabama
218,Alie Bisballe,-0.5949,0.3054,-0.2895,Wisconsin
219,Alieghya Bartholomew,-0.7037,-1.3835,-2.0872,Delaware
220,Alisa Blalock,-1.1157,-0.4108,-1.5265,La Salle
221,Alisa Knight,-0.1156,-0.4095,-0.5252,Texas Southern
222,Alisa Williams,2.429,1.5244,3.9534,Iowa State
223,Alisha Wilson,2.6196,1.2815,3.9011,Alabama A&M
224,Aliya McIver,-0.5843,-1.738,-2.3223,Rider
225,Aliyah Collins,0.5192,-0.4021,0.1171,Mercer
226,Aliyah Matharu,0.8249,2.4887,3.3136,Baylor
227,Alize Tripp,-1.4201,-0.4389,-1.859,Detroit Mercy
228,Allasia Washington,1.7207,0.5507,2.2715,Southeastern La.
229,Alli Campbell,0.1971,2.9594,3.1565,Penn State
230,Alli Carlson,0.5005,-0.0033,0.4973,Western Mich.
231,Alli Dioli,-1.7169,-1.2052,-2.922,CSU Bakersfield
232,Alli Harness,-0.9975,-0.9079,-1.9054,Western Mich.
233,Alliance Ndiba,2.8445,1.6288,4.4733,Cincinnati
234,Allie Cummins,-0.6971,1.8098,1.1126,Northern Ariz.
235,Allie Hueckman,0.3389,-0.4012,-0.0623,Boise State
236,Allie Kubek,1.9756,3.9273,5.9029,Maryland
237,Allie McGinn,-0.4209,-0.6478,-1.0687,FDU
238,Allie Meadows,-0.4582,0.8559,0.3977,Western Ill.
239,Allie Palmieri,0.1573,0.4057,0.5629,Massachusetts
240,Allie Turner,1.2978,2.9366,4.2344,Gonzaga
241,Allie Ziebell,1.2931,1.0325,2.3256,UConn
242,Allison Cannon,0.1021,-1.4384,-1.3363,NJIT
243,Allison Clarke,-0.4574,0.4504,-0.0069,LMU (CA)
244,Allison Heathcock,-0.6628,-0.7429,-1.4057,Creighton
245,Allison Schwertner,-0.8091,0.5744,-0.2346,Boston U.
246,Allison Weidner,2.6838,0.5901,3.2739,Nebraska
247,Ally Becki,2.2745,3.9246,6.1991,Ball State
248,Ally Carman,-0.0521,-0.737,-0.789,Iona
249,Ally Criddle,2.4806,-0.0075,2.4732,Utah Valley
250,Ally Fitzgerald,1.8642,-0.7149,1.1492,UC Davis
251,Ally Lovisolo,0.4731,0.3012,0.7742,Loyola Maryland
252,Ally Schimel,0.8931,1.1756,2.0687,Oregon State
253,Ally Stedman,-1.0694,-0.0046,-1.0741,UCF
254,Ally Sweeney,1.6134,4.4072,6.0206,Richmond
255,Ally Timm,-0.0225,0.0247,0.0022,DePaul
256,Ally VanTimmeren,0.1682,-0.2457,-0.0775,Michigan
257,Allysan Tse,-0.3739,-2.9743,-3.3482,CSU Bakersfield
258,Allyson Fertig,1.7852,3.6908,5.4759,Wyoming
259,Allyson Ross,0.4014,-0.8492,-0.4479,Mercyhurst
260,Alondra Lizama,-3.0527,-0.038,-3.0907,CSUN
261,Alonna Poole,-0.2586,-0.0392,-0.2978,James Madison
262,Alonna Sellers,-0.0156,-1.422,-1.4375,Central Conn. St.
263,Alonya Waldon,0.5978,-0.0645,0.5333,Samford
264,Althea Kara Angeles,1.4566,0.8946,2.3512,Eastern Ky.
265,Alva Hedrich,0.8094,0.4483,1.2577,East Texas A&M
266,Alva Mofalk,-0.6597,1.014,0.3543,McNeese
267,Aly Wadkovsky,-0.2222,-0.7072,-0.9294,Elon
268,Alyse Aby,-1.6935,-1.5625,-3.256,Idaho State
269,Alyse Holliman,-1.6163,0.7716,-0.8447,Morehead State
270,Alyssa Andrews,1.6563,0.0172,1.6735,Wake Forest
271,Alyssa Berry,-0.7175,0.5534,-0.1641,Morehead State
272,Alyssa Blanck,0.3533,0.1585,0.5118,Utah
273,Alyssa Brown,0.7558,1.9374,2.6932,UNLV
274,Alyssa Christensen,-1.2299,0.648,-0.5819,Boise State
275,Alyssa Clutter,1.1164,0.9854,2.1019,North Ala.
276,Alyssa Costigan,1.0292,-0.5623,0.4669,Manhattan
277,Alyssa Crockett,-0.2444,-0.5802,-0.8245,Michigan
278,Alyssa Durazo-Frescas,2.1708,3.4327,5.6035,Grand Canyon
279,Alyssa Ervin,-0.2162,-1.5834,-1.7996,Elon
280,Alyssa Febres,0.4962,-0.2413,0.2549,Kansas City
281,Alyssa Green,0.5471,-0.2567,0.2904,Bethune-Cookman
282,Alyssa Hargrove,0.9777,1.8018,2.7795,New Mexico
283,Alyssa Jimenez,0.9878,1.014,2.0019,Richmond
284,Alyssa Latham,1.9039,2.856,4.76,Tennessee
285,Alyssa Lewis,-0.7377,0.2131,-0.5246,Queens (NC)
286,Alyssa Marin,-0.4647,1.4083,0.9436,UC Santa Barbara
287,Alyssa Moreland,0.6483,-0.9035,-0.2552,Brown
288,Alyssa Nielsen,-0.9425,-1.1878,-2.1303,Lindenwood
289,Alyssa Phillip,0.1866,-1.7826,-1.596,Grambling
290,Alyssa Sand,0.5428,-0.4154,0.1274,St. Thomas (MN)
291,Alyssa Staten,-1.6437,-2.1513,-3.795,Northeastern
292,Alyssa Tarpley,0.3182,-0.3529,-0.0347,Samford
293,Alyssa Ustby,5.8716,2.1193,7.9909,North Carolina
294,Alyssa Williams,-0.4116,0.048,-0.3636,Alabama A&M
295,Amanda Ajobiewe,-0.4152,0.1012,-0.314,Georgetown
296,Amanda Barcello,0.4711,-0.0045,0.4665,Utah Valley
297,Amanda Blake,0.5447,0.9753,1.52,West Ga.
298,Amanda Edwards,-0.0932,-0.5014,-0.5946,Weber State
299,Amandine Amorich,-0.0853,-0.378,-0.4633,Loyola Maryland
300,Amani Bartlett,-0.4439,-0.1794,-0.6233,LSU
301,Amany Lopez,-0.0852,-0.865,-0.9502,Rider
302,Amarachi Kimpson,0.606,4.6798,5.2858,UNLV
303,Amarah Streiff,0.3224,0.2649,0.5873,Colgate
304,Amari DeBerry,0.0795,-0.3651,-0.2857,Maryland
305,Amari Franklin,-0.8893,-3.02,-3.9093,Alabama State
306,Amari Smith,0.0696,-0.3912,-0.3216,Norfolk State
307,Amari Whiting,1.6759,1.3809,3.0569,BYU
308,Amari Wright,1.226,1.9093,3.1353,Seton Hall
309,Amaris Baker,-0.0316,1.8263,1.7947,Drexel
310,Amauri Williams,0.0586,-1.4983,-1.4398,Prairie View
311,Amaya Barnes,-0.2969,-0.2168,-0.5137,Jackson State
312,Amaya Bonner,-0.1217,4.8075,4.6858,Florida State
313,Amaya Brannon,0.521,-0.6189,-0.0979,North Texas
314,Amaya Dowdy,-0.4752,0.1504,-0.3248,LIU
315,Amaya Evans,-0.513,-1.8554,-2.3684,Iona
316,Amaya Oliver,1.3546,1.077,2.4316,Temple
317,Amaya Smith,-0.3951,-0.8721,-1.2672,Central Mich.
318,Amaya Staton,1.7891,1.0511,2.8402,Wright State
319,Amaya Williams,-0.7302,-0.6678,-1.398,Central Conn. St.
320,Ambah Kowcun,-0.0466,0.4616,0.4151,Eastern Ky.
321,Amber Howard,0.2398,-0.4552,-0.2153,N.C. A&T
322,Amber Scalia,-0.7312,2.6685,1.9374,St. Thomas (MN)
323,Amber Tretter,2.2619,1.2524,3.5143,Miami (OH)
324,Amelia Hassett,1.809,3.4216,5.2306,Kentucky
325,Amelia Hobson,1.1978,0.729,1.9268,North Dakota State
326,Amelia Osgood,0.2448,0.1109,0.3557,Princeton
327,Amelia Pfeiffer,1.0923,0.7834,1.8757,Tennessee Tech
328,Amelia Raidaveta,0.0808,-1.1119,-1.031,Nevada
329,Amelia Scharpf,2.2606,-0.7193,1.5413,UC Irvine
330,Amelia Strong,-1.7579,-0.2313,-1.9892,Niagara
331,Amelia Wood,2.2747,-1.1137,1.161,Sacred Heart
332,Amelie Sitterud,-0.1165,0.4352,0.3187,LMU (CA)
333,Amellia Bromenschenkel,2.0287,3.0557,5.0844,Purdue Fort Wayne
334,Amhyia Moreland,0.9363,2.3003,3.2367,New Mexico
335,Amiah Hargrove,0.2082,3.4586,3.6668,Nebraska
336,Amiah Simmons,-2.6344,1.0166,-1.6178,San Jose State
337,Amiaya Morgan,-1.0526,-1.0144,-2.067,UMES
338,Amina Gray,-0.6864,0.565,-0.1214,Gardner-Webb
339,Amina Kameric,-0.9577,-2.2084,-3.1661,UMass Lowell
340,Amina Muhammad,0.4029,0.5477,0.9506,Oregon
341,Aminata Diakite,-0.5152,-0.8397,-1.3549,Towson
342,Aminata Hernandez,-0.1565,-0.1469,-0.3035,Loyola Maryland
343,Aminata Tal,-0.2228,-1.1973,-1.42,Presbyterian
344,Amira Brown,-0.1409,-0.3515,-0.4924,San Jose State
345,Amira Mabry,0.4715,-0.9797,-0.5082,Tulane
346,Amira Ofunniyin,1.5641,-1.9007,-0.3366,UMES
347,Amirah Abdur-Rahim,-1.6079,-0.6508,-2.2587,Texas A&M
348,Amirah Allen,0.0197,-0.3994,-0.3797,Howard
349,Amiya Evans,0.5976,-1.346,-0.7483,Georgia
350,Amiya Jenkins,0.8771,0.3293,1.2064,Pittsburgh
351,Amiya Joyner,0.4392,1.6065,2.0458,East Carolina
352,Amiyah Buchanan,2.5579,-0.1133,2.4447,Southern Ind.
353,Amiyah Ferguson,-1.7705,-1.6565,-3.4271,Fordham
354,Amiyah Reynolds,0.0337,-0.4196,-0.3859,Purdue
355,Amor Harris,1.7123,1.3092,3.0215,Longwood
356,Amourie Porter,-0.1921,0.347,0.1549,Winthrop
357,Amy Cotton,-0.6981,-2.0481,-2.7462,Houston Christian
358,Amy Kurkowski,-0.1563,-0.7438,-0.9001,Saint Mary's (CA)
359,Amy O'Hara,0.9289,-0.2175,0.7114,Bradley
360,Amy Thompson,-0.2629,-0.6866,-0.9495,South Fla.
361,Amy Velasco,-1.1628,3.2041,2.0413,Bowling Green
362,Amya Edwards,-0.0538,-0.0424,-0.0962,Prairie View
363,Amya McLeod,-0.7307,-0.6402,-1.3709,Le Moyne
364,Amyah Reaves,-0.7211,-1.6935,-2.4146,Hampton
365,Amyria Walker,-1.5535,-1.7697,-3.3232,South Alabama
366,Ana Barreto,-0.0826,-1.4533,-1.5359,Queens (NC)
367,Ana Beatriz Passos Alves da Silva,-0.3833,-0.4574,-0.8406,Idaho
368,Ana Conde,1.3903,-1.6319,-0.2416,Siena
369,Ana Guillen,-0.0651,-1.6671,-1.7321,Yale
370,Ana Milanovic,-0.0509,-0.0247,-0.0756,Middle Tenn.
371,Ana Moleon Hidalgo,2.0706,-2.0836,-0.013,Cal Poly
372,Ana Oliveira,-0.9397,-1.8268,-2.7666,Kansas City
373,Ana Pinheiro,0.7441,0.5152,1.2592,Idaho
374,Anaelle Dutat,1.5731,0.8821,2.4552,Rhode Island
375,Anahi-Lee Cauley,-0.7676,0.0867,-0.6808,William & Mary
376,Anaiah Jenkins,-1.0237,-2.6036,-3.6274,Towson
377,Anaisha Carriere,-0.5109,0.109,-0.4019,Mississippi State
378,Anaiyah Tu'ua,-1.9127,-0.0221,-1.9348,California Baptist
379,Anaja Hall,-0.9135,-1.6498,-2.5633,Alabama State
380,Anajah Brown,-1.0715,1.1798,0.1083,Siena
381,Anala Nelson,-0.4096,-1.2171,-1.6267,Austin Peay
382,Analillia Cabuena,0.271,0.1263,0.3973,UC Santa Barbara
383,Anasia Staton,1.3666,0.5745,1.941,Towson
384,Anastasia Drosouni,-0.2819,-1.1777,-1.4596,California
385,Anastasiia Boldyreva,4.5172,2.1792,6.6965,Middle Tenn.
386,Anastasija Veljovic,1.6552,-2.0105,-0.3554,Fordham
387,Anaya Barney,0.4329,0.1096,0.5425,Coastal Carolina
388,Anaya Brown,0.6,1.6471,2.247,UT Martin
389,Anaya Hardy,-0.008,-0.2306,-0.2387,Louisville
390,Anaya Harris,-0.7616,-0.5817,-1.3434,Gardner-Webb
391,Anaya James,0.3894,1.333,1.7224,Pacific
392,Ande'a Cherisier,-0.6007,-0.8855,-1.4862,Delaware
393,Andjela Bigovic,-0.117,-0.1701,-0.2871,Tarleton State
394,Andjela Matic,1.0991,2.7846,3.8837,Duquesne
395,Andrea Daley,1.2363,1.5318,2.7681,Boston College
396,Andrea Martinez,-2.5942,0.6385,-1.9557,Gardner-Webb
397,Aneesah Morrow,3.8867,5.715,9.6017,LSU
398,Anela Thomas,-1.1675,-1.9745,-3.1419,Texas Southern
399,Anete Adler,-0.2393,1.2456,1.0063,Boston U.
400,Angel Hill,-0.5119,-1.0116,-1.5235,Tennessee State
401,Angel Jones,-0.0621,0.2871,0.225,Coppin State
402,Angel Scott,-0.0137,-0.0916,-0.1053,Missouri State
403,Angela Dugalic,3.758,3.0124,6.7704,UCLA
404,Angela Williams,-0.2132,1.1141,0.9008,James Madison
405,Angelica Velez,-0.2403,-0.0895,-0.3298,Syracuse
406,Angelie Ricard,-1.5065,-1.9882,-3.4947,Wagner
407,Angelika Girgenson,-0.884,-1.258,-2.142,Tennessee Tech
408,Angeliki Ziaka,1.4011,0.0667,1.4679,San Francisco
409,Angelina Banas,0.0089,-0.2773,-0.2683,NJIT
410,Angelina Nice,-0.7207,-0.0229,-0.7437,Radford
411,Angelina Pelayo,-0.3483,-0.3435,-0.6919,UNCW
412,Angelina Robles,-0.5876,1.0761,0.4886,Denver
413,Angelina Smith,-0.4448,-0.2618,-0.7065,DePaul
414,Angelique Ngalakulondi,0.4262,2.6807,3.107,Missouri
415,Angena Belloso,1.6399,0.4165,2.0564,FIU
