,player,DRAPM,ORAPM,Total_RAPM,team
175,Alex Pirog,-1.0256,0.5567,-0.469,Montana
176,Alex Richard,-0.8027,4.5606,3.7579,Ball State
177,Alex Rouse,0.1437,-1.2469,-1.1031,Eastern Ill.
178,Alexa Hocevar,-1.4366,-1.5474,-2.984,IU Indy
179,Alexa Kinas,-1.1762,-1.9224,-3.0986,Loyola Chicago
180,Alexa Mikeska,0.1679,-0.7464,-0.5785,William & Mary
181,Alexandra Eldredge,-2.0531,-1.9726,-4.0258,Dartmouth
182,Alexandra Wilkinson,-0.1002,-0.052,-0.1522,Temple
183,Alexi Hempe,-5.1894,3.4726,-1.7168,South Dakota
184,Alexia Araujo-Dagba,-1.755,-0.96,-2.715,Georgetown
185,Alexia Dizeko,2.0402,2.4647,4.5049,Florida
186,Alexia Gassett,1.1369,0.5621,1.6989,Florida
187,Alexia Smith,2.3157,5.1091,7.4248,Oklahoma State
188,Alexis Andrews,-1.6048,2.3493,0.7446,Charlotte
189,Alexis Black,-0.2498,-0.6454,-0.8952,VCU
190,Alexis Calderon,-2.9032,-0.9479,-3.851,New Orleans
191,Alexis Cortez,-0.6041,-1.5004,-2.1045,Air Force
192,Alexis Davis,-2.784,0.6649,-2.1191,Buffalo
193,Alexis Mark,1.5776,5.6579,7.2355,Portland
194,Alexis Markowski,0.6345,8.4766,9.1111,Nebraska
195,Alexis Mead,-0.0057,6.4001,6.3944,Western Ky.
196,Alexis Parker,0.2989,-2.095,-1.7962,UTSA
197,Alexis Pettis,0.1951,0.5302,0.7254,Eastern Wash.
198,Alexis Reese,-1.4336,-0.631,-2.0645,Northwestern State
199,Alexis Rosenfeld,-0.2538,0.1983,-0.0555,Manhattan
200,Alexis Stewart,-1.1044,-1.6958,-2.8002,Monmouth
201,Alexis Warren,-0.515,-0.2594,-0.7744,SIUE
202,Alexis Whitfield,1.633,3.7856,5.4186,Oregon
203,Alexius Horne,0.5727,6.0161,6.5888,Southeastern La.
204,Alexsyah Goudeau,0.7658,-0.5243,0.2415,UT Arlington
205,Alexus Mobley,-2.6581,3.1228,0.4647,Akron
206,Ali Brigham,-2.1046,1.9062,-0.1984,Bryant
207,Ali Hardwell,-2.9893,-2.7423,-5.7316,South Carolina State
208,Ali Saunders,-0.5652,3.8399,3.2746,Southern Ind.
209,Ali Stephens,-1.3862,1.3284,-0.0578,Omaha
210,Ali Zelaya,0.1075,4.0712,4.1787,UNCW
211,Ali'a Matavao,-1.6675,0.7886,-0.8789,LMU (CA)
212,Aliah McWhorter,-3.3128,-1.7632,-5.076,Ohio
213,Alice Curman,-3.5893,-3.1205,-6.7097,Southern Ill.
214,Alice Dart,-1.0924,-0.5312,-1.6236,Washington State
215,Alice Recanati,-1.521,3.3397,1.8187,Eastern Ky.
216,Alicia Newell,0.0365,-1.5638,-1.5273,Richmond
217,Alicia Spann,-1.9326,-0.7047,-2.6373,South Alabama
218,Alie Bisballe,-1.186,0.5791,-0.607,Wisconsin
219,Alieghya Bartholomew,-1.5145,-0.9912,-2.5057,Delaware
220,Alisa Blalock,-2.2858,-0.7588,-3.0446,La Salle
221,Alisa Knight,-0.2691,-0.2768,-0.5459,Texas Southern
222,Alisa Williams,2.2929,2.8555,5.1484,Iowa State
223,Alisha Wilson,1.0715,2.7665,3.838,Alabama A&M
224,Aliya McIver,-2.3115,-2.9138,-5.2253,Rider
225,Aliyah Collins,0.0607,0.0322,0.0929,Mercer
226,Aliyah Matharu,1.7735,4.4103,6.1838,Baylor
227,Alize Tripp,-3.1353,-1.0389,-4.1743,Detroit Mercy
228,Allasia Washington,0.504,1.1743,1.6784,Southeastern La.
229,Alli Campbell,-0.0291,4.3017,4.2726,Penn State
230,Alli Carlson,-0.709,1.4484,0.7394,Western Mich.
231,Alli Dioli,-2.5293,1.1517,-1.3776,CSU Bakersfield
232,Alli Harness,-1.9057,-1.0437,-2.9494,Western Mich.
233,Alliance Ndiba,2.8859,3.0842,5.9702,Cincinnati
234,Allie Cummins,-2.4054,2.2045,-0.201,Northern Ariz.
235,Allie Hueckman,-0.3326,-0.2773,-0.6099,Boise State
236,Allie Kubek,1.8333,7.6644,9.4977,Maryland
237,Allie McGinn,-1.1515,-1.2962,-2.4477,FDU
238,Allie Meadows,-2.5297,2.2732,-0.2565,Western Ill.
239,Allie Palmieri,-2.0154,1.2863,-0.7291,Massachusetts
240,Allie Turner,-0.539,7.3587,6.8197,Gonzaga
241,Allie Ziebell,0.3415,3.2406,3.5821,UConn
242,Allison Cannon,-1.5992,-2.069,-3.6681,NJIT
243,Allison Clarke,-2.1935,0.4773,-1.7162,LMU (CA)
244,Allison Heathcock,-0.8712,-0.6764,-1.5476,Creighton
245,Allison Schwertner,-3.1348,0.1116,-3.0233,Boston U.
246,Allison Weidner,3.0093,0.8302,3.8395,Nebraska
247,Ally Becki,1.8626,8.4867,10.3493,Ball State
248,Ally Carman,-0.6715,-0.7968,-1.4683,Iona
249,Ally Criddle,0.8859,-3.0042,-2.1183,Utah Valley
250,Ally Fitzgerald,0.7029,-0.9494,-0.2465,UC Davis
251,Ally Lovisolo,-0.9595,-0.639,-1.5985,Loyola Maryland
252,Ally Schimel,0.9103,1.8589,2.7693,Oregon State
253,Ally Stedman,-1.4693,0.3582,-1.1111,UCF
254,Ally Sweeney,-0.0741,5.5364,5.4624,Richmond
255,Ally Timm,-0.326,0.1596,-0.1664,DePaul
256,Ally VanTimmeren,0.0344,0.3471,0.3814,Michigan
257,Allysan Tse,-2.4111,-5.6065,-8.0176,CSU Bakersfield
258,Allyson Fertig,0.415,8.7128,9.1279,Wyoming
259,Allyson Ross,-1.5876,-1.2945,-2.8821,Mercyhurst
260,Alondra Lizama,-5.0584,-0.6566,-5.715,CSUN
261,Alonna Poole,-0.4339,0.0401,-0.3938,James Madison
262,Alonna Sellers,-2.0481,-2.2644,-4.3125,Central Conn. St.
263,Alonya Waldon,-1.2635,-0.3168,-1.5803,Samford
264,Althea Kara Angeles,0.2496,1.7528,2.0024,Eastern Ky.
265,Alva Hedrich,-0.1911,0.11,-0.0811,East Texas A&M
266,Alva Mofalk,-1.7846,1.1514,-0.6332,McNeese
267,Aly Wadkovsky,-0.4908,-1.096,-1.5868,Elon
268,Alyse Aby,-3.0325,-1.2604,-4.2929,Idaho State
269,Alyse Holliman,-2.752,0.2223,-2.5296,Morehead State
270,Alyssa Andrews,1.3698,1.1972,2.567,Wake Forest
271,Alyssa Berry,-3.0447,0.1718,-2.873,Morehead State
272,Alyssa Blanck,0.1167,-0.0417,0.075,Utah
273,Alyssa Brown,1.6591,3.3611,5.0202,UNLV
274,Alyssa Christensen,-1.7817,0.9106,-0.8711,Boise State
275,Alyssa Clutter,-0.5562,2.3419,1.7858,North Ala.
276,Alyssa Costigan,0.2823,-1.0641,-0.7819,Manhattan
277,Alyssa Crockett,0.4426,-0.5424,-0.0998,Michigan
278,Alyssa Durazo-Frescas,-0.9264,7.6054,6.679,Grand Canyon
279,Alyssa Ervin,-1.1953,-1.9337,-3.1289,Elon
280,Alyssa Febres,-1.0318,-1.4893,-2.5211,Kansas City
281,Alyssa Green,-0.4246,-1.4539,-1.8784,Bethune-Cookman
282,Alyssa Hargrove,1.2522,2.5326,3.7848,New Mexico
283,Alyssa Jimenez,1.4435,1.6226,3.0661,Richmond
284,Alyssa Latham,2.5051,4.2826,6.7876,Tennessee
285,Alyssa Lewis,-2.3314,-1.4453,-3.7766,Queens (NC)
286,Alyssa Marin,-2.3128,4.7032,2.3905,UC Santa Barbara
287,Alyssa Moreland,1.7171,-0.263,1.4541,Brown
288,Alyssa Nielsen,-2.6597,-1.9943,-4.654,Lindenwood
289,Alyssa Phillip,-1.6528,-0.7047,-2.3575,Grambling
290,Alyssa Sand,-0.6218,1.6384,1.0165,St. Thomas (MN)
291,Alyssa Staten,-4.8295,-3.0571,-7.8866,Northeastern
292,Alyssa Tarpley,-1.087,-0.6428,-1.7298,Samford
293,Alyssa Ustby,6.6814,5.1429,11.8243,North Carolina
294,Alyssa Williams,-0.531,-0.0879,-0.6189,Alabama A&M
295,Amanda Ajobiewe,-1.0348,-0.2244,-1.2593,Georgetown
296,Amanda Barcello,-0.3577,3.0519,2.6942,Utah Valley
297,Amanda Blake,-0.8914,0.1289,-0.7625,West Ga.
298,Amanda Edwards,-0.5132,-0.6714,-1.1846,Weber State
299,Amandine Amorich,-1.9102,0.6982,-1.212,Loyola Maryland
300,Amani Bartlett,-0.973,-0.0846,-1.0575,LSU
301,Amany Lopez,-0.8735,-1.5209,-2.3944,Rider
302,Amarachi Kimpson,0.1046,8.0323,8.1369,UNLV
303,Amarah Streiff,-1.4715,-1.6318,-3.1033,Colgate
304,Amari DeBerry,0.1724,-0.8103,-0.638,Maryland
305,Amari Franklin,-3.1047,-5.483,-8.5877,Alabama State
306,Amari Smith,-0.3186,-1.0231,-1.3417,Norfolk State
307,Amari Whiting,1.8435,3.1794,5.023,BYU
308,Amari Wright,1.2754,1.9781,3.2535,Seton Hall
309,Amaris Baker,-3.8954,4.8419,0.9465,Drexel
310,Amauri Williams,-1.7964,-1.7571,-3.5534,Prairie View
311,Amaya Barnes,-0.5263,-0.3694,-0.8957,Jackson State
312,Amaya Bonner,-0.1383,5.3985,5.2602,Florida State
313,Amaya Brannon,-0.0582,-1.382,-1.4403,North Texas
314,Amaya Dowdy,-1.2189,0.2392,-0.9798,LIU
315,Amaya Evans,-1.2667,-2.6929,-3.9596,Iona
316,Amaya Oliver,1.3089,1.687,2.9959,Temple
317,Amaya Smith,-1.0052,-1.8702,-2.8753,Central Mich.
318,Amaya Staton,0.7344,5.2726,6.0069,Wright State
319,Amaya Williams,-3.9067,-1.1604,-5.0671,Central Conn. St.
320,Ambah Kowcun,-0.6458,1.2763,0.6305,Eastern Ky.
321,Amber Howard,-0.1841,-1.2156,-1.3998,N.C. A&T
322,Amber Scalia,-3.0476,5.1253,2.0777,St. Thomas (MN)
323,Amber Tretter,1.009,4.1198,5.1288,Miami (OH)
324,Amelia Hassett,2.8779,5.7799,8.6578,Kentucky
325,Amelia Hobson,0.8199,0.3164,1.1362,North Dakota State
326,Amelia Osgood,-0.8036,0.1043,-0.6993,Princeton
327,Amelia Pfeiffer,0.0101,-0.1062,-0.0961,Tennessee Tech
328,Amelia Raidaveta,-0.5552,-1.815,-2.3702,Nevada
329,Amelia Scharpf,0.6639,-1.2846,-0.6207,UC Irvine
330,Amelia Strong,-3.8285,0.4783,-3.3502,Niagara
331,Amelia Wood,0.4194,-0.785,-0.3657,Sacred Heart
332,Amelie Sitterud,-0.8865,-1.2666,-2.1531,LMU (CA)
333,Amellia Bromenschenkel,0.4702,5.0108,5.481,Purdue Fort Wayne
334,Amhyia Moreland,1.331,3.46,4.791,New Mexico
335,Amiah Hargrove,-0.3154,5.7951,5.4796,Nebraska
336,Amiah Simmons,-3.9427,4.8348,0.892,San Jose State
337,Amiaya Morgan,-2.1719,-1.1903,-3.3622,UMES
338,Amina Gray,-1.1601,0.7891,-0.371,Gardner-Webb
339,Amina Kameric,-3.4268,-3.6864,-7.1132,UMass Lowell
340,Amina Muhammad,0.5338,2.3133,2.8471,Oregon
341,Aminata Diakite,-1.9822,-0.5939,-2.5761,Towson
342,Aminata Hernandez,-0.4045,-0.1361,-0.5406,Loyola Maryland
343,Aminata Tal,-3.1208,-2.4707,-5.5915,Presbyterian
344,Amira Brown,-2.1407,-0.2842,-2.4249,San Jose State
345,Amira Mabry,-0.912,1.4171,0.5051,Tulane
346,Amira Ofunniyin,0.8324,-2.6712,-1.8388,UMES
347,Amirah Abdur-Rahim,-2.1814,0.4617,-1.7197,Texas A&M
348,Amirah Allen,-0.383,-0.9859,-1.3689,Howard
349,Amiya Evans,-0.2687,-1.3376,-1.6064,Georgia
350,Amiya Jenkins,0.0558,0.0162,0.0721,Pittsburgh
351,Amiya Joyner,-0.7764,5.9467,5.1704,East Carolina
352,Amiyah Buchanan,1.0093,-1.123,-0.1137,Southern Ind.
353,Amiyah Ferguson,-4.3631,-3.5038,-7.8669,Fordham
354,Amiyah Reynolds,-0.4041,-1.0217,-1.4259,Purdue
355,Amor Harris,-1.454,2.5962,1.1422,Longwood
356,Amourie Porter,-2.7479,3.6761,0.9281,Winthrop
357,Amy Cotton,-1.3515,-1.1485,-2.5,Houston Christian
358,Amy Kurkowski,-1.2402,-1.204,-2.4441,Saint Mary's (CA)
359,Amy O'Hara,1.4519,-0.6858,0.7661,Bradley
360,Amy Thompson,-0.8466,-0.8569,-1.7035,South Fla.
361,Amy Velasco,-4.1039,6.7543,2.6504,Bowling Green
362,Amya Edwards,-0.0876,-0.073,-0.1606,Prairie View
363,Amya McLeod,-1.0407,-0.7662,-1.8069,Le Moyne
364,Amyah Reaves,-1.7922,-2.4804,-4.2726,Hampton
365,Amyria Walker,-4.6287,-1.9827,-6.6115,South Alabama
366,Ana Barreto,-2.1866,-0.3786,-2.5652,Queens (NC)
367,Ana Beatriz Passos Alves da Silva,-1.2737,-1.0742,-2.3479,Idaho
368,Ana Conde,-0.5997,-2.6428,-3.2425,Siena
369,Ana Guillen,-0.6412,-1.3627,-2.0039,Yale
370,Ana Milanovic,-0.2131,-0.4904,-0.7034,Middle Tenn.
371,Ana Moleon Hidalgo,1.1315,-3.6905,-2.559,Cal Poly
372,Ana Oliveira,-1.2925,-3.7957,-5.0882,Kansas City
373,Ana Pinheiro,0.254,-0.1192,0.1348,Idaho
374,Anaelle Dutat,1.0453,3.307,4.3523,Rhode Island
375,Anahi-Lee Cauley,-1.8815,-0.6248,-2.5063,William & Mary
376,Anaiah Jenkins,-2.5935,-4.1997,-6.7933,Towson
377,Anaisha Carriere,-0.9003,-0.0497,-0.95,Mississippi State
378,Anaiyah Tu'ua,-3.1896,2.0228,-1.1668,California Baptist
379,Anaja Hall,-1.6371,-2.0333,-3.6704,Alabama State
380,Anajah Brown,-2.5595,3.5433,0.9837,Siena
381,Anala Nelson,-2.776,-3.1255,-5.9015,Austin Peay
382,Analillia Cabuena,0.1354,0.0913,0.2266,UC Santa Barbara
383,Anasia Staton,-0.3536,0.9438,0.5903,Towson
384,Anastasia Drosouni,0.0347,-0.7747,-0.74,California
385,Anastasiia Boldyreva,4.7584,4.8561,9.6145,Middle Tenn.
386,Anastasija Veljovic,1.0356,-2.9908,-1.9552,Fordham
387,Anaya Barney,-0.7358,-0.3581,-1.0939,Coastal Carolina
388,Anaya Brown,-1.044,4.3688,3.3248,UT Martin
389,Anaya Hardy,-0.4902,-0.3674,-0.8576,Louisville
390,Anaya Harris,-1.3205,-1.4597,-2.7802,Gardner-Webb
391,Anaya James,-0.7369,4.128,3.3911,Pacific
392,Ande'a Cherisier,-2.3233,-1.1896,-3.5129,Delaware
393,Andjela Bigovic,-1.2862,-1.4535,-2.7397,Tarleton State
394,Andjela Matic,-0.9995,4.2472,3.2476,Duquesne
395,Andrea Daley,0.9095,2.9918,3.9014,Boston College
396,Andrea Martinez,-4.3731,-0.422,-4.7951,Gardner-Webb
397,Aneesah Morrow,4.5021,12.406,16.9081,LSU
398,Anela Thomas,-3.4669,-3.8246,-7.2914,Texas Southern
399,Anete Adler,-1.9425,1.7348,-0.2077,Boston U.
400,Angel Hill,-2.3863,-0.75,-3.1363,Tennessee State
401,Angel Jones,-2.0665,3.732,1.6655,Coppin State
402,Angel Scott,-0.0557,-0.1189,-0.1746,Missouri State
403,Angela Dugalic,5.8381,5.1304,10.9685,UCLA
404,Angela Williams,-0.2502,1.7024,1.4522,James Madison
405,Angelica Velez,-0.0712,-0.0872,-0.1584,Syracuse
406,Angelie Ricard,-4.7796,-3.1899,-7.9696,Wagner
407,Angelika Girgenson,-1.7441,-2.4061,-4.1502,Tennessee Tech
408,Angeliki Ziaka,1.4997,1.6825,3.1822,San Francisco
409,Angelina Banas,-0.4536,-0.4957,-0.9493,NJIT
410,Angelina Nice,-1.405,-0.3636,-1.7685,Radford
411,Angelina Pelayo,-0.463,-0.4721,-0.9351,UNCW
